caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
500bus.pwf,19,60,0.9962751215028061,-0.13544066760118426,0.0,0.0,0.0,0.0,1
500bus.pwf,19,61,0.9962721530361365,-0.13544761343294492,0.0020399999999999997,0.00054,0.0,0.0,1
500bus.pwf,19,62,1.0010066111849636,-0.17879657683064473,0.0,0.0,0.0,0.0,1
500bus.pwf,19,63,1.0010066111849636,-0.17879657683064473,0.0,0.0,0.0,0.0,2
500bus.pwf,19,64,1.0004727373415696,-0.17987233596966473,0.3478,0.09273999999999999,0.0,0.0,1
500bus.pwf,19,65,0.9910612404750951,-0.15737250365846522,0.0,0.0,0.0,0.0,1
500bus.pwf,19,66,0.9886030944673476,-0.18533167565280192,0.0,0.0,0.0,0.0,1
500bus.pwf,19,67,0.9885310299531639,-0.18548043666772313,0.04569,0.01218,0.0,0.0,1
500bus.pwf,19,68,0.9963279356439757,-0.20052562946750846,0.0,0.0,0.0,0.0,1
500bus.pwf,19,69,0.9960311598355761,-0.20117826438816944,0.1696,0.04523,0.0,0.0,1
500bus.pwf,19,70,0.9721461992310318,-0.23753672414013458,0.0,0.0,0.0,0.0,1
500bus.pwf,19,71,0.972892871698166,-0.2356621297213696,0.0,0.0,0.04,0.015359886623895353,2
500bus.pwf,19,72,0.9733442957682007,-0.2344996505252979,0.0,0.0,0.02,0.0076798865153861195,2
500bus.pwf,19,73,0.9738294210863875,-0.23357125601184933,0.0,0.0,0.013999999999999999,0.005379886423822583,2
500bus.pwf,19,74,0.9844712773107398,-0.27093427531873293,0.0,0.0,0.0,0.0,1
500bus.pwf,19,75,0.9843918327101028,-0.27110839775610074,0.05301,0.01414,0.0,0.0,1
500bus.pwf,19,76,0.9989183987328942,0.038579711954325906,0.0,0.0,0.0,0.0,1
500bus.pwf,19,77,0.9988085459635287,0.03836183044271804,0.06951,0.01854,0.0,0.0,1
500bus.pwf,19,78,0.9941587618980735,-0.1310336643031208,0.0,0.0,0.0,0.0,1
500bus.pwf,19,79,0.994152954033535,-0.13104564918820266,0.00381,0.0010199999999999999,0.0,0.0,1
500bus.pwf,19,80,0.9883806374243301,-0.14595894781658983,0.0,0.0,0.0,0.0,1
500bus.pwf,19,81,0.9851563167592002,-0.19240825356090496,0.0,0.0,0.0,0.0,1
500bus.pwf,19,82,0.9775864506414449,-0.029016582981843668,0.0,0.0,3.6189999999999998,-0.1769712928741781,2
500bus.pwf,19,83,0.9760845120129397,-0.2487241267956827,0.0,0.0,0.0,0.0,1
500bus.pwf,19,84,0.9750665821451742,-0.25097287872463603,0.6141,0.1638,0.0,0.0,1
500bus.pwf,19,85,0.986629518649253,-0.2516807298739349,0.0,0.0,0.0,0.0,1
500bus.pwf,19,86,0.986327432583528,-0.2523544307024194,0.1759,0.04691,0.0,0.0,1
500bus.pwf,19,87,0.9894830851039147,0.05215469942084638,0.0,0.0,0.0,0.0,1
500bus.pwf,19,88,0.9893997623770965,0.051972078377148984,0.05253,0.01401,0.0,0.0,1
500bus.pwf,19,89,1.0047094893212318,-0.16459511187912118,0.0,0.0,0.0,0.0,1
500bus.pwf,19,90,1.0046164006329759,-0.1648123772930074,0.05901,0.01574,0.0,0.0,1
500bus.pwf,19,91,0.9934560966151418,-0.11718526969180725,0.0,0.0,0.0,0.0,1
500bus.pwf,19,92,0.9924468392747995,-0.11947049649411863,0.6503,0.1734,0.0,0.0,1
500bus.pwf,19,93,0.9953265124144209,-0.0776763582385216,0.0,0.0,0.0,0.0,1
500bus.pwf,19,94,0.9952526873089598,-0.07784157421808517,0.052140000000000006,0.0139,0.0,0.0,1
500bus.pwf,19,95,0.9950108306889632,-0.1158405855970378,0.0,0.0,0.0,0.0,1
500bus.pwf,19,96,0.9945212716081736,-0.11690685241195241,0.34,0.09066,0.0,0.0,1
500bus.pwf,19,97,0.9972872851645722,-0.30211134390517375,0.0,0.0,0.0,0.0,1
500bus.pwf,19,98,0.9966769575592731,-0.3035418190651747,0.3709,0.09891,0.0,0.0,1
500bus.pwf,19,99,0.9987256673542082,-0.12652543973256866,0.0,0.0,0.0,0.0,1
500bus.pwf,19,100,0.9985074823259207,-0.1269929457610644,0.1352,0.03606,0.0,0.0,1
500bus.pwf,19,101,0.9987115043725469,-0.12655317929372517,0.00891,0.0023799999999999997,0.0,0.0,1
500bus.pwf,19,102,0.9778382144104286,-0.2655103360009245,0.0,0.0,0.0,0.0,1
500bus.pwf,19,103,0.9771823196085487,-0.26701679388525834,0.38799999999999996,0.1035,0.0,0.0,1
500bus.pwf,19,104,0.9760003710875075,-0.28141274519587534,0.0,0.0,0.0,0.0,1
500bus.pwf,19,105,0.9746172469780857,-0.28442898916627374,0.8033,0.21420000000000003,0.0,0.0,1
500bus.pwf,19,106,0.9813833424506712,-0.2309434323160933,0.0,0.0,0.0,0.0,1
500bus.pwf,19,107,0.9811500367450595,-0.23145074515452688,0.16,0.042679999999999996,0.0,0.0,1
500bus.pwf,19,108,0.9911528823099522,-0.14442909908994672,0.0,0.0,0.0,0.0,1
500bus.pwf,19,109,0.9904502529581874,-0.14580272161728872,0.4758,0.12689999999999999,0.0,0.0,1
500bus.pwf,19,110,1.005916466222312,-0.05056366773098453,0.0,0.0,0.0,0.0,1
500bus.pwf,19,111,1.0049728859871059,-0.052761820135038044,0.6229,0.1661,0.0,0.0,1
500bus.pwf,19,112,0.9858121606189648,-0.2126682542391068,0.0,0.0,0.0,0.0,1
500bus.pwf,19,113,0.9851221631096058,-0.21406414369394697,0.45990000000000003,0.1226,0.0,0.0,1
500bus.pwf,19,114,0.9767490436308364,-0.25942258290627385,0.0,0.0,0.0,0.0,1
500bus.pwf,19,115,0.9766763411702777,-0.2595936944469439,0.05061,0.013500000000000002,0.0,0.0,1
500bus.pwf,19,116,0.9767041632700576,-0.25952899735188734,0.030990000000000004,0.00826,0.0,0.0,1
500bus.pwf,19,117,0.9793613923872029,-0.22050828817706764,0.0,0.0,0.0,0.0,1
500bus.pwf,19,118,0.979211811323392,-0.22084742797719054,0.08832000000000001,0.02355,0.0,0.0,1
500bus.pwf,19,119,0.9690069570614681,-0.23811077300244465,0.0,0.0,0.0,0.0,1
500bus.pwf,19,120,0.9685583666178396,-0.23909236841599868,0.3165,0.08439999999999999,0.0,0.0,1
500bus.pwf,19,121,0.9933313765831134,-0.21552818749902325,0.0,0.0,0.0,0.0,1
500bus.pwf,19,122,0.9924795826039448,-0.21752997216954148,0.5336,0.1423,0.0,0.0,1
500bus.pwf,19,123,1.0243080271230707,-0.04248511091172764,0.0,0.0,0.0,0.0,1
500bus.pwf,19,124,1.0203654527133286,-0.05474017281279019,0.0,0.0,0.0,0.0,1
500bus.pwf,19,125,1.0243080271230707,-0.04248511091172764,0.0,0.0,0.0,0.0,2
500bus.pwf,19,126,1.0243080271230707,-0.04248511091172764,0.0,0.0,0.0,0.0,2
500bus.pwf,19,127,1.0506164205901456,0.029494189964253032,0.0,0.0,1.62,0.6220996760306229,2
500bus.pwf,19,128,1.0337978268321995,-0.018328637599604826,0.0,0.0,1.62,0.6220996847804203,2
500bus.pwf,19,129,0.9660725176367743,-0.2513105627475356,0.0,0.0,0.0,0.0,1
500bus.pwf,19,130,0.9644006991024762,-0.2546721498435191,1.032,0.2753,0.0,0.0,1
500bus.pwf,19,131,0.9966902805760722,-0.13325356272311642,0.0,0.0,0.0,0.0,1
500bus.pwf,19,132,0.9962757205115919,-0.13412546494520994,0.252,0.06721,0.0,0.0,1
500bus.pwf,19,133,0.995136354299135,-0.11549639012989371,0.0,0.0,0.0,0.0,1
500bus.pwf,19,134,0.9945622495360562,-0.11676559714445943,0.4265,0.1137,0.0,0.0,1
500bus.pwf,19,135,1.0038381932840301,-0.1681426011519543,0.0,0.0,0.0,0.0,1
500bus.pwf,19,136,1.0034311678427235,-0.16907617550299342,0.2676,0.07135,0.0,0.0,1
500bus.pwf,19,137,0.9801233449077342,-0.22245983665289853,0.0,0.0,0.0,0.0,1
500bus.pwf,19,138,0.9788603128669789,-0.22544563279444532,0.787,0.20989999999999998,0.0,0.0,1
500bus.pwf,19,139,0.9935133953488797,-0.14402775685162922,0.0,0.0,0.0,0.0,1
500bus.pwf,19,140,0.9935097413556581,-0.1440355763353147,0.00255,0.00068,0.0,0.0,1
500bus.pwf,19,141,0.9866323876533596,-0.0057097716825735894,0.0,0.0,0.0,0.0,1
500bus.pwf,19,142,0.9839991910759076,-0.011082239602682308,1.6130000000000002,0.4302,0.0,0.0,1
500bus.pwf,19,143,1.010635212974504,0.15346634013255342,0.0,0.0,0.0,0.0,1
500bus.pwf,19,144,1.06070785651007,0.3690355099383948,0.0,0.0,6.025,1.9150087224752783,2
500bus.pwf,19,145,1.0253264499044032,0.20148110477383016,0.0,0.0,2.9819999999999998,0.8595410660558944,2
500bus.pwf,19,146,1.0124248202583381,-0.10545241726700642,0.0,0.0,0.0,0.0,1
500bus.pwf,19,147,0.9992428104371903,-0.11721168298718951,0.0,0.0,0.0,0.0,1
500bus.pwf,19,148,0.9982960909808369,-0.11938583132078487,0.5742,0.1531,0.0,0.0,1
500bus.pwf,19,149,0.9832027061152648,-0.20818402101943026,0.0,0.0,0.0,0.0,1
500bus.pwf,19,150,0.9831771840253712,-0.20823861007935696,0.015029999999999998,0.0040100000000000005,0.0,0.0,1
500bus.pwf,19,151,1.003906750287606,-0.10895615433594197,0.0,0.0,0.0,0.0,1
500bus.pwf,19,152,0.9950791658305144,-0.15257263873195426,0.0,0.0,0.0,0.0,1
500bus.pwf,19,153,0.9938010356940176,-0.155371353557126,0.9315000000000001,0.2484,0.0,0.0,1
500bus.pwf,19,154,0.986748223025184,-0.16074173220603663,0.0,0.0,0.0,0.0,1
500bus.pwf,19,155,0.9858420572249446,-0.16270899390959395,0.6684,0.1782,0.0,0.0,1
500bus.pwf,19,156,0.9623977477337344,-0.22774446052878902,0.0,0.0,0.0,0.0,1
500bus.pwf,19,157,0.9606868852424723,-0.23164659970045504,1.055,0.2812,0.0,0.0,1
500bus.pwf,19,158,0.9918463308071335,-0.20768795134659837,0.0,0.0,0.0,0.0,1
500bus.pwf,19,159,0.9914694420487192,-0.20855070045914315,0.2285,0.06094,0.0,0.0,1
500bus.pwf,19,160,0.9755274063320488,-0.23648524170859972,0.0,0.0,0.0,0.0,1
500bus.pwf,19,161,0.9751259238420914,-0.23741810529377275,0.2595,0.06921000000000001,0.0,0.0,1
500bus.pwf,19,162,1.0119376400267597,-0.10470064538790581,0.0,0.0,0.0,0.0,1
500bus.pwf,19,163,1.0087458383119776,-0.1188060265747528,0.0,0.0,0.0,0.0,1
500bus.pwf,19,164,1.0070693151167809,-0.12249105605149516,0.9815,0.26170000000000004,0.0,0.0,1
500bus.pwf,19,165,1.0252156693211443,-0.03661163901519906,0.0,0.0,0.0,0.0,1
500bus.pwf,19,166,1.0185559949888165,-0.06010114074402497,0.0,0.0,0.0,0.0,1
500bus.pwf,19,167,1.0407045323122373,0.0021946688912162907,0.0,0.0,1.935,0.7429997123122193,2
500bus.pwf,19,168,1.0488126166998277,0.027097666387020422,0.0,0.0,1.935,0.7429997082946137,2
500bus.pwf,19,169,1.0581851513719251,0.05428442578066571,0.0,0.0,3.87,1.4859997095972612,2
500bus.pwf,19,170,0.9944027999236372,-0.11839936507810113,0.0,0.0,0.0,0.0,1
500bus.pwf,19,171,0.9942135457996996,-0.11885484623521941,0.12380000000000001,0.033,0.0,0.0,1
500bus.pwf,19,172,0.9782018362867773,-0.19729347945655587,0.0,0.0,0.0,0.0,1
500bus.pwf,19,173,0.9781535651801908,-0.1973902950058987,0.031349999999999996,0.00836,0.0,0.0,1
500bus.pwf,19,174,0.9780976905588713,-0.19751360230741044,0.07305,0.01948,0.0,0.0,1
500bus.pwf,19,175,1.0039846818353264,-0.024296796531654303,0.0,0.0,0.0,0.0,1
500bus.pwf,19,176,0.9991994780608382,-0.009429998008173261,0.0,0.0,0.0,0.0,1
500bus.pwf,19,177,0.9990649630223206,-0.009737917365221416,0.08781,0.02342,0.0,0.0,1
500bus.pwf,19,178,0.9990954374166267,-0.009632915128010525,0.06813,0.01817,0.0,0.0,1
500bus.pwf,19,179,0.984822668893762,-0.22987499303015957,0.0,0.0,0.0,0.0,1
500bus.pwf,19,180,0.9845964772179971,-0.23032955870932054,0.1414,0.0377,0.0,0.0,1
500bus.pwf,19,181,1.0102532828503477,-0.29986571734447925,0.0,0.0,0.0,0.0,1
500bus.pwf,19,182,1.0089184609249382,-0.30274007428294514,0.8261,0.22030000000000002,0.0,0.0,1
500bus.pwf,19,183,1.0021981466289986,-0.08270373533077904,0.0,0.0,0.0,0.0,1
500bus.pwf,19,184,1.0017920850792585,-0.08356442394486825,0.3018,0.08047,0.0,0.0,1
500bus.pwf,19,185,0.9904072968067433,-0.146136731707398,0.0,0.0,0.0,0.0,1
500bus.pwf,19,186,0.9897746754610196,-0.1474857368719355,0.4535,0.1209,0.0,0.0,1
500bus.pwf,19,187,1.002810734731038,-0.17146929606700195,0.0,0.0,0.0,0.0,1
500bus.pwf,19,188,1.002644478271587,-0.17179528683591766,0.1105,0.02946,0.0,0.0,1
500bus.pwf,19,189,0.986194581663473,-0.27630271282702146,0.0,0.0,0.0,0.0,1
500bus.pwf,19,190,0.9859815616400529,-0.2767116784779952,0.1407,0.03752,0.0,0.0,1
500bus.pwf,19,191,0.9780756865375443,-0.24922920271240634,0.0,0.0,0.0,0.0,1
500bus.pwf,19,192,0.9777917686085337,-0.24984484482058847,0.16440000000000002,0.043840000000000004,0.0,0.0,1
500bus.pwf,19,193,0.9844487736873521,-0.22157434013259514,0.0,0.0,0.0,0.0,1
500bus.pwf,19,194,0.9839496871715345,-0.22264551358659493,0.2869,0.07652,0.0,0.0,1
500bus.pwf,19,195,1.0136624548693252,-0.10538027501474286,0.0,0.0,0.0,0.0,1
500bus.pwf,19,196,1.0018639308949853,-0.14622274682615194,0.0,0.0,0.0,0.0,1
500bus.pwf,19,197,1.0464060268182283,-0.02007722824599602,0.0,0.0,2.9360000000000004,1.172090926988207,2
500bus.pwf,19,198,1.0338803847932792,-0.06250209812249444,0.0,0.0,2.073,0.9641085053786536,2
500bus.pwf,19,199,1.0004989633677943,-0.14891816175759298,0.8639,0.2304,0.0,0.0,1
500bus.pwf,19,200,1.0064659585260014,-0.1327616094242592,0.0,0.0,0.0,0.0,1
500bus.pwf,19,201,1.0063305771584043,-0.13302413648766523,0.08889,0.023700000000000002,0.0,0.0,1
500bus.pwf,19,202,0.9753634423820245,-0.186675150097221,0.0,0.0,0.0,0.0,1
500bus.pwf,19,203,0.9752862442888044,-0.18684503703346644,0.04689,0.0125,0.0,0.0,1
500bus.pwf,19,204,0.9746167617970491,-0.1884728406421699,0.4567,0.12179999999999999,0.0,0.0,1
500bus.pwf,19,205,0.979212485801537,-0.2669189602669401,0.0,0.0,0.0,0.0,1
500bus.pwf,19,206,0.9791706378786538,-0.267009351261229,0.03009,0.008020000000000001,0.0,0.0,1
500bus.pwf,19,207,0.9788339834703031,-0.26774929354724425,0.2257,0.06019,0.0,0.0,1
500bus.pwf,19,208,0.9927187015679491,-0.26125956400569283,0.0,0.0,0.0,0.0,1
500bus.pwf,19,209,0.9914971784841665,-0.2641403608631058,0.8186,0.2183,0.0,0.0,1
500bus.pwf,19,210,0.978600830476149,-0.18206378817903587,0.0,0.0,0.0,0.0,1
500bus.pwf,19,211,0.9780086498571013,-0.1833539122532739,0.3428,0.09141,0.0,0.0,1
500bus.pwf,19,212,0.9756122837428731,-0.23307241083137692,0.0,0.0,0.0,0.0,1
500bus.pwf,19,213,0.9739938471243952,-0.23668119201779145,0.9748,0.26,0.0,0.0,1
500bus.pwf,19,214,0.9767640084312029,-0.23752346314830355,0.0,0.0,0.0,0.0,1
500bus.pwf,19,215,0.9753773833027533,-0.2407680119221183,0.8448,0.2253,0.0,0.0,1
500bus.pwf,19,216,0.9689893762278988,-0.24373366089914444,0.0,0.0,0.0,0.0,1
500bus.pwf,19,217,0.9681716999868715,-0.24547764841111064,0.551,0.1469,0.0,0.0,1
500bus.pwf,19,218,0.9829959433234906,-0.24700725926211764,0.0,0.0,0.0,0.0,1
500bus.pwf,19,219,0.9829906640355508,-0.24701932894611325,0.00333,0.00089,0.0,0.0,1
500bus.pwf,19,220,1.00343795996088,-0.03039112700977028,0.0,0.0,0.0,0.0,1
500bus.pwf,19,221,0.9941428063437705,-0.08789765707820368,0.0,0.0,0.0,0.0,1
500bus.pwf,19,222,1.0034058807022372,-0.02924077764965733,0.0,0.0,0.052000000000000005,-0.002549282203675458,2
500bus.pwf,19,223,1.0032568159224309,-0.024911180212723864,0.0,0.0,0.18,-0.008819282529366413,2
500bus.pwf,19,224,0.9997889061890379,0.03095697246347319,0.0,0.0,5.112,-0.24999929165345178,2
500bus.pwf,19,225,1.001830126560635,0.001438155708405854,0.0,0.0,5.148,-0.25199928576758135,2
500bus.pwf,19,226,0.9946428868147245,-0.1185483451197872,0.0,0.0,0.0,0.0,1
500bus.pwf,19,227,0.9945577919235539,-0.11872212290093943,0.054240000000000003,0.014459999999999999,0.0,0.0,1
500bus.pwf,19,228,0.9951694767493,-0.13088573135939674,0.0,0.0,0.0,0.0,1
500bus.pwf,19,229,0.9943267844380647,-0.13276181538461407,0.5409,0.1442,0.0,0.0,1
500bus.pwf,19,230,1.0009719364697054,-0.20956316459613358,0.0,0.0,0.0,0.0,1
500bus.pwf,19,231,1.000395603732102,-0.20408327601053006,0.0,0.0,0.028999999999999998,-0.0035399991859212335,2
500bus.pwf,19,232,1.0125828230150127,-0.1212437394268971,0.0,0.0,0.0,0.0,1
500bus.pwf,19,233,1.0003146648513928,-0.18132117470480277,0.0,0.0,0.0,0.0,1
500bus.pwf,19,234,0.9994357840574299,-0.1832810588263037,0.5996,0.15990000000000001,0.0,0.0,1
500bus.pwf,19,235,0.9887990513806045,-0.19057819017527358,0.0,0.0,0.0,0.0,1
500bus.pwf,19,236,0.9854213283794373,-0.2134399176762618,0.0,0.0,0.0,0.0,1
500bus.pwf,19,237,0.9853775937765811,-0.21352824988021626,0.027120000000000002,0.0072299999999999994,0.0,0.0,1
500bus.pwf,19,238,0.9844529395556191,-0.17745672496006226,0.0,0.0,0.0,0.0,1
500bus.pwf,19,239,0.9838641185449503,-0.17886333544553562,0.39130000000000004,0.10439999999999999,0.0,0.0,1
500bus.pwf,19,240,0.9834092463479871,-0.2646446574740967,0.0,0.0,0.0,0.0,1
500bus.pwf,19,241,0.9830871822269759,-0.2654285232405677,0.1974,0.05264,0.0,0.0,1
500bus.pwf,19,242,0.9878513760806802,-0.2504522713696723,0.0,0.0,0.0,0.0,1
500bus.pwf,19,243,0.9866454921621681,-0.2531577275151738,0.7447,0.1986,0.0,0.0,1
500bus.pwf,19,244,0.9814459012704679,-0.20244003017490905,0.0,0.0,0.0,0.0,1
500bus.pwf,19,245,0.9812725235047824,-0.20280806431175,0.1184,0.031560000000000005,0.0,0.0,1
500bus.pwf,19,246,1.0076204899887649,-0.09959892170914202,0.0,0.0,0.0,0.0,1
500bus.pwf,19,247,1.0031496363736918,-0.08648579242910216,0.0,0.0,0.0,0.0,1
500bus.pwf,19,248,1.0076204899887649,-0.09959892170914202,0.0,0.0,0.0,0.0,2
500bus.pwf,19,249,1.0076204899887649,-0.09959892170914202,0.0,0.0,0.0,0.0,2
500bus.pwf,19,250,1.0076204899887649,-0.09959892170914202,0.0,0.0,0.0,0.0,2
500bus.pwf,19,251,0.9703045894082181,-0.21737178041707975,0.0,0.0,0.0,0.0,1
500bus.pwf,19,252,0.9682215740659476,-0.2220301863286618,1.187,0.3165,0.0,0.0,1
500bus.pwf,19,253,0.9727188688674603,-0.22468289244677575,0.0,0.0,0.0,0.0,1
500bus.pwf,19,254,0.9727188688674603,-0.22468289244677575,0.0,0.0,0.0,0.0,2
500bus.pwf,19,255,0.9727188688674603,-0.22468289244677575,0.0,0.0,0.0,0.0,2
500bus.pwf,19,256,0.9727188688674603,-0.22468289244677575,0.0,0.0,0.0,0.0,2
500bus.pwf,19,257,0.9727188688674603,-0.22468289244677575,0.0,0.0,0.0,0.0,2
500bus.pwf,19,258,0.9741855762252478,-0.22172362339676244,0.0,0.0,0.011000000000000001,0.005129948642926952,2
500bus.pwf,19,259,0.972584327519681,-0.22497663031666512,0.0816,0.02176,0.0,0.0,1
500bus.pwf,19,260,1.018869066749694,-0.0590714186492131,0.0,0.0,0.0,0.0,1
500bus.pwf,19,261,1.018601515074521,-0.05964069065570258,0.1868,0.04982,0.0,0.0,1
500bus.pwf,19,262,1.0141995918914564,-0.1264164751707417,0.0,0.0,0.0,0.0,1
500bus.pwf,19,263,1.0022282344689224,-0.20264511755903022,0.0,0.0,0.0,0.0,1
500bus.pwf,19,264,1.0141995918914564,-0.1264164751707417,0.0,0.0,0.0,0.0,2
500bus.pwf,19,265,1.0141995918914564,-0.1264164751707417,0.0,0.0,0.0,0.0,2
500bus.pwf,19,266,1.0013136171004344,-0.20464802066607213,0.6178,0.1648,0.0,0.0,1
500bus.pwf,19,267,0.9724675346974412,-0.2966963858211607,0.0,0.0,0.0,0.0,1
500bus.pwf,19,268,0.9707023208074906,-0.3009644478335963,1.171,0.3124,0.0,0.0,1
500bus.pwf,19,269,0.9962950851054438,-0.09346719006365319,0.0,0.0,0.0,0.0,1
500bus.pwf,19,270,0.9961835717209098,-0.0937292139537875,0.06801,0.01814,0.0,0.0,1
500bus.pwf,19,271,0.9885393758200064,-0.19415603760724073,0.0,0.0,0.0,0.0,1
500bus.pwf,19,272,0.9867081931085278,-0.22675045508890637,0.0,0.0,0.0,0.0,1
