caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
300bus.pwf,18,39,198,210,0.9682325689550147,0.6000260251119304,-0.9466898054460914,-0.5305914632093355,0.021542763508923368,0.0694345619025949
300bus.pwf,18,40,97,102,0.298671632821884,0.08272749492882052,-0.29544259931747396,-0.08841071030736695,0.0032290335044100615,-0.005683215378546436
300bus.pwf,18,41,37,40,-0.17880952872469885,-0.28301376296825054,0.18119983027532877,0.28272107518208656,0.002390301550629914,-0.00029268778616398095
300bus.pwf,18,42,220,238,-2.851810441309029,-0.24753571367363503,2.8646886082192413,-0.12368651948930409,0.012878166910212485,-0.3712222331629391
300bus.pwf,18,43,8,14,3.9274985136875626,-0.749686003754497,-3.737702853786926,1.2751225892498035,0.18979565990063652,0.5254365854953065
300bus.pwf,18,44,158,159,-2.5156364822069675,1.874881678826565,2.546735594017468,-1.7413797678431102,0.031099111810500624,0.13350191098345476
300bus.pwf,18,45,217,220,-0.15886026453393112,0.22723159794588496,0.16006236503011131,-1.0718679467873256,0.0012021004961801918,-0.8446363488414406
300bus.pwf,18,46,122,123,0.25228011547662316,-0.26810963775519425,-0.23937524951206907,0.28076264531048867,0.01290486596455409,0.012653007555294415
300bus.pwf,18,47,228,234,-0.06306590341798335,-1.8088996578302494,0.06579353150502698,1.056246041224153,0.002727628087043632,-0.7526536166060964
300bus.pwf,18,48,7,12,2.467720430220748,-2.076988271626852,-2.4577194661567123,2.0940719759204636,0.0100009640640355,0.01708370429361139
300bus.pwf,18,49,130,151,1.5750372805009694,3.019539413340315,-1.557763873365584,-2.8804607848037485,0.017273407135385277,0.13907862853656638
300bus.pwf,18,50,11,13,1.744050521869525,1.200946352234282,-1.710502535342533,-1.0767684152611523,0.03354798652699209,0.12417793697312973
300bus.pwf,18,51,198,203,0.6693995799414669,0.5716993006636536,-0.6635052601974227,-0.5710153010885549,0.005894319744044196,0.0006839995750986816
300bus.pwf,18,52,245,246,0.2009319362419168,0.010075292590664829,-0.20035781392427027,-0.007398492995011906,0.0005741223176465304,0.0026767995956529234
300bus.pwf,18,53,165,166,-5.522797860980045,1.042371675974485,5.529999999999976,-0.5994401262486861,0.007202139019931053,0.44293154972579885
300bus.pwf,18,54,235,238,-2.5599844889164283,-0.9810546860747797,2.561335740587311,0.16947263203892704,0.0013512516708829025,-0.8115820540358527
300bus.pwf,18,55,119,121,6.570448476244972,4.301988474683355,-6.570448476244972,-1.1113438182149071,0.0,3.1906446564684483
300bus.pwf,18,56,63,526,1.5024815031373064,-0.05924401796228054,-1.4529999999999998,0.3490524295863707,0.04948150313730659,0.2898084116240902
300bus.pwf,18,57,85,86,-1.4210245114612259,-0.3187313323592411,1.435511174664383,0.283690867426329,0.014486663203157057,-0.03504046493291213
300bus.pwf,18,58,125,126,-3.8376793761155383,0.13363971064747837,3.8466372084156393,0.16047578320582623,0.008957832300100943,0.2941154938533046
300bus.pwf,18,59,172,173,0.34359602476937634,0.17428119583491825,-0.333750216076782,-0.1655082822529666,0.009845808692594327,0.008772913581951647
300bus.pwf,18,60,173,175,-0.1395844778443568,0.14611758800953645,0.14348673481330199,-0.16635542279220017,0.0039022569689451947,-0.02023783478266372
300bus.pwf,18,61,126,129,0.2770031987171809,-0.569121209139347,-0.27347570521438885,0.409849456817755,0.003527493502792023,-0.15927175232159207
300bus.pwf,18,62,157,159,-6.330733224461027,2.3204566580068455,6.371606760490406,-1.88027779503693,0.0408735360293786,0.4401788629699155
300bus.pwf,18,63,175,179,0.11438811019602418,-0.15292467059010056,-0.11151154542634606,0.11892077864832391,0.002876564769678125,-0.03400389194177665
300bus.pwf,18,64,154,183,-0.5841187879953317,-0.11963747907634306,0.6116710897617582,0.17405532693601747,0.027552301766426535,0.054417847859674406
300bus.pwf,18,65,21,24,-2.1162150527232395,-1.1297489191632133,2.1364834915450346,0.989020432958374,0.020268438821795076,-0.14072848620483924
300bus.pwf,18,66,217,219,-1.2269321896462293,-2.3655487166287044,1.2302519776472023,2.4609630119252968,0.0033197880009729896,0.0954142952965924
300bus.pwf,18,67,91,94,-0.08613570068705251,0.44008333400939176,0.10414826034183694,-0.42889653960768875,0.018012559654784432,0.011186794401703004
300bus.pwf,18,68,191,192,8.290964016591307,3.273310557546211,-8.049696802967205,0.5869648604394154,0.24126721362410208,3.8602754179856262
300bus.pwf,18,69,217,218,0.15342926999543297,1.064889275932753,-0.15342926999543297,-1.015186190391134,0.0,0.049703085541619174
300bus.pwf,18,70,12,21,4.720656689804224,-1.026336595785081,-4.676778465598073,1.2296793083906707,0.04387822420615173,0.20334271260558978
300bus.pwf,18,71,178,179,0.191805721371926,-0.2338556553487381,-0.18651077758378512,0.22911407755266033,0.005294943788140882,-0.004741577796077756
300bus.pwf,18,72,51,52,-0.3127748991210728,-0.053556260702208716,0.3166916602502985,0.018610354022150125,0.0039167611292256765,-0.03494590668005859
300bus.pwf,18,73,158,160,-0.8613574994232651,-1.1740376404362232,0.8740581523267694,0.9819730554463371,0.012700652903504306,-0.1920645849898861
300bus.pwf,18,74,33,38,1.3324330568826521,0.2278364127425917,-1.3281217057212682,-0.22086227642519562,0.004311351161383925,0.0069741363173960735
300bus.pwf,18,75,199,200,-0.02858890720563991,-0.09373820058922473,0.029216696957746445,0.08520798705690986,0.0006277897521065334,-0.008530213532314868
300bus.pwf,18,76,98,100,-0.03587328240375601,0.30425967391490283,0.03784636716760928,-0.3070732198612147,0.0019730847638532722,-0.0028135459463118906
300bus.pwf,18,77,126,157,-3.6577411687591335,1.6253628580592756,3.7412426896470445,-1.1014464529571408,0.08350152088791107,0.5239164051021348
300bus.pwf,18,78,53,54,-0.38926521687555066,-0.03563383344401122,0.39275893795621314,0.0074187065825606635,0.003493721080662482,-0.028215126861450557
300bus.pwf,18,79,72,531,0.14052820519810327,0.02891884742541249,-0.13999999998814072,-0.02493667533467823,0.0005282052099625512,0.0039821720907342595
300bus.pwf,18,80,2,8,4.355126900257754,-0.1405059517143653,-4.253817451382591,0.5366021573745582,0.10130944887516335,0.3960962056601929
300bus.pwf,18,81,48,107,-0.4486882584550763,-0.2649404230231224,0.4548469967563774,0.2723605688078984,0.006158738301301092,0.007420145784776011
300bus.pwf,18,82,199,210,-0.32141109279435326,-0.026251597655805953,0.3253399806186435,0.030903875553564192,0.003928887824290239,0.004652277897758239
300bus.pwf,18,83,15,90,0.5253888589668118,-0.001448481829317172,-0.5029422046990296,0.03160925743338966,0.02244665426778214,0.030160775604072487
300bus.pwf,18,84,45,74,2.253848444884108,-1.9158088436061669,-2.1800415266594597,1.9219140993667225,0.07380691822464813,0.00610525576055565
300bus.pwf,18,85,35,76,1.1363124179337805,0.5651377725973785,-1.1267375632462626,-0.5447872796836433,0.009574854687517842,0.020350492913735252
300bus.pwf,18,86,117,118,-9.2483423545078,5.166168080743688,9.259842735100515,-4.975623139980172,0.01150038059271452,0.19054494076351602
300bus.pwf,18,87,39,42,4.999999999999993,1.27340982764889,-4.985859434805871,-1.5851580299020889,0.01414056519412199,-0.31174820225319877
300bus.pwf,18,88,204,205,-0.07171186963360497,-0.3088686916707759,0.07617410547940316,0.3154650403123911,0.00446223584579819,0.0065963486416151795
300bus.pwf,18,89,60,62,-3.4477584665892542,-0.468712959797633,3.5492433777163157,0.6549365801768423,0.10148491112706148,0.1862236203792093
300bus.pwf,18,90,137,181,-1.870214297220643,-1.1863783163015131,1.8722784874944494,1.175508281577392,0.0020641902738063322,-0.01087003472412107
300bus.pwf,18,91,140,141,-0.4625073971960557,0.10451364298034871,0.4650178637856194,-0.2300791114685693,0.0025104665895636646,-0.1255654684882206
300bus.pwf,18,92,81,194,0.18501841275230982,-0.4274647313885856,-0.1848692412110811,-0.18379934677850346,0.000149171541228732,-0.611264078167089
300bus.pwf,18,93,143,145,0.3717284948849063,0.2620718100084849,-0.37005365522725847,-0.372322958609435,0.0016748396576478086,-0.11025114860095009
300bus.pwf,18,94,55,57,-1.0547244384220427,0.09998606080556827,1.1238016852283337,-0.012873533033931794,0.06907724680629101,0.08711252777163647
300bus.pwf,18,95,78,84,-3.3799999998264942,-1.7766007293640307,3.3799999998264942,2.2700543313429797,0.0,0.49345360197894905
300bus.pwf,18,96,172,174,-0.31294552693508093,-0.1766954457747132,0.3192143033438206,0.1657390708060924,0.006268776408739685,-0.010956374968620786
300bus.pwf,18,97,126,127,1.7222258036091973,-1.1930826146861673,-1.697808413995368,1.103341410214652,0.024417389613829332,-0.08974120447151535
300bus.pwf,18,98,57,63,0.15215605600830823,-0.09978111353664634,-0.14861898432375603,0.02654130038609783,0.0035370716845521954,-0.0732398131505485
300bus.pwf,18,99,190,240,-0.330943415038966,1.2077240166414995,0.330943415038966,-1.169104428508966,0.0,0.03861958813253352
300bus.pwf,18,100,123,125,0.877806149524362,-0.5843369336764067,-0.822850689157364,0.6070126633803231,0.054955460366997944,0.022675729703916403
300bus.pwf,18,101,126,158,-3.2822128701592765,1.0369524821409013,3.3769939816302257,-0.7001771705701505,0.09478111147094914,0.3367753115707508
300bus.pwf,18,102,143,149,-0.515704176497743,-0.38204417630403426,0.5198728971376447,0.25867247571721136,0.004168720639901702,-0.1233717005868229
300bus.pwf,18,103,196,197,-0.788070049890913,-0.4630157631526931,0.7993677017740017,0.4910423629388557,0.011297651883088733,0.02802659978616262
300bus.pwf,18,104,163,164,-2.3293345173896904,-0.763753883021012,2.357882211770172,-2.3863005123286367,0.02854769438048166,-3.150054395349649
300bus.pwf,18,105,134,135,-0.4119087991099296,-0.09299212254609868,0.4125535300645192,-0.10668109645738044,0.0006447309545896118,-0.19967321900347912
300bus.pwf,18,106,242,247,1.0198533653387518,0.2769052728846942,-1.0088851402081145,-0.2061014624431708,0.010968225130637332,0.0708038104415234
300bus.pwf,18,107,102,104,0.4247274317293479,-0.5211254468541695,-0.4077503511672711,0.5161210253408479,0.016977080562076807,-0.005004421513321589
300bus.pwf,18,108,99,108,-0.07710797384552048,-0.19589779915045513,0.07718056468274082,0.19362484745371633,7.25908372203321e-5,-0.002272951696738801
300bus.pwf,18,109,140,182,1.6618816401771985,-0.8537646236446785,-1.6581347095623498,0.7394193962880418,0.0037469306148487647,-0.11434522735663677
300bus.pwf,18,110,173,174,-0.6920608596164959,-0.23650658633236932,0.7399129127434001,0.3826815735554231,0.047852053126904215,0.14617498722305378
300bus.pwf,18,111,198,202,0.17043846701652263,0.17522377236061484,-0.15404352768054805,-0.14124871735112535,0.01639493933597458,0.033975055009489497
300bus.pwf,18,112,47,113,0.24999196800818124,-0.11969257428937592,-0.2469505135425596,0.11417426193495413,0.0030414544656216513,-0.005518312354421795
300bus.pwf,18,113,134,184,-0.6209530631532457,-0.6498387074634627,0.623155668914014,0.373584112383618,0.0022026057607682503,-0.27625459507984473
300bus.pwf,18,114,77,80,0.027362451207148454,-0.10651684053526665,-0.027251613043676216,0.06719270468722392,0.00011083816347223774,-0.03932413584804273
300bus.pwf,18,115,74,562,0.5115241659886121,-0.21069035854721868,-0.5049999999975104,-0.17391787405213005,0.006524165991101616,-0.38460823259934873
300bus.pwf,18,116,220,221,0.5084023827155948,0.7050687184671515,-0.507236193044099,-1.1648026525182458,0.001166189671495843,-0.4597339340510943
300bus.pwf,18,117,187,188,4.92795840353387,0.6415488698027085,-4.913616808914874,-0.6034898430286015,0.014341594618995757,0.038059026774106997
300bus.pwf,18,118,112,114,-0.009135522254176662,-0.006377771910982898,0.009136955623072238,-0.0002310806229254077,1.4333688955758817e-6,-0.006608852533908305
300bus.pwf,18,119,37,49,2.585289611873368,0.9884404822698802,-2.455926618362986,-0.41589726410343575,0.12936299351038194,0.5725432181664445
300bus.pwf,18,120,118,1201,-0.7522813189706907,-0.0209355233854438,0.7522813189706907,0.3844753333877855,0.0,0.3635398100023417
300bus.pwf,18,121,146,147,-1.68074657157986,-0.08091420998107907,1.6982990018144024,0.11383634503029455,0.01755243023454245,0.032922135049215484
300bus.pwf,18,122,9003,9007,-0.069834935148153,-0.012447074761603913,0.07010795965610475,0.013653960516646376,0.0002730245079517468,0.0012068857550424639
300bus.pwf,18,123,224,225,-2.3279041769114714,2.3995691591394346,2.4436637113121717,-2.117627136136819,0.1157595344007003,0.2819420230026157
300bus.pwf,18,124,122,125,0.531311701802391,-0.31462607526614117,-0.48746993472709355,0.4327785543986933,0.04384176707529741,0.11815247913255211
300bus.pwf,18,125,195,219,0.27850769769905154,0.4430461991856313,-0.27687794898488943,-1.013254810827818,0.0016297487141621048,-0.5702086116421867
300bus.pwf,18,126,133,169,0.9566358853236897,0.757115624186352,-0.9537310223194705,-0.763726596142864,0.002904863004219216,-0.006610971956511946
300bus.pwf,18,127,148,179,0.47939540754764143,0.2709060449840373,-0.441977676989868,-0.24326197610459493,0.03741773055777342,0.027644068879442374
300bus.pwf,18,128,242,245,0.7045907597587818,0.14869456921175078,-0.7008620113573719,-0.10999743641175137,0.0037287484014099093,0.03869713279999941
300bus.pwf,18,129,90,92,-0.7475021926099698,-0.15528092865940973,0.7644035299388462,0.2195079329367054,0.016901337328876442,0.06422700427729566
300bus.pwf,18,130,190,229,-0.2619734751324496,1.480047395097511,0.2619734751324496,-1.3533934455068106,0.0,0.12665394959070042
300bus.pwf,18,131,218,220,-0.3322568492275602,-0.625318590005427,0.33334569356333527,0.21433504004369228,0.0010888443357750521,-0.4109835499617347
300bus.pwf,18,132,214,215,2.4576295429181965,1.1804860170083795,-2.4463867842658455,-1.0801977184866967,0.011242758652350915,0.10028829852168286
300bus.pwf,18,133,38,41,-0.6788604098327481,0.03776376272356699,0.6823914431468131,-0.042499828107589926,0.003531033314065013,-0.004736065384022936
300bus.pwf,18,134,41,51,1.1769751363575172,0.3406586697268537,-1.1325664049086066,-0.24898909833554478,0.044408731448910554,0.09166957139130893
300bus.pwf,18,135,162,164,4.610006626729811,-0.6654207172110596,-4.552093140531024,1.236424347792397,0.05791348619878711,0.5710036305813375
300bus.pwf,18,136,70,71,-0.8436040006277608,0.015771455129306805,0.8680779736162305,0.0011979471814907716,0.02447397298846976,0.016969402310797577
300bus.pwf,18,137,9003,9044,0.043189470105999196,0.014135623480842553,-0.04304131064696896,-0.014008067383831459,0.0001481594590302393,0.0001275560970110945
300bus.pwf,18,138,33,40,0.6645566472687189,-0.06975618996946045,-0.6620404189574592,0.060731130027136176,0.0025162283112596384,-0.009025059942324276
300bus.pwf,18,139,120,1201,0.7522813189706905,0.14683443982657574,-0.7522813189706905,-0.35915908185111123,0.0,-0.2123246420245355
300bus.pwf,18,140,105,110,0.4503809099931522,-0.12356445044067443,-0.42177904844404773,0.142440341485924,0.02860186154910449,0.01887589104524956
300bus.pwf,18,141,162,165,-5.460006626729808,0.42542290122766463,5.522797860980053,-1.0423714883384556,0.0627912342502448,-0.6169485871107909
300bus.pwf,18,142,42,46,5.726269360809608,-2.042640044566547,-5.663937904371297,1.5547097062319684,0.062331456438311506,-0.48793033833457855
300bus.pwf,18,143,37,41,-1.0402124167461468,-0.31261681397357355,1.051795881832088,0.3336129645570306,0.011583465085941214,0.02099615058345705
300bus.pwf,18,144,103,105,0.38753087920035745,-0.07775682629653,-0.38500391389589217,0.07666837105596011,0.0025269653044652785,-0.0010884552405698855
300bus.pwf,18,145,127,168,-0.5412302363893775,-0.2774112654130214,0.5431361421410792,0.1931816459634483,0.0019059057517016864,-0.0842296194495731
300bus.pwf,18,146,126,132,-0.03191189055522354,-0.6750890118878593,0.03723696352513901,0.372399599593577,0.0053250729699154675,-0.3026894122942823
300bus.pwf,18,147,94,97,0.15031502984685852,-0.2553550863680316,-0.12903231680909832,0.24176317731750266,0.021282713037760193,-0.013591909050528955
300bus.pwf,18,148,177,178,1.5903828680634906,-0.17700692809277724,-1.5221253595537194,0.3964165395377987,0.06825750850977119,0.21940961144502147
300bus.pwf,18,149,34,42,-2.323878447262451,-0.6147436103725687,2.329019711161901,0.6085975849287713,0.0051412638994499105,-0.006146025443797498
300bus.pwf,18,150,71,73,-0.603372029893262,0.3546039767816045,0.6208365157010697,-0.349460690144872,0.017464485807807684,0.005143286636732469
300bus.pwf,18,151,249,250,-0.22554095192173065,-0.1565685334949194,0.2299999999999918,0.17001082615941776,0.004459048078261141,0.013442292664498368
300bus.pwf,18,152,19,87,2.8710733992144095,-0.6865124370838093,-2.7666665690256225,1.1614769770006457,0.10440683018878705,0.4749645399168364
300bus.pwf,18,153,74,88,-0.8495170248095237,-1.0442719541396353,0.8556295390826819,1.0266008375012314,0.006112514273158176,-0.017671116638403817
300bus.pwf,18,154,178,180,-2.0945743152708953,-1.003617266009999,2.1346939438917154,1.122632138094512,0.04011962862082008,0.119014872084513
300bus.pwf,18,155,140,146,-0.2538885892605363,-0.23298648067536878,0.25630816376939985,-0.2932811207093122,0.0024195745088635423,-0.526267601384681
300bus.pwf,18,156,2,6,1.1702407940517998,1.293058881368258,-1.167534954078343,-1.2687063216071455,0.0027058399734567473,0.024352559761112502
300bus.pwf,18,157,126,169,0.5469997187316094,-0.43607736439339845,-0.5399772384005594,0.3096474986147782,0.007022480331049907,-0.12642986577862025
300bus.pwf,18,158,109,114,0.13794794189114945,-0.023799204845624207,-0.1361060104684937,-0.009685276675255476,0.0018419314226557626,-0.03348448152087968
300bus.pwf,18,159,35,77,-0.4837019722142634,-0.4101485090580774,0.4876718576633265,0.41858062581032707,0.003969885449063071,0.008432116752249641
300bus.pwf,18,160,73,76,0.2633895731458945,-0.30271230270357075,-0.2600480393322623,0.2826923500606804,0.003341533813632225,-0.02001995264289036
300bus.pwf,18,161,76,77,-0.6932143972343765,-0.4578436084813505,0.7044433276160975,0.48397219279871645,0.011228930381721014,0.026128584317365977
300bus.pwf,18,162,99,107,-0.2154953607377852,0.29922446877748843,0.22173465596921993,-0.3033751122364182,0.006239295231434738,-0.0041506434589297925
300bus.pwf,18,163,196,210,-0.2887220329155591,-0.23914317362676646,0.29273323387133576,0.23936323140588361,0.004011200955776673,0.0002200577791171554
300bus.pwf,18,164,62,64,2.1167552763951845,0.34972584719753397,-2.0538625188135406,-0.167435742071967,0.06289275758164381,0.18229010512556698
300bus.pwf,18,165,139,172,0.3002343812687787,-0.07375597088156317,-0.2956504978342958,0.0024308041449716683,0.004583883434482905,-0.0713251667365915
300bus.pwf,18,166,192,225,0.04969680296720402,-1.3069633746260079,-0.045473042302322186,1.325970297617985,0.004223760664881837,0.01900692299197715
300bus.pwf,18,167,4,16,12.521866936866903,1.9731945635843315,-12.251046556025374,-0.7068453655073439,0.2708203808415295,1.2663491980769876
300bus.pwf,18,168,181,187,-6.4598675869625986,-0.7557801336428955,6.474041596466142,0.9118346992392166,0.014174009503543417,0.15605456559632103
300bus.pwf,18,169,140,142,0.8021603869637803,-0.01768106704091993,-0.7919086817884089,-0.672301727253906,0.01025170517537144,-0.689982794294826
300bus.pwf,18,170,205,206,-0.016584385544234366,-0.07017175979308779,0.018030549734426977,0.07230748571635262,0.0014461641901926114,0.0021357259232648307
300bus.pwf,18,171,109,113,0.015959672534697034,0.08254238221033187,-0.01504948645671671,-0.1140938300126572,0.0009101860779803239,-0.03155144780232533
300bus.pwf,18,172,219,237,-0.4619157189242785,-0.5022281454956397,0.46358330209082943,-5.4382447424598395,0.0016675831665509122,-5.94047288795548
300bus.pwf,18,173,35,72,0.49230323144390803,0.007729962016246303,-0.4894219634583344,-0.0013541166596186954,0.0028812679855736434,0.006375845356627607
300bus.pwf,18,174,140,147,-0.4626896727318123,-0.27264496560657264,0.4717009981856405,-0.30363137021191994,0.009011325453828212,-0.5762763358184926
300bus.pwf,18,175,3,19,1.675694403149789,-0.5304390288593235,-1.6520425842402748,0.5889587049513401,0.023651818909514066,0.05851967609201658
300bus.pwf,18,176,38,43,0.19946508597981205,-0.33886652613611556,-0.19517054547184054,0.3076926162839976,0.0042945405079715115,-0.031173909852117987
300bus.pwf,18,177,58,59,-0.7783737476802947,0.640625515323296,0.7864150638323969,-0.6230557484663732,0.00804131615210224,0.017569766856922797
300bus.pwf,18,178,136,137,0.8256328759498494,-0.30584226186905755,-0.8185309027154105,-0.286583227310875,0.007101973234438841,-0.5924254891799325
300bus.pwf,18,179,133,171,7.647411991442335,1.9872151071825794,-7.636000000000005,-1.4109095393448865,0.011411991442330738,0.5763055678376929
300bus.pwf,18,180,216,217,-0.2317421736373233,-0.33451932697813835,0.2323631841841285,0.32343100995078733,0.0006210105468051896,-0.011088317027351025
300bus.pwf,18,181,118,121,0.5166553824825599,0.30862195351170585,-0.5158255115902532,-0.1986640602810692,0.0008298708923066833,0.10995789323063665
300bus.pwf,18,182,9002,9021,0.07232062121240991,0.02408174183895882,-0.07203240143800384,-0.02370464088272493,0.00028821977440607327,0.00037710095623388895
300bus.pwf,18,183,54,55,-0.32502352179804783,0.30309226645830684,0.33177689184491943,-0.33433519756094426,0.0067533700468715985,-0.031242931102637428
300bus.pwf,18,184,86,323,-0.1486657256856228,0.1572026065847357,0.14899999999999985,-0.2649964725402537,0.0003342743143770477,-0.10779386595551801
300bus.pwf,18,185,108,324,0.25086548603382697,-0.03223543603314201,-0.24699999999999978,0.012000891200081257,0.0038654860338271924,-0.020234544833060752
300bus.pwf,18,186,43,53,0.30181966667294013,-0.01997827958959987,-0.3007347831243258,0.00579810724771547,0.001084883548614357,-0.0141801723418844
300bus.pwf,18,187,22,23,-1.0489837833931537,-0.508261265785222,1.124635673562521,0.6178699399749205,0.07565189016936724,0.10960867418969844
300bus.pwf,18,188,186,188,6.541351408341893,0.5761040147863299,-6.516356098298679,-0.4071564842270221,0.024995310043214758,0.16894753055930778
300bus.pwf,18,189,3,150,-3.1846124666381717,1.9732667310386725,3.198357048721196,-1.8770546564574837,0.013744582083024426,0.09621207458118874
300bus.pwf,18,190,86,87,-1.86916066031017,0.6267598643260777,1.909203278836931,-0.5320978879926845,0.040042618526761053,0.09466197633339313
300bus.pwf,18,191,69,79,-0.04699605536586507,0.12908986737407802,0.04805349830159392,-0.15001609683481487,0.0010574429357288473,-0.020926229460736856
300bus.pwf,18,192,9002,9012,-0.04295963779432228,-0.004566826386651103,0.043091047885830305,0.005313115709796902,0.00013141009150802185,0.000746289323145799
