ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
130,1,1.0516580571585579,57.70254992172181,0.0,0.0,0.0,0.0,0.0,-0.004154899012635666
131,1,1.0168633074228643,54.819650742305086,0.0,0.0,0.0,0.0,0.0,-0.006764257895182653
132,1,1.036467183436582,56.577141243669026,0.0,0.0,0.0,0.0,0.0,-0.0035281313830103525
133,1,1.0126715371535289,53.849769489175046,0.0,0.0,0.0,0.0,0.0,0.00029260657660817
134,1,1.0352891497012455,54.26680254640554,0.0,0.0,0.0,0.0,0.0,-0.0005195026903975366
135,1,1.0324843684186482,54.99609638246799,0.0,0.0,1.692,0.41600000000000004,0.0,6.232212955281158e-5
136,1,1.056444196299362,62.01502023110309,0.0,0.0,0.552,0.182,0.0,0.00023527139765905752
137,1,1.0717385948962455,57.780696802321835,0.0,0.0,2.736,0.998,0.0,-0.00016377242092821353
138,2,1.0791567178754233,54.210776268519226,0.0,1.6824927337601057,8.267000000000001,1.3519999999999999,0.027156717875423352,-9.508968454136632e-14
139,1,1.0238655383709787,54.57846975068178,0.0,0.0,5.95,0.833,0.0,-0.00011284981887093688
140,1,1.0622104889893158,54.786813838298016,0.0,0.0,3.877,1.147,0.0,-0.0002605328054931835
141,2,1.0534134232703911,57.136565293457764,2.81,0.47727063929623,1.45,0.58,0.0024134232703913595,-1.2015365777623618e-12
142,1,1.0489729155556577,50.16888323364663,0.0,0.0,0.565,0.245,0.0,-0.003238805396845656
143,2,1.0931914002631697,53.71576597119377,6.96,3.0000000299323095,0.895,0.355,0.049191400263169816,-0.006715088885112676
144,1,1.0673217830021313,41.19075535758817,0.0,0.0,0.0,0.0,0.0,-0.024538493860326707
145,1,1.0211343282539231,52.44855082211043,0.0,0.0,0.24,0.14,0.0,0.00010062933851505605
146,2,1.047049994075027,58.98264359092299,0.84,-0.1500000085913724,0.0,0.0,-0.0049500059249729614,0.0
147,2,1.0508980511684751,63.47559056465152,2.17,-0.5000000094877751,0.0,0.0,-0.0021019488315247073,0.0
148,1,1.0984909813843187,50.581825786351565,0.0,0.0,0.63,0.25,0.0,-0.007317251293796597
149,2,1.1000000109939394,55.903917544397835,1.03,0.31681455756878224,0.0,0.0,0.027000010993939613,0.0
150,1,1.0158701264833323,55.12884253613177,0.0,0.0,0.0,0.0,0.0,-0.007595938732992139
151,1,1.0383036695427965,56.55093159249904,0.0,0.0,0.0,0.0,0.0,-0.0035494756883902886
152,2,1.0509276980984945,69.59762390924895,3.72,-0.5000000093050967,0.17,0.09,-0.0030723019015056027,0.0006541131762565635
153,2,1.0125853778897682,70.67062841000964,2.16,-0.3822343332874409,0.0,0.0,-0.031414622110231855,0.0
154,1,0.9239034821606921,57.34451942945479,0.0,0.0,0.7,0.05,0.0,-0.004697804975861992
155,1,0.9788785702706708,66.45354917339462,0.0,0.0,2.0,0.5,0.0,0.0013251873466351588
156,2,0.9186161659228658,64.73423073388933,0.0,-0.10000000928717472,0.75,0.5,-0.041383834077134224,0.000637667414211607
157,1,0.9568265146943887,68.5951122342736,0.0,0.0,1.235,-0.243,0.0,-0.004344022724289516
158,1,0.9485477282920586,68.18095902426184,0.0,0.0,0.0,0.0,0.0,-0.0011601772261358725
159,1,0.94596158095245,72.586052423529,0.0,0.0,0.33,0.165,0.0,-0.004273059858679291
160,1,0.9285459751631531,71.09407264428442,0.0,0.0,0.0,0.0,0.0,0.0023818118730460913
161,1,1.0020526041430315,68.87161645090717,0.0,0.0,0.35,0.15,0.0,0.0003478629164848591
162,1,0.9500219723941354,79.04003497100234,0.0,0.0,0.85,0.24,0.0,0.0019639881636073124
163,1,1.0421764722114188,62.17481582864131,0.0,0.0,0.0,0.004,0.0,-0.0003790903703937577
164,1,0.9524836807111317,69.46991060292008,0.0,0.0,0.0,0.0,0.0,0.001736522681932831
165,1,0.9545138988119238,87.60119758403225,0.0,0.0,0.0,0.0,0.0,0.0013246281233558724
166,1,0.9509486030919059,91.900745678178,0.0,0.0,0.0,0.0,0.0,0.0007636534707606651
167,1,0.9906406826165184,51.39216871748769,0.0,0.0,2.9989999999999997,0.9570000000000001,0.0,-0.0003921754389071165
168,1,1.0185310414442528,54.17561615889103,0.0,0.0,0.0,0.0,0.0,-0.0006986828828017341
169,1,0.9999440163541269,52.90248883154599,0.0,0.0,0.0,0.0,0.0,-0.0001590496205621452
170,2,0.9612482498991644,53.28241762359758,2.05,0.9000000098294554,4.8180000000000005,2.05,0.039248249899164256,-0.0026652574283858622
171,2,0.9726194920525189,49.39858160668049,0.0,-0.5000000092741549,7.636,2.911,0.0006194920525189652,0.0006262292366476994
172,1,1.0279887239587213,50.916806379124026,0.0,0.0,0.265,0.0,0.0,-9.801386217297314e-5
173,1,0.9811523340039938,42.53304314195823,0.0,0.0,1.635,0.43,0.0,2.026926465681277e-6
174,1,1.0640733305777732,54.20407309481255,0.0,0.0,0.0,0.0,0.0,-0.0002591106699914553
175,1,0.9920103214358704,46.10648318364816,0.0,0.0,1.76,0.83,0.0,-0.001709137872525436
176,2,1.0009860045679613,59.600756787647924,2.28,0.05972494789760723,0.05,0.04,-0.05101399543203864,3.507981095455961e-13
177,2,0.9590780734899368,54.71367831561767,0.84,-0.15000000979378447,0.28,0.12,-0.04892192651006318,0.0022042253684838283
178,1,0.9416210212283623,46.02012226739117,0.0,0.0,4.274,1.736,0.0,0.0037319913506301617
179,1,0.9889558189447653,43.0541025482203,0.0,0.0,0.74,0.29,0.0,-0.0017031322718000243
180,1,0.988184584816845,49.503548456460905,0.0,0.0,0.695,0.493,0.0,0.0008230310057122203
181,1,1.078837624483956,58.04385703788572,0.0,0.0,0.7340000000000001,0.0,0.0,-0.00030806771651172504
182,1,1.0614342059302617,54.036140863338005,0.0,0.0,2.407,0.89,0.0,-0.00019914444254464365
183,1,0.9402048072485565,67.06898365284995,0.0,0.0,0.4,0.04,0.0,0.00012468876777503568
184,1,1.0598662990710086,55.37795117588775,0.0,0.0,1.368,0.166,0.0,-0.0001922474421009233
185,2,1.0782988656547448,57.75407118612156,2.0,0.5519397123232901,0.0,0.0,0.02629886565474472,0.0
186,2,1.100000010991033,61.25628120005864,12.0,4.000000035104466,0.598,0.243,0.03500001099103305,-9.284901092405056e-5
187,2,1.0972360452792798,60.59485487605347,12.0,4.00000003883054,0.598,0.243,0.03223604527927981,-0.0003886796604075297
188,1,1.0819359795276633,58.59704589808627,0.0,0.0,1.8259999999999998,0.436,0.0,-0.00022993643627745828
189,1,1.0805001652354294,10.107894941237937,0.0,0.0,0.07,0.02,0.0,0.00136279674579527
190,2,1.100000010998873,14.853015818603428,4.75,3.000000029025322,0.0,0.0,0.04500001099887289,0.0
191,2,0.998282304520023,50.53171003365971,19.73,6.684474396182681,4.89,0.53,-0.04571769547997703,-1.0985242473620107e-13
192,1,0.8999999900030143,24.934013017183645,0.0,0.0,8.0,0.72,0.0,0.0007717367936614614
193,1,1.0698773440227634,10.128744368758394,0.0,0.0,0.0,0.0,0.0,0.0007377841202991067
194,1,1.0874764872559293,16.27128015581933,0.0,0.0,0.0,0.0,0.0,-0.010550930227620119
195,1,1.078077678651106,14.772404635524376,0.0,0.0,0.0,0.0,0.0,-0.008561484423412863
196,1,1.0453521693638874,10.321733976772514,0.0,0.0,0.1,0.03,0.0,0.00026563914871532366
197,1,1.0644653420270154,11.754729220329413,0.0,0.0,0.43,0.14,0.0,-0.0013157236034980345
198,2,1.1000000109951058,14.34350994925782,4.24,1.9050809328201093,0.64,0.21,0.08500001099510586,-5.532022031720777e-13
199,1,1.0256418314247993,9.827770503043881,0.0,0.0,0.35,0.12,0.0,0.0024074735169389502
200,1,1.0199862851733896,10.121865707335186,0.0,0.0,0.27,0.12,0.0,0.002816609717842011
201,1,1.0453434276508324,9.067572467686984,0.0,0.0,0.41,0.14,0.0,-0.0024907809139887343
202,1,1.0600012572177822,10.57705704515868,0.0,0.0,0.38,0.13,0.0,-0.0025494134148390146
203,1,1.0795281112776232,12.982557342051274,0.0,0.0,0.42,0.14,0.0,-0.0013236799505011285
204,1,1.0547165674314838,10.801487502815334,0.0,0.0,0.72,0.24,0.0,0.0013610786155934772
205,1,1.0654534387900998,10.320698598553042,0.0,0.0,0.0,-0.05,0.0,0.0007901668002086561
206,1,1.0843479844478394,9.26438295367705,0.0,0.0,0.12,0.02,0.0,0.0013364449383331623
207,1,1.1000000109937376,9.322928392992372,0.0,0.0,-0.21,-0.142,0.0,0.0002996733324148015
208,1,1.0749450592870124,9.882309357483798,0.0,0.0,0.07,0.02,0.0,0.0014427521406304366
209,1,1.0845769951489501,10.163034460007307,0.0,0.0,0.38,0.13,0.0,0.0013193741786744358
210,1,1.0555672158439677,11.304851253874379,0.0,0.0,0.0,0.0,0.0,0.0007195154048524109
211,1,1.0651285457178907,12.329086837576236,0.0,0.0,0.96,0.07,0.0,-0.0035684098311487716
212,1,1.0667874249141012,13.163496406849518,0.0,0.0,0.0,0.0,0.0,-0.0046427085642031666
213,2,0.9875758367811529,24.410545154365003,2.72,-0.17798477842481514,0.0,0.0,-0.022424163218847208,0.0
214,1,0.9931168986140485,18.33501618789287,0.0,0.0,0.22,0.16,0.0,0.0004863548061075118
215,1,1.0002100467189206,15.588949251498276,0.0,0.0,0.47,0.26,0.0,-9.846656858444204e-5
216,1,0.9925154895647887,13.26707694741433,0.0,0.0,1.76,1.05,0.0,-0.0002385302460056339
217,1,1.0454673865274595,13.442157963346418,0.0,0.0,1.0,0.75,0.0,-0.001873762844957763
218,1,1.0302305315437204,13.00721970598064,0.0,0.0,1.31,0.96,0.0,-0.0019280486752982647
219,1,1.091783616889007,14.438692269898048,0.0,0.0,0.0,0.0,0.0,-0.0022316876671239732
220,2,1.0092788168228335,13.871796994795785,1.0,0.6000000096258075,2.85,1.0,0.0012788168228336362,-0.0012147366801972715
221,2,1.0372762251481307,13.078200979241911,4.5,3.200000031456629,1.71,0.7,0.037276225148130726,-0.0008365283664651815
222,2,1.0757047723628805,12.544723635701779,2.5,1.543153923638858,3.28,1.88,0.02570477236288069,-2.1195586125495504e-13
223,1,1.0334524515935186,12.88952901192086,0.0,0.0,4.28,2.32,0.0,-0.0006550892023115661
224,1,1.0253907619064329,14.015389675440176,0.0,0.0,1.73,0.99,0.0,-0.0007766930116771866
225,1,0.9120678784960751,24.728778990767005,0.0,0.0,4.1,0.4,0.0,0.0011100942890858439
226,1,1.0469329525743343,13.936094693594073,0.0,0.0,0.0,0.0,0.0,-0.0018341821691957993
227,2,1.014158010896573,8.675612995201597,3.03,2.1803156682254694,5.38,3.69,0.014158010896572898,-4.667924399998648e-13
228,1,1.0655155248514478,14.65185270165548,0.0,0.0,2.23,1.48,0.0,-0.0002734802739196294
229,1,1.0725794272762308,15.589480075126351,0.0,0.0,0.96,0.46,0.0,-0.0003977216836685298
230,2,1.0495925277823186,21.54555667237772,3.45,0.013708454063223265,0.0,0.0,0.009592527782318484,0.0
231,1,1.091863425170109,14.35389499049355,0.0,0.0,1.59,1.07,0.0,-0.0010575905473598523
232,1,1.0760433850821562,12.516022011706433,0.0,0.0,4.48,1.43,0.0,-0.0009251286921938526
233,2,1.0041711030774403,9.969446814755822,3.0,0.690371710226406,4.04,2.12,0.0041711030774402936,-2.5592330919845703e-14
234,1,1.0554486962456338,14.763034701759358,0.0,0.0,5.72,2.44,0.0,-0.00026526019670892814
235,1,0.9998874999586626,14.76060933963796,0.0,0.0,2.69,1.57,0.0,9.870027747044227e-5
236,2,1.0315765277446525,20.0917916724757,6.0,3.0000000287427073,0.0,0.0,0.015576527744652468,0.0
237,1,1.0934358255626346,14.475079712312233,0.0,0.0,0.0,0.0,0.0,-0.0013454882365902454
238,2,0.9997954955201784,14.864482565105908,2.5,-2.00000001738595,2.55,1.49,-0.010204504479821535,0.00017388554048922028
239,2,0.9928694628675747,20.026966519564724,5.5,0.8615729919036014,0.0,0.0,-0.0071305371324253235,0.0
240,1,1.0667456302036968,15.29740689033731,0.0,0.0,0.0,0.0,0.0,-0.0004597060913798857
241,2,1.1000000109902608,18.683838297576333,5.747999999999999,0.492868537123428,0.0,0.0,0.050000010990260677,0.0
242,2,0.993899259202643,18.35485447610405,1.7,0.39999999059655184,0.0,0.0,0.0008992592026429448,0.0
243,2,1.0049814864116648,16.77961247987683,0.84,0.432275834984059,0.08,0.03,-0.0050185135883350695,1.2847042181989134e-11
244,1,0.9891596586342896,15.799340930200312,0.0,0.0,0.0,0.0,0.0,0.001060679479807302
245,1,0.9716490959232771,15.041368387564155,0.0,0.0,0.61,0.3,0.0,0.0020137710527559946
246,1,0.9653812770015188,14.211079693534497,0.0,0.0,0.77,0.33,0.0,0.002604751465246718
247,1,0.9765440227025582,14.237350548207518,0.0,0.0,0.61,0.3,0.0,0.002302637985809107
248,1,1.0068018463084238,10.498348734437156,0.0,0.0,0.29,0.14,0.0,-0.0008764410432317485
249,1,1.0066030489722548,10.090030019708959,0.0,0.0,0.29,0.14,0.0,-0.0009686164596873898
250,1,1.0503726628955428,11.824359497081073,0.0,0.0,-0.23,-0.17,0.0,-0.003886659872320181
281,1,1.0680441454521707,15.364462943310004,0.0,0.0,-0.331,-0.294,0.0,-0.00048348612734619943
319,1,1.0672137323177815,48.1472360586919,0.0,0.0,1.158,-0.24,0.0,-0.0021531163667772983
320,1,1.0660916945434602,44.75086084524708,0.0,0.0,0.024,-0.126,0.0,-0.001878450120567923
322,1,1.07929279728853,19.891869661775495,0.0,0.0,0.024,-0.039,0.0,-0.007729472503596493
323,1,1.0458901702982477,24.648213747904645,0.0,0.0,-0.149,0.265,0.0,-0.005492097882134598
324,1,1.0709263957598563,13.962336806016706,0.0,0.0,0.247,-0.012,0.0,-0.01215360898741961
526,1,1.0338063135951132,10.485890684895663,0.0,0.0,1.453,-0.349,0.0,-0.022857871803477026
528,1,1.045115316456879,-0.0884060056246051,0.0,0.0,0.281,-0.205,0.0,-0.014565576365359151
531,1,1.0295099917106074,7.369764205975882,0.0,0.0,0.14,0.025,0.0,-0.011041146619248219
552,1,1.0696016473067615,12.324558888308406,0.0,0.0,-0.111,-0.013999999999999999,0.0,-0.010365171264654862
562,1,1.0368073737423773,8.399399840587655,0.0,0.0,0.505,0.174,0.0,-0.02517679765260886
609,1,1.029188619925916,7.59393393555664,0.0,0.0,0.29600000000000004,0.006,0.0,-0.009535443306210286
664,1,1.071108545870649,18.32731234663793,0.0,0.0,-1.14,0.767,0.0,-0.010689001250548015
1190,1,1.0849052064982874,94.88497064446318,0.0,0.0,1.003,0.2917,0.0,8.386997672464294e-5
1200,1,1.0457683586632873,94.63536444816839,0.0,0.0,-1.0,0.3417,0.0,0.01511672071094142
1201,1,1.1000000109981185,106.03791076515553,0.0,0.0,0.0,0.0,0.0,-0.18297897933929985
2040,1,1.041459441559618,20.770011265485373,0.0,0.0,0.0,0.0,0.0,0.0002459119124036971
7001,2,1.100000010997509,57.46952958081032,4.67,1.8472107339689923,0.0,0.0,0.0490000109975091,0.0
7002,2,1.1000000109986645,58.20598935282937,6.23,1.6760489780815997,0.0,0.0,0.049000010998664405,0.0
7003,2,1.056237088596879,60.58971869189353,12.1,4.200000041949118,0.0,0.0,0.02723708859687903,0.0
7011,2,1.0695974783008912,51.26645547389576,2.34,1.0000000098696065,0.0,0.0,0.05459747830089149,0.0
7012,2,1.0896031026379436,58.249573274858605,3.72,2.24000002230499,0.0,0.0,0.038603102637943455,0.0
7017,2,1.0503747225773483,29.51952186779823,3.3,3.5000000349874907,0.0,0.0,0.0013747225773484914,0.0
7023,2,1.0993188280961146,52.37230796662427,1.85,-9.55160384897422e-9,0.0,0.0,0.04831882809611476,0.0
7024,2,1.0917602990527764,58.154693985874616,4.1,1.5149393229718502,0.0,0.0,0.06276029905277633,0.0
7039,2,1.0620026782835783,37.26138400589973,5.0,2.0000000199911447,0.0,0.0,0.012002678283578351,0.0
7044,2,1.0440269633058659,20.979755892215834,0.37,0.42000000998724163,0.0,0.0,0.029026963305865936,0.0
7049,3,0.8999999900002237,0.0,-4.4238470182626966,0.0,0.0,0.0,-0.1510000099997763,0.0
7055,2,1.00777905090163,23.756647014950826,0.45,0.2500000099935391,0.0,0.0,0.010779050901630073,0.0
7057,2,1.0671844607683483,33.19482633796632,1.65,0.9000000099894948,0.0,0.0,0.04618446076834844,0.0
