ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
20,1,1.0172861341749746,-12.227283403377808,0.0,0.0,0.045419999999999995,0.012110000000000001,0.0,2.9908706635234683e-5
21,1,1.008770558008676,-10.23644808356727,0.0,0.0,0.0,0.0,0.0,1.8961592132974292e-6
22,1,1.006643114524756,-10.489613092290515,0.0,0.0,1.4869999999999999,0.39649999999999996,0.0,1.9113927658627542e-6
23,1,1.02592890211929,-5.917769660901641,0.0,0.0,0.0,0.0,0.0,1.9156333902999933e-5
24,1,1.0110192508352078,-8.597879379274294,0.0,0.0,0.0,0.0,0.0,2.878402104627317e-5
25,1,1.01098343957224,-8.602313174812595,0.0,0.0,0.02283,0.00609,0.0,2.878541742971455e-5
26,1,1.0106850273008234,-8.641349183970107,0.0,0.0,0.21660000000000001,0.05777,0.0,2.8797472642332074e-5
27,1,1.0373944527614036,-14.192893163847868,0.0,0.0,0.0,0.0,0.0,0.00020967255237374057
28,1,1.036332443230113,-14.319655741859338,0.0,0.0,0.6293,0.1678,0.0,0.0002099539434914497
29,1,1.0058520129165378,-12.491623756106105,0.0,0.0,0.0,0.0,0.0,-3.200324180122544e-5
30,1,1.004358175133806,-12.669324177100323,0.0,0.0,0.9997,0.2666,0.0,-3.2055341011781934e-5
31,1,1.031975657295757,-14.968680725034964,0.0,0.0,0.0,0.0,0.0,7.679791435880872e-5
32,1,1.0318296465694021,-14.985820290961241,0.0,0.0,0.09765,0.02604,0.0,7.68123383112779e-5
33,1,1.0054434149295925,-13.20409056317221,0.0,0.0,0.0,0.0,0.0,1.855640502757709e-5
34,1,1.0050699621171424,-13.248273483873973,0.0,0.0,0.25,0.06666,0.0,1.8567270795691636e-5
35,1,1.0173971851922858,-13.792722520013463,0.0,0.0,0.0,0.0,0.0,9.085122849284119e-5
36,1,1.0168031311089736,-13.861738302516112,0.0,0.0,0.4335,0.11560000000000001,0.0,9.09194478270403e-5
37,1,1.019217146320522,1.2403070802362421,0.0,0.0,0.0,0.0,0.0,-3.6812411348625497e-6
38,1,1.019215194028374,1.240045202402194,0.0,0.0,0.0012900000000000001,0.00034,0.0,-3.6812446618415964e-6
39,1,1.0287430015533179,-5.721311128089323,0.0,0.0,0.0,0.0,0.0,5.0529195270181355e-6
40,1,1.0223136510242519,-6.914902417573777,0.0,0.0,0.0,0.0,0.0,8.598054409348412e-6
41,1,1.0213592656418613,-7.034368321870504,0.0,0.0,0.5799,0.15460000000000002,0.0,8.611107522465628e-6
42,1,1.0246822598560503,-11.498548999214016,0.0,0.0,0.0,0.0,0.0,0.00014917427629309947
43,1,1.0246219943575061,-11.505785696681524,0.0,0.0,0.044610000000000004,0.011899999999999999,0.0,0.00014918555189817552
44,1,1.0178769836987847,-7.658083825448298,0.0,0.0,0.0,0.0,0.0,-1.4512310948804228e-5
45,1,1.0178436938316513,-7.662247514650945,0.0,0.0,0.02031,0.00542,0.0,-1.4512770095853766e-5
46,1,0.9971976449779238,-11.119834205002967,0.0,0.0,0.0,0.0,0.0,1.79662177289157e-5
47,1,0.996532849686155,-11.202264816892349,0.0,0.0,0.4341,0.1158,0.0,1.7983540263595126e-5
48,1,1.0152902190706412,-15.955965808905091,0.0,0.0,0.0,0.0,0.0,0.002277781325100889
49,2,1.015018035532127,-15.75347475531285,0.013000000000000001,-0.0015900098346595063,0.0,0.0,0.01201803553212724,0.0
50,2,1.0149537945270757,-15.718256363760917,0.026000000000000002,-0.0031700097807607795,0.0,0.0,0.011953794527075857,0.0
51,1,1.0152762867000322,-15.956570721538753,0.0,0.0,0.0035399999999999997,0.00094,0.0,0.0022778356428335904
52,1,1.0149341757508061,-15.997205192948313,0.0,0.0,0.2339,0.06237,0.0,0.0022787795207818394
53,1,1.0117173831927608,-11.141680070674044,0.0,0.0,0.0,0.0,0.0,-3.525714419948581e-5
54,1,1.011201744141255,-11.19782485553568,0.0,0.0,0.3481,0.09282,0.0,-3.527509638603348e-5
55,1,1.0238730368084281,-10.890472666108261,0.0,0.0,0.0,0.0,0.0,0.00045459988687068803
56,1,1.0238380293324816,-10.894322180190292,0.0,0.0,0.02253,0.00601,0.0,0.000454619090407359
57,1,1.0120502138598158,-7.950531706994141,0.0,0.0,0.0,0.0,0.0,0.0001643584280200256
58,1,1.0049056601856914,-10.5799651636928,0.0,0.0,0.0,0.0,0.0,0.00019822393188589208
59,1,1.0025771601575522,-10.87506954904423,0.0,0.0,1.409,0.37579999999999997,0.0,0.0001988326512800319
60,1,1.0188132742897051,-7.450277972347084,0.0,0.0,0.0,0.0,0.0,1.2573375409104873e-5
61,1,1.0188103074244474,-7.450657982720403,0.0,0.0,0.0020399999999999997,0.00054,0.0,1.2573431670503487e-5
62,1,1.0066019646535285,-9.794165739255158,0.0,0.0,0.0,0.0,0.0,-0.00015197246577322338
63,2,1.0066019646535285,-9.794165739255158,0.0,0.0,0.0,0.0,-0.0033980353464716792,0.0
64,1,1.006071523082252,-9.855123709785735,0.0,0.0,0.3478,0.09273999999999999,0.0,-0.00015206383813867817
65,1,1.0263102330015874,-8.752518120730393,0.0,0.0,0.0,0.0,0.0,0.00018678285612876792
66,1,1.0245942142801594,-10.253218778398635,0.0,0.0,0.0,0.0,0.0,0.000410335836394359
67,1,1.024523434625659,-10.261140098150426,0.0,0.0,0.04569,0.01218,0.0,0.0004103699724161668
68,1,1.0255896238547755,-11.028344989508115,0.0,0.0,0.0,0.0,0.0,0.00019760418968252879
69,1,1.0253016530907293,-11.06363727549476,0.0,0.0,0.1696,0.04523,0.0,0.00019767638525627055
70,1,0.9960493535171002,-13.049443637498511,0.0,0.0,0.0,0.0,0.0,0.00023130394665689424
71,2,0.9960010927167516,-12.94601665793888,0.04,-0.0019600060135094356,0.0,0.0,1.0927167516578596e-6,0.0
72,2,0.9959612469559856,-12.882004338001375,0.02,-0.000980005913616679,0.0,0.0,-3.8753044014286275e-5,0.0
73,2,0.9961560199739715,-12.828545279821139,0.013999999999999999,-0.00023482153851505147,0.0,0.0,-0.0008439800260284802,0.0
74,1,1.024368790741914,-14.812633051393972,0.0,0.0,0.0,0.0,0.0,6.281360259604865e-5
75,1,1.024292233251323,-14.821845430882483,0.0,0.0,0.05301,0.01414,0.0,6.281999132629316e-5
76,1,1.0177164986706604,2.122692218513321,0.0,0.0,0.0,0.0,0.0,-3.156261886910233e-6
77,1,1.0176086583275483,2.110665699372729,0.0,0.0,0.06951,0.01854,0.0,-3.156247095210493e-6
78,1,1.014125915907286,-7.209890162545291,0.0,0.0,0.0,0.0,0.0,0.0002903614595515987
79,1,1.0141193416736387,-7.210540625527763,0.0,0.0,0.00381,0.0010199999999999999,0.0,0.0002903639539969013
80,1,1.03145523636827,-8.193889453492595,0.0,0.0,0.0,0.0,0.0,9.737989455616557e-5
81,1,1.026987492293985,-10.651778050903491,0.0,0.0,0.0,0.0,0.0,0.0001643499851475076
82,2,1.0367506329585274,-2.1537850206036664,3.6189999999999998,0.3170707524265514,0.0,0.0,-0.0032493670414727766,0.0
83,1,1.0038258803476874,-13.645319490517634,0.0,0.0,0.0,0.0,0.0,1.964962532675173e-5
84,1,1.0028360685985729,-13.767131577426705,0.0,0.0,0.6141,0.1638,0.0,1.9681228299100816e-5
85,1,1.0254504823656152,-13.791812833758556,0.0,0.0,0.0,0.0,0.0,5.7763283172281985e-5
86,1,1.025159630093983,-13.827542845565324,0.0,0.0,0.1759,0.04691,0.0,5.778588258850635e-5
87,1,1.0014987295872102,2.9402447505081577,0.0,0.0,0.0,0.0,0.0,5.5461334481365505e-6
88,1,1.0014161148468967,2.930033838364244,0.0,0.0,0.05253,0.01401,0.0,5.546945705794847e-6
89,1,1.0153402656755859,-9.012762805999643,0.0,0.0,0.0,0.0,0.0,-7.808813745716402e-5
90,1,1.0152484276917009,-9.024954087835082,0.0,0.0,0.05901,0.01574,0.0,-7.809711108531982e-5
91,1,1.0112937022831896,-6.450316896143641,0.0,0.0,0.0,0.0,0.0,0.0001919172961658828
92,1,1.010301743000001,-6.5766624933592555,0.0,0.0,0.6503,0.1734,0.0,0.00019215946895729906
93,1,1.0153114663985494,-4.272846454560189,0.0,0.0,0.0,0.0,0.0,-8.818914768777394e-6
94,1,1.0152390263740085,-4.281942982531126,0.0,0.0,0.052140000000000006,0.0139,0.0,-8.81945656495115e-6
95,1,1.0116742072853748,-6.372028389675803,0.0,0.0,0.0,0.0,0.0,0.0001781225515120898
96,1,1.011192206799156,-6.431118906758335,0.0,0.0,0.34,0.09066,0.0,0.000178227861868524
97,1,1.0293031728615276,-16.574459307216515,0.0,0.0,0.0,0.0,0.0,0.001753112778799553
98,1,1.0287071136523411,-16.651359504343876,0.0,0.0,0.3709,0.09891,0.0,0.0017545063683349787
99,1,1.0231718316687324,-6.963937093323052,0.0,0.0,0.0,0.0,0.0,8.541577568003963e-5
100,1,1.0229586421860521,-6.989456030925098,0.0,0.0,0.1352,0.03606,0.0,8.543810685553117e-5
101,1,1.0231578027994417,-6.96544898059864,0.0,0.0,0.00891,0.0023799999999999997,0.0,8.54171696602561e-5
102,1,1.0124112114814603,-14.561910513544937,0.0,0.0,0.0,0.0,0.0,0.0014350369734217811
103,1,1.0117729603354282,-14.642382980756565,0.0,0.0,0.38799999999999996,0.1035,0.0,0.001436223698423308
104,1,1.0181607670750366,-15.356834354170296,0.0,0.0,0.0,0.0,0.0,9.403932224897192e-5
105,1,1.0168350729919737,-15.515614708888137,0.0,0.0,0.8033,0.21420000000000003,0.0,9.42022760603442e-5
106,1,1.0197991694519233,-12.689544002349344,0.0,0.0,0.0,0.0,0.0,7.156869057037579e-5
107,1,1.0195744431951723,-12.71645952932841,0.0,0.0,0.16,0.042679999999999996,0.0,7.158952806447143e-5
108,1,1.014900345594236,-7.942979458451483,0.0,0.0,0.0,0.0,0.0,3.71586718366274e-5
109,1,1.0142141100095383,-8.018038377224732,0.0,0.0,0.4758,0.12689999999999999,0.0,3.7189480034871566e-5
110,1,1.0268235567907482,-2.794675575982591,0.0,0.0,0.0,0.0,0.0,-2.3436485162610252e-5
111,1,1.025901099771266,-2.9155532247836113,0.0,0.0,0.6229,0.1661,0.0,-2.3462148915368545e-5
112,1,1.012963922142543,-11.68494555315605,0.0,0.0,0.0,0.0,0.0,1.6705844101042397e-5
113,1,1.012292430196415,-11.76069049933447,0.0,0.0,0.45990000000000003,0.1226,0.0,1.672263175233698e-5
114,1,1.0189444692485745,-14.193027265286709,0.0,0.0,0.0,0.0,0.0,9.588442842802078e-5
115,1,1.0188744711770519,-14.20203340333373,0.0,0.0,0.05061,0.013500000000000002,0.0,9.589353665066412e-5
116,1,1.01890113563116,-14.198627224715251,0.0,0.0,0.030990000000000004,0.00826,0.0,9.589010095889632e-5
117,1,1.0054320982803462,-12.123946813613403,0.0,0.0,0.0,0.0,0.0,0.00019404015368071229
118,1,1.0052854056781106,-12.142374006254087,0.0,0.0,0.08832000000000001,0.02355,0.0,0.00019407743726926414
119,1,0.9893624763260725,-13.103105956313238,0.0,0.0,0.0,0.0,0.0,0.00027119539048168356
120,1,0.9889221495848092,-13.157045363666764,0.0,0.0,0.3165,0.08439999999999999,0.0,0.0002713475381739712
121,1,1.007087521237956,-11.863691597752824,0.0,0.0,0.0,0.0,0.0,-4.78559288863384e-5
122,1,1.006247594020153,-11.975272201229192,0.0,0.0,0.5336,0.1423,0.0,-4.790635922880587e-5
123,1,1.0294807543594309,-2.222038043924241,0.0,0.0,0.0,0.0,0.0,4.418060900583148e-5
124,1,1.0273472126999192,-2.9137021132050354,0.0,0.0,0.0,0.0,0.0,6.335977400710339e-5
125,2,1.0294807543594309,-2.222038043924241,0.0,0.0,0.0,0.0,-0.0005192456405691766,0.0
126,2,1.0294807543594309,-2.222038043924241,0.0,0.0,0.0,0.0,-0.0005192456405691766,0.0
127,2,1.039047802078162,1.9346064006810586,1.62,0.25331164110404725,0.0,0.0,-0.0009521979218379447,0.0
128,2,1.0371289039634537,-0.8483346936187125,1.62,0.5034559872257005,0.0,0.0,-0.0028710960365462353,0.0
129,1,0.9872296887063128,-13.825098158368164,0.0,0.0,0.0,0.0,0.0,0.00026665122267335053
130,1,0.985593133266716,-14.009511050376489,0.0,0.0,1.032,0.2753,0.0,0.00026718201766155774
131,1,1.0195392173264495,-7.3306826088495995,0.0,0.0,0.0,0.0,0.0,1.2293321766920697e-5
132,1,1.0191339179363452,-7.378423424643102,0.0,0.0,0.252,0.06721,0.0,1.2300516199992828e-5
133,1,1.0124239381218425,-6.355181783154464,0.0,0.0,0.0,0.0,0.0,0.00018531200724895646
134,1,1.0118591551540088,-6.4254334841367955,0.0,0.0,0.4265,0.1137,0.0,0.0001854419240851271
135,1,1.011491934252145,-9.204524078959782,0.0,0.0,0.0,0.0,0.0,-9.066017848658072e-5
136,1,1.0110882812964432,-9.257209587240197,0.0,0.0,0.2676,0.07135,0.0,-9.070587141080226e-5
137,1,1.0076716909481316,-12.228869606421583,0.0,0.0,0.0,0.0,0.0,0.00015217040499799995
138,1,1.0064426282968642,-12.39069866466764,0.0,0.0,0.787,0.20989999999999998,0.0,0.0001524269842651346
139,1,1.0152885713398205,-7.921775839022738,0.0,0.0,0.0,0.0,0.0,2.162945576520975e-5
140,1,1.015284864799642,-7.922203455400926,0.0,0.0,0.00255,0.00068,0.0,2.1629563907038837e-5
141,1,1.0013112119295344,-0.2967460684587389,0.0,0.0,0.0,0.0,0.0,9.692145490773115e-6
142,1,0.9987167362844592,-0.5955778635460796,0.0,0.0,1.6130000000000002,0.4302,0.0,9.730772695764837e-6
143,1,1.0188700184146104,8.642675570647754,0.0,0.0,0.0,0.0,0.0,1.3064156682633903e-7
144,2,1.0399963005445674,21.174108278366067,6.025,1.1131979066893904,0.0,0.0,-3.6994554326658797e-6,0.0
145,2,1.039993179849184,11.319829604514302,2.9819999999999998,1.267070824372276,0.0,0.0,-6.820150816189293e-6,0.0
146,1,1.0283086152819418,-5.7550759108982525,0.0,0.0,0.0,0.0,0.0,-9.406538768798914e-6
147,1,1.0167613427613487,-6.4195735442793715,0.0,0.0,0.0,0.0,0.0,-9.366194291702264e-6
148,1,1.0158310381603952,-6.539883473809346,0.0,0.0,0.5742,0.1531,0.0,-9.373996857344924e-6
149,1,1.0241111006143897,-11.48470127278599,0.0,0.0,0.0,0.0,0.0,0.00023350481146865214
150,1,1.0240858161759963,-11.48757604952072,0.0,0.0,0.015029999999999998,0.0040100000000000005,0.0,0.00023351211712256125
151,1,1.0263083845448648,-5.99716521333356,0.0,0.0,0.0,0.0,0.0,1.323658651945155e-5
152,1,1.0179771654800107,-8.38800004837334,0.0,0.0,0.0,0.0,0.0,1.4768588171890636e-5
153,1,1.01672796613148,-8.54121242893385,0.0,0.0,0.9315000000000001,0.2484,0.0,1.479531681272801e-5
154,1,1.008980515107607,-8.837523934256598,0.0,0.0,0.0,0.0,0.0,1.517542275787325e-5
155,1,1.0080943435235303,-8.945321968827097,0.0,0.0,0.6684,0.1782,0.0,1.5194813476300939e-5
156,1,0.9855906596876397,-12.504203864564056,0.0,0.0,0.0,0.0,0.0,2.150982582037831e-5
157,1,0.9839203702366855,-12.71736207356349,0.0,0.0,1.055,0.2812,0.0,2.15628287285103e-5
158,1,1.0074553315797854,-11.429646623781952,0.0,0.0,0.0,0.0,0.0,-3.5198810530314806e-5
159,1,1.0070844252775895,-11.477559183931255,0.0,0.0,0.2285,0.06094,0.0,-3.521426582412048e-5
160,1,1.0191939640069714,-12.975561388732388,0.0,0.0,0.0,0.0,0.0,6.270674003539931e-5
161,1,1.0188095126580745,-13.02452508696457,0.0,0.0,0.2595,0.06921000000000001,0.0,6.273978642847566e-5
162,1,1.0285609860217098,-5.716509538853664,0.0,0.0,0.0,0.0,0.0,-9.895264208834594e-6
163,1,1.0246892761998583,-6.497638410462758,0.0,0.0,0.0,0.0,0.0,-1.0700831764334928e-5
164,1,1.023039174118243,-6.702245654566461,0.0,0.0,0.9815,0.26170000000000004,0.0,-1.0716094621852748e-5
165,1,1.0297470332630747,-1.8901480762533454,0.0,0.0,0.0,0.0,0.0,3.9323965566084915e-5
166,1,1.025307299146379,-3.211196848131264,0.0,0.0,0.0,0.0,0.0,5.559975484386166e-5
167,2,1.038119698360823,0.3375631677477619,1.935,0.3988708998627706,0.0,0.0,-0.0018803016391769837,0.0
168,2,1.0388560573395043,1.785615011616236,1.935,0.31283443214345874,0.0,0.0,-0.0011439426604957902,0.0
169,2,1.0384081460726324,3.412854470798478,3.87,0.4775612998946899,0.0,0.0,-0.0015918539273675884,0.0
170,1,1.0111838161405813,-6.514171140328166,0.0,0.0,0.0,0.0,0.0,0.0001795732814837372
171,1,1.010997087396135,-6.539404374689579,0.0,0.0,0.12380000000000001,0.033,0.0,0.0001796180244588939
172,1,1.0064290146670833,-10.844052447152775,0.0,0.0,0.0,0.0,0.0,0.00017574530406885315
173,1,1.0063813903606136,-10.849284082457347,0.0,0.0,0.031349999999999996,0.00836,0.0,0.0001757552875068041
174,1,1.0063271056792613,-10.855959424215952,0.0,0.0,0.07305,0.01948,0.0,0.00017576744597991154
175,1,1.033520463797416,-1.4018789210189033,0.0,0.0,0.0,0.0,0.0,3.637528489595369e-6
176,1,1.0228734878234351,-0.5665258607396155,0.0,0.0,0.0,0.0,0.0,-4.768427264511943e-6
177,1,1.0227420593670598,-0.5833607753857332,0.0,0.0,0.08781,0.02342,0.0,-4.768808177376159e-6
178,1,1.0227718309330964,-0.577619845282807,0.0,0.0,0.06813,0.01817,0.0,-4.768570212037733e-6
179,1,1.0004831387750666,-12.661962119576064,0.0,0.0,0.0,0.0,0.0,-4.294845218123361e-5
180,1,1.0002606170070307,-12.687199160085488,0.0,0.0,0.1414,0.0377,0.0,-4.295858368509201e-5
181,1,1.043485331187034,-16.463526661754987,0.0,0.0,0.0,0.0,0.0,0.0017756399229822886
182,1,1.0421896125481525,-16.61784505113143,0.0,0.0,0.8261,0.22030000000000002,0.0,0.0017785097908166417
183,1,1.0242490196908174,-4.562515683226392,0.0,0.0,0.0,0.0,0.0,-2.259443023570385e-5
184,1,1.0238526020271945,-4.609737027994285,0.0,0.0,0.3018,0.08047,0.0,-2.2603886179728093e-5
185,1,1.009092609069778,-8.045437406437035,0.0,0.0,0.0,0.0,0.0,0.0001351966701616489
186,1,1.0084711800094004,-8.119886146986275,0.0,0.0,0.4535,0.1209,0.0,0.00013529935194288528
187,1,1.0145710852309318,-9.40079720362869,0.0,0.0,0.0,0.0,0.0,-7.150122403987146e-5
188,1,1.0144069637040305,-9.41904700209113,0.0,0.0,0.1105,0.02946,0.0,-7.151362273082823e-5
189,1,1.0272432870118973,-15.095270420423581,0.0,0.0,0.0,0.0,0.0,6.99312693735297e-5
190,1,1.0270385811280216,-15.116864135925336,0.0,0.0,0.1407,0.03752,0.0,6.994861314350194e-5
191,1,1.0196133006754395,-13.655486129672495,0.0,0.0,0.0,0.0,0.0,0.00010753892202913985
192,1,1.0193405861945115,-13.68793970635487,0.0,0.0,0.16440000000000002,0.043840000000000004,0.0,0.00010757614541639945
193,1,1.0142543240147104,-12.172904259293862,0.0,0.0,0.0,0.0,0.0,2.4217282461052414e-5
194,1,1.0137698465295437,-12.230721072985295,0.0,0.0,0.2869,0.07652,0.0,2.423415918743235e-5
195,1,1.0286285147279168,-5.746088610714548,0.0,0.0,0.0,0.0,0.0,-8.896756228511868e-6
196,1,1.0191186426056789,-8.00781086750495,0.0,0.0,0.0,0.0,0.0,-4.395079103815094e-6
197,2,1.0402967358429576,-0.8785190650151998,2.9360000000000004,0.4589319418535266,0.0,0.0,0.0002967358429575135,0.0
198,2,1.0404198488988499,-3.332152606999139,2.073,0.5682945981046664,0.0,0.0,0.0004198488988496245,0.0
199,1,1.0177769796740415,-8.157054791201311,0.0,0.0,0.8639,0.2304,0.0,-4.395295135003871e-6
200,1,1.0202165262280711,-7.257889409854955,0.0,0.0,0.0,0.0,0.0,-1.301940957665239e-5
201,1,1.0200830079567837,-7.272528762679073,0.0,0.0,0.08889,0.023700000000000002,0.0,-1.302068922527544e-5
202,1,1.0040665845053365,-10.256869650846353,0.0,0.0,0.0,0.0,0.0,0.0001783726164078545
203,1,1.0039908348198119,-10.266047145798078,0.0,0.0,0.04689,0.0125,0.0,0.0001783898215557971
204,1,1.0033405487127096,-10.354054227214313,0.0,0.0,0.4567,0.12179999999999999,0.0,0.0001785499412205533
205,1,1.0214372658803843,-14.59095953130897,0.0,0.0,0.0,0.0,0.0,9.08968348414415e-5
206,1,1.0213968838179581,-14.595716483593844,0.0,0.0,0.03009,0.008020000000000001,0.0,9.09015495062561e-5
207,1,1.02107412433271,-14.634677527057157,0.0,0.0,0.2257,0.06019,0.0,9.093966237134685e-5
208,1,1.0170241461002791,-14.371444958399424,0.0,0.0,0.0,0.0,0.0,0.00021812147621321263
209,1,1.015831835375608,-14.52869634546267,0.0,0.0,0.8186,0.2183,0.0,0.00021847715661448317
210,1,1.0011359610587256,-10.008925187562914,0.0,0.0,0.0,0.0,0.0,2.6518383641710935e-5
211,1,1.0005569346466066,-10.079549330538695,0.0,0.0,0.3428,0.09141,0.0,2.6539373475159803e-5
212,1,1.0193426088427322,-12.795200399358626,0.0,0.0,0.0,0.0,0.0,6.078365468012554e-5
213,1,1.0177941138367392,-12.98457930002678,0.0,0.0,0.9748,0.26,0.0,6.091068519127141e-5
214,1,1.0044621464228531,-13.04397582348075,0.0,0.0,0.0,0.0,0.0,0.00011196711816013534
215,1,1.0031134303156033,-13.219744110101674,0.0,0.0,0.8448,0.2253,0.0,0.00011217673671233158
216,1,0.9925283902989863,-13.391657951554427,0.0,0.0,0.0,0.0,0.0,0.00027084512640608403
217,1,0.9917292790225534,-13.48688373685847,0.0,0.0,0.551,0.1469,0.0,0.0002711179423376244
218,1,1.0259639774728724,-13.53801947807421,0.0,0.0,0.0,0.0,0.0,6.942627903362463e-5
219,1,1.0259586726143153,-13.538652119548265,0.0,0.0,0.00333,0.00089,0.0,6.942678821689611e-5
220,1,1.0353332690283692,-1.7492675674983118,0.0,0.0,0.0,0.0,0.0,7.062593484518275e-6
221,1,1.0232316317893575,-4.878601550945186,0.0,0.0,0.0,0.0,0.0,9.73406768449242e-5
222,2,1.0356713612368171,-1.68782291203272,0.052000000000000005,0.014632350819657074,0.0,0.0,-0.00032863876318291033,0.0
223,2,1.0374595607701953,-1.4573837468904638,0.18,0.06911990618771419,0.0,0.0,-0.0005404392298046114,0.0
224,2,1.0393900392610687,1.5190245668833762,5.112,0.3929136137927221,0.0,0.0,-0.0006099607389314695,0.0
225,2,1.0388216925696931,-0.04875730832289414,5.148,0.5852168145374151,0.0,0.0,-0.0011783074303070244,0.0
226,1,1.011643812147898,-6.523197608233732,0.0,0.0,0.0,0.0,0.0,0.00018210701150263585
227,1,1.0115595924566094,-6.532816210946837,0.0,0.0,0.054240000000000003,0.014459999999999999,0.0,0.00018212485041113589
228,1,1.0078033550357242,-7.184312328258771,0.0,0.0,0.0,0.0,0.0,9.525090486127335e-5
229,1,1.0069706422688134,-7.2891176936958155,0.0,0.0,0.5409,0.1442,0.0,9.535233210432919e-5
230,1,1.0277679054654003,-11.547301206598467,0.0,0.0,0.0,0.0,0.0,0.0017582926935731066
231,2,1.0272073676978366,-11.249494382683057,0.028999999999999998,-0.003540009789067719,0.0,0.0,0.014207367697836823,0.0
232,1,1.028450296423259,-6.626029619981723,0.0,0.0,0.0,0.0,0.0,-1.959842271242755e-5
233,1,1.0157545309734959,-9.964443498577355,0.0,0.0,0.0,0.0,0.0,-3.082766374282322e-5
234,1,1.014889192314748,-10.073346753828927,0.0,0.0,0.5996,0.15990000000000001,0.0,-3.085789552673949e-5
235,1,1.0288463206144207,-10.544611450228814,0.0,0.0,0.0,0.0,0.0,4.230624089449131e-5
236,1,1.02155336630787,-11.75929656585261,0.0,0.0,0.0,0.0,0.0,4.613728275915775e-5
237,1,1.021511024533764,-11.76400412599587,0.0,0.0,0.027120000000000002,0.0072299999999999994,0.0,4.613977063324841e-5
238,1,1.0075519499178158,-9.750801966971554,0.0,0.0,0.0,0.0,0.0,1.6130064761628643e-5
239,1,1.0069765998684035,-9.827739056945708,0.0,0.0,0.39130000000000004,0.10439999999999999,0.0,1.6144083210825823e-5
240,1,1.0223834670684542,-14.479852679690616,0.0,0.0,0.0,0.0,0.0,5.7350416150948084e-5
241,1,1.0220734806374268,-14.521403202205853,0.0,0.0,0.1974,0.05264,0.0,5.737585672339261e-5
242,1,1.00079168767841,-13.814592489112332,0.0,0.0,0.0,0.0,0.0,-5.667155001608763e-5
243,1,0.9996014378387142,-13.965615431668375,0.0,0.0,0.7447,0.1986,0.0,-5.675444865972393e-5
244,1,1.0092627848653797,-11.13302655420474,0.0,0.0,0.0,0.0,0.0,0.0001733009613439708
245,1,1.0090934411164671,-11.152958755805946,0.0,0.0,0.1184,0.031560000000000005,0.0,0.00017333735227914278
246,1,1.0307858948631514,-5.486585315899433,0.0,0.0,0.0,0.0,0.0,-9.273555116230343e-6
247,1,1.025455694857981,-4.770572702893186,0.0,0.0,0.0,0.0,0.0,-1.970912490007351e-5
248,2,1.0307858948631514,-5.486585315899433,0.0,0.0,0.0,0.0,-0.001214105136848729,0.0
249,2,1.0307858948631514,-5.486585315899433,0.0,0.0,0.0,0.0,-0.001214105136848729,0.0
250,2,1.0307858948631514,-5.486585315899433,0.0,0.0,0.0,0.0,-0.001214105136848729,0.0
