ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM,Slack_VLIM
192,1,1.019340586194506,-13.687939706355154,0.0,0.0,0.16440000000000002,0.043840000000000004,0.0,0.00010757614541631431
193,1,1.0142543240147048,-12.172904259294208,0.0,0.0,0.0,0.0,0.0,2.421728246102007e-5
194,1,1.0137698465295382,-12.230721072985641,0.0,0.0,0.2869,0.07652,0.0,2.4234159187399982e-5
195,1,1.0286285147279153,-5.746088610714865,0.0,0.0,0.0,0.0,0.0,-8.89675622851893e-6
196,1,1.019118642605678,-8.007810867505274,0.0,0.0,0.0,0.0,0.0,-4.395079103826116e-6
197,2,1.0402967358429578,-0.8785190650155112,2.9360000000000004,0.4589319418535765,0.0,0.0,0.0,0.0
198,2,1.04041984889885,-3.332152606999454,2.073,0.5682945981047454,0.0,0.0,0.0,0.0
199,1,1.017776979674041,-8.157054791201638,0.0,0.0,0.8639,0.2304,0.0,-4.395295135014912e-6
200,1,1.0202165262280658,-7.257889409855307,0.0,0.0,0.0,0.0,0.0,-1.3019409576664382e-5
201,1,1.0200830079567786,-7.272528762679425,0.0,0.0,0.08889,0.023700000000000002,0.0,-1.3020689225287435e-5
202,1,1.0040665845053525,-10.256869650846545,0.0,0.0,0.0,0.0,0.0,0.0001783726164080478
203,1,1.0039908348198279,-10.26604714579827,0.0,0.0,0.04689,0.0125,0.0,0.00017838982155599038
204,1,1.0033405487127256,-10.354054227214501,0.0,0.0,0.4567,0.12179999999999999,0.0,0.00017854994122074678
205,1,1.021437265880378,-14.590959531309268,0.0,0.0,0.0,0.0,0.0,9.08968348413694e-5
206,1,1.0213968838179521,-14.595716483594142,0.0,0.0,0.03009,0.008020000000000001,0.0,9.090154950618397e-5
207,1,1.0210741243327035,-14.634677527057448,0.0,0.0,0.2257,0.06019,0.0,9.093966237127472e-5
208,1,1.0170241461002845,-14.371444958399517,0.0,0.0,0.0,0.0,0.0,0.00021812147621334035
209,1,1.0158318353756137,-14.528696345462755,0.0,0.0,0.8186,0.2183,0.0,0.00021847715661461094
210,1,1.0011359610587254,-10.008925187563063,0.0,0.0,0.0,0.0,0.0,2.6518383641749722e-5
211,1,1.0005569346466063,-10.07954933053884,0.0,0.0,0.3428,0.09141,0.0,2.6539373475198624e-5
212,1,1.0193426088427304,-12.795200399358878,0.0,0.0,0.0,0.0,0.0,6.078365468007742e-5
213,1,1.0177941138367377,-12.98457930002703,0.0,0.0,0.9748,0.26,0.0,6.091068519122316e-5
214,1,1.0044621464228602,-13.043975823480853,0.0,0.0,0.0,0.0,0.0,0.00011196711816020845
215,1,1.0031134303156104,-13.219744110101777,0.0,0.0,0.8448,0.2253,0.0,0.00011217673671240478
216,1,0.9925283902989926,-13.391657951554576,0.0,0.0,0.0,0.0,0.0,0.00027084512640643255
217,1,0.9917292790225598,-13.486883736858623,0.0,0.0,0.551,0.1469,0.0,0.00027111794233797336
218,1,1.0259639774728722,-13.538019478074515,0.0,0.0,0.0,0.0,0.0,6.942627903356867e-5
219,1,1.0259586726143153,-13.538652119548573,0.0,0.0,0.00333,0.00089,0.0,6.942678821684014e-5
220,1,1.035333269028368,-1.749267567498537,0.0,0.0,0.0,0.0,0.0,7.062593484531847e-6
221,1,1.0232316317893588,-4.8786015509454135,0.0,0.0,0.0,0.0,0.0,9.734067684503926e-5
222,2,1.0356713612368165,-1.6878229120329458,0.052000000000000005,0.014632350819675545,0.0,0.0,0.0,0.0
223,2,1.037459560770194,-1.4573837468906885,0.18,0.06911990618771419,0.0,0.0,0.0,0.0
224,2,1.0393900392610673,1.5190245668831581,5.112,0.39291361379271755,0.0,0.0,0.0,0.0
225,2,1.0388216925696907,-0.04875730832311255,5.148,0.585216814537223,0.0,0.0,0.0,0.0
226,1,1.0116438121478906,-6.523197608233832,0.0,0.0,0.0,0.0,0.0,0.00018210701150253507
227,1,1.0115595924566023,-6.532816210946938,0.0,0.0,0.054240000000000003,0.014459999999999999,0.0,0.00018212485041103503
228,1,1.0078033550357244,-7.184312328258877,0.0,0.0,0.0,0.0,0.0,9.525090486132184e-5
229,1,1.0069706422688138,-7.289117693695922,0.0,0.0,0.5409,0.1442,0.0,9.535233210437772e-5
230,1,1.0277679054653914,-11.547301206598723,0.0,0.0,0.0,0.0,0.0,0.0017582926935717778
231,2,1.0272073676978277,-11.249494382683308,0.028999999999999998,-0.003540009789067719,0.0,0.0,0.0,0.0
232,1,1.0284502964232578,-6.626029619982055,0.0,0.0,0.0,0.0,0.0,-1.9598422712444462e-5
233,1,1.0157545309734923,-9.96444349857772,0.0,0.0,0.0,0.0,0.0,-3.082766374285287e-5
234,1,1.0148891923147443,-10.073346753829293,0.0,0.0,0.5996,0.15990000000000001,0.0,-3.0857895526769195e-5
235,1,1.0288463206144158,-10.544611450229086,0.0,0.0,0.0,0.0,0.0,4.230624089445527e-5
236,1,1.0215533663078629,-11.759296565852921,0.0,0.0,0.0,0.0,0.0,4.613728275911499e-5
237,1,1.0215110245337569,-11.76400412599618,0.0,0.0,0.027120000000000002,0.0072299999999999994,0.0,4.613977063320565e-5
238,1,1.0075519499178152,-9.75080196697171,0.0,0.0,0.0,0.0,0.0,1.6130064761647037e-5
239,1,1.006976599868403,-9.827739056945868,0.0,0.0,0.39130000000000004,0.10439999999999999,0.0,1.6144083210844224e-5
240,1,1.022383467068453,-14.479852679691007,0.0,0.0,0.0,0.0,0.0,5.735041615089726e-5
241,1,1.0220734806374256,-14.52140320220625,0.0,0.0,0.1974,0.05264,0.0,5.737585672334173e-5
242,1,1.0007916876784044,-13.814592489112762,0.0,0.0,0.0,0.0,0.0,-5.667155001614484e-5
243,1,0.9996014378387085,-13.965615431668807,0.0,0.0,0.7447,0.1986,0.0,-5.675444865978126e-5
244,1,1.0092627848653943,-11.133026554204879,0.0,0.0,0.0,0.0,0.0,0.00017330096134411647
245,1,1.0090934411164816,-11.15295875580608,0.0,0.0,0.1184,0.031560000000000005,0.0,0.00017333735227928864
246,1,1.030785894863151,-5.486585315899587,0.0,0.0,0.0,0.0,0.0,-9.273555116210004e-6
247,1,1.0254556948579812,-4.770572702893304,0.0,0.0,0.0,0.0,0.0,-1.9709124899869836e-5
248,2,1.030785894863151,-5.486585315899587,0.0,0.0,0.0,0.0,0.0,0.0
249,2,1.030785894863151,-5.486585315899587,0.0,0.0,0.0,0.0,0.0,0.0
250,2,1.030785894863151,-5.486585315899587,0.0,0.0,0.0,0.0,0.0,0.0
251,1,0.990369080213876,-11.961230039120295,0.0,0.0,0.0,0.0,0.0,9.267568458415988e-5
252,1,0.9883279544572922,-12.217400697127626,0.0,0.0,1.187,0.3165,0.0,9.292891781331652e-5
253,1,0.992503863870943,-12.366666081281823,0.0,0.0,0.0,0.0,0.0,0.0002732996142185546
254,2,0.992503863870943,-12.366666081281823,0.0,0.0,0.0,0.0,0.0,0.0
