ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM,Slack_VLIM
69,1,1.0973088944537208,-25.74407635689478,0.0,0.0,0.0,0.0,0.0,-3.5097356027657123e-13
70,1,0.9512283615004972,-29.353288316528392,0.0,0.0,0.56,0.2,0.0,-1.1961730811434608e-10
71,1,0.9793053702203905,-24.073156060851357,0.0,0.0,1.16,0.38,0.0,-1.1579792641215548e-10
72,1,0.9708017003230098,-22.240918137056116,0.0,0.0,0.57,0.19,0.0,-2.6041773195511366e-11
73,1,0.9776331872510275,-19.53290313761651,0.0,0.0,2.24,0.71,0.0,-1.1621634443062767e-11
74,1,0.9843572659275333,-14.565159449848474,0.0,0.0,0.0,0.0,0.0,3.638358970505872e-13
76,2,0.9630000009883822,-21.17037613062461,0.0,0.18460975691235645,2.08,1.07,0.0,8.700765354036787e-12
77,1,0.9852946659433343,-20.167029094416502,0.0,0.0,0.74,0.28,0.0,-3.4787326925110424e-12
78,1,0.9933294336187763,-19.32600478125636,0.0,0.0,0.0,0.0,0.0,-3.6715630791990704e-12
79,1,0.9938863069212145,-20.472798219132134,0.0,0.0,0.48,0.14,0.0,-5.352456542765341e-12
80,1,0.9756842119931785,-22.057320864474036,0.0,0.0,0.28,0.07,0.0,-8.486732386875945e-12
81,1,1.0729194571294938,-13.581055850655115,0.0,0.0,0.0,0.0,0.0,-3.291309261388366e-12
84,2,1.025000000081446,-12.462215818302763,3.75,1.234428634520924,0.37,0.13,0.0,-5.376098283032049e-13
85,1,0.9722685381305791,-5.282870072454309,0.0,0.0,0.0,0.0,0.0,-8.579080289759733e-13
86,1,0.9574174529902273,-0.609646151000821,0.0,0.0,0.0,0.0,0.0,3.1025858610646166e-14
87,1,0.9384679578637484,8.539452163429315,0.0,0.0,0.0,0.0,0.0,1.974209255798329e-12
88,1,1.098266252330469,-15.065399262010404,0.0,0.0,0.0,0.0,0.0,-6.856127464445999e-14
89,1,1.0552082176926254,0.8645365942274396,0.0,0.0,0.442,0.0,0.0,-8.406312294108023e-11
90,1,1.0546800828359806,-0.44135931486262264,0.0,0.0,0.66,0.0,0.0,-1.5709640190749475e-10
91,2,1.0520000007751855,3.1893152557299,1.55,0.844169567037952,0.174,0.0,0.0,-6.995160798854332e-12
92,2,1.0520000013093938,5.1251051020216085,2.9,0.17323000323766266,0.158,0.0,0.0,-1.3829919832599108e-13
94,1,0.9055292847465639,6.224811160324121,0.0,0.0,0.603,0.0,0.0,5.152816108427712e-13
97,1,1.0007593225853564,-0.5551950526468467,0.0,0.0,0.39899999999999997,0.0,0.0,-6.504806616260739e-12
98,2,0.9999999999854801,-2.0992573603358555,0.68,0.43694918716616127,0.667,0.0,0.0,-6.233987337604417e-12
99,1,0.9907304517653007,-8.417663059655991,0.0,0.0,0.835,0.0,0.0,-1.1789097807836991e-13
100,1,0.9873089576435674,-1.6168902161106347,0.0,0.0,0.0,0.0,0.0,-3.7561243812733584e-12
102,1,0.9699679494699246,-2.074969365583008,0.0,0.0,0.778,0.0,0.0,1.4671695946681593e-13
103,1,1.0240264103816132,-0.4183352897398111,0.0,0.0,0.32,0.0,0.0,-1.3756787067476625e-11
104,1,0.9745874725884982,-4.677919907706919,0.0,0.0,0.086,0.0,0.0,-1.0022201180158643e-12
105,1,1.0226422748318038,-1.606704744817857,0.0,0.0,0.496,0.0,0.0,-2.288083857050978e-11
107,1,1.0208528747820187,-4.928618996703497,0.0,0.0,0.046,0.0,0.0,-6.147163170600645e-11
108,2,0.9900000006125652,-8.368681520709941,1.17,0.032539708570480046,1.121,0.0,0.0,2.134153009072917e-12
109,1,0.9677390716715458,-15.547015744149197,0.0,0.0,0.307,0.0,0.0,-6.295088466578709e-12
110,1,0.9625511734149945,-13.72832733243953,0.0,0.0,0.63,0.0,0.0,-7.479408557737266e-12
112,1,0.9220054638495304,-19.200760259270076,0.0,0.0,0.196,0.0,0.0,-8.776827800607632e-12
113,1,0.9950409701274959,-16.004056104776996,0.0,0.0,0.262,0.0,0.0,-4.340279156796204e-12
114,1,0.9202608268596801,-19.210513798499058,0.0,0.0,0.182,0.0,0.0,-6.853285186569223e-12
115,1,0.9785435303738088,32.65077809392197,0.0,0.0,0.0,0.0,0.0,-1.1847922555134495e-11
116,1,0.9860220473299004,36.39351396209119,0.0,0.0,0.0,0.0,0.0,-5.870787037990013e-11
117,1,1.0981127295897437,43.45587296302637,0.0,0.0,0.0,0.0,0.0,-9.207228080286725e-13
118,1,1.0820779513803234,44.32518098164967,0.0,0.0,0.141,6.5,0.0,-5.991288103080653e-13
119,2,1.0440000006392833,57.326270240576946,19.3,4.212306180308805,0.0,0.0,0.0,0.0
120,1,1.027889781376043,54.174407596175,0.0,0.0,0.0,0.0,0.0,-1.3098681258290086e-11
121,1,0.9030989681340547,34.91055743861834,0.0,0.0,5.35,0.55,0.0,-1.3615491818193507e-11
122,1,0.9582428955903198,31.141337471614804,0.0,0.0,2.291,0.11800000000000001,0.0,-9.151034052964568e-12
123,1,0.9413984954353496,25.216930806222496,0.0,0.0,0.78,0.013999999999999999,0.0,-3.207436508657097e-11
124,2,0.9629999992553054,32.84998222464334,2.4,1.1863220066002322,2.764,0.593,0.0,-6.692710826496282e-11
125,2,0.9450000004445956,18.857407303900054,0.0,0.11686306316046315,5.148,0.8270000000000001,0.0,2.0246685339592405e-12
126,1,0.9728103607241103,23.804028734870247,0.0,0.0,0.579,0.051,0.0,-1.8287772783704753e-12
127,1,0.9951700744305928,20.66918018600296,0.0,0.0,3.8080000000000003,0.37,0.0,5.384497343684249e-13
128,1,1.007878837038403,23.11600547117748,0.0,0.0,0.0,0.0,0.0,-1.6084515540240462e-12
129,1,1.007392037413758,23.763108668585854,0.0,0.0,0.0,0.0,0.0,-2.141637269193481e-12
130,1,1.051439776925446,27.742678315246714,0.0,0.0,0.0,0.0,0.0,-1.09549096158808e-12
131,1,1.0981796093669056,25.603311019799794,0.0,0.0,0.0,0.0,0.0,-5.565866719920203e-15
132,1,1.0257589372261215,26.41679443349658,0.0,0.0,0.0,0.0,0.0,-1.7176025333210087e-12
133,1,0.9997212133243352,22.745113151456774,0.0,0.0,0.0,0.0,0.0,-2.3493640399117286e-12
134,1,1.0200098188671998,22.610834839879413,0.0,0.0,0.0,0.0,0.0,4.520506024551915e-12
135,1,1.0184646795596035,23.436670704397986,0.0,0.0,1.692,0.41600000000000004,0.0,1.128036667115227e-11
136,1,1.046593404720784,30.7737070712583,0.0,0.0,0.552,0.182,0.0,2.2868111152824894e-11
137,1,1.0387782304693398,27.004807627288045,0.0,0.0,2.736,0.998,0.0,-8.317396594159785e-12
138,2,1.0520000010802202,23.223992546421417,0.0,2.2624773975951618,8.267000000000001,1.3519999999999999,0.0,-4.827833818100719e-13
139,1,1.00894273082346,23.674050560126098,0.0,0.0,5.95,0.833,0.0,-5.580375463462418e-12
140,1,1.0361391803820539,23.930859851748387,0.0,0.0,3.877,1.147,0.0,-6.818454930785762e-12
141,2,1.0509999998860327,26.176821420907746,2.81,0.6691928424777105,1.45,0.58,0.0,-1.0627672393889478e-11
142,1,0.9881405513640602,20.205982283402122,0.0,0.0,0.565,0.245,0.0,-8.611811061261429e-12
143,2,1.0439999998614198,24.570954741275266,6.96,2.888456572625287,0.895,0.355,0.0,-8.032957887737227e-12
144,1,1.0704906047029794,14.801932719652056,0.0,0.0,0.0,0.0,0.0,3.230990235751579e-13
145,1,1.0234522618418256,21.98975021409097,0.0,0.0,0.24,0.14,0.0,-5.185514709385967e-12
146,2,1.051999999403269,28.285626150412774,0.84,0.08850353013496619,0.0,0.0,0.0,0.0
147,2,1.053000000842138,32.75002298658314,2.17,-0.47592149837991665,0.0,0.0,0.0,0.0
148,1,0.9839624007598499,21.04126890041849,0.0,0.0,0.63,0.25,0.0,-8.378963776342021e-12
149,2,1.0730000000273872,26.38864912222598,1.03,0.3690580974435889,0.0,0.0,0.0,0.0
150,1,0.9962934868660608,26.10384288294802,0.0,0.0,0.0,0.0,0.0,1.5470017475494025e-12
151,1,1.0271170358324826,26.598805781821227,0.0,0.0,0.0,0.0,0.0,-1.543352833177201e-12
152,2,1.054000000975096,38.212950133360714,3.72,-0.4784694618553748,0.17,0.09,0.0,4.2430019848040047e-11
153,2,1.043999999535801,38.799714451081044,2.16,0.8009673543631711,0.0,0.0,0.0,0.0
154,1,0.9783038819610039,26.804490060738225,0.0,0.0,0.7,0.05,0.0,-1.7701073062583923e-11
155,1,0.9050833536208414,35.381772103389864,0.0,0.0,2.0,0.5,0.0,-8.750107967304358e-12
156,2,0.960000000060743,33.792967819295264,0.0,0.07583241897073863,0.75,0.5,0.0,-7.191758187738882e-12
157,1,0.9805707440214622,33.40077415652671,0.0,0.0,1.235,-0.243,0.0,-6.134877739895472e-12
158,1,0.9904689563332092,32.502716334992975,0.0,0.0,0.0,0.0,0.0,-1.6403236688857697e-11
159,1,1.0116510175314104,36.87537043711287,0.0,0.0,0.33,0.165,0.0,-6.5262299007531016e-12
160,1,0.9629594794000294,32.77640707449158,0.0,0.0,0.0,0.0,0.0,-4.448773914981679e-11
161,1,0.9982637272938091,37.33772047769654,0.0,0.0,0.35,0.15,0.0,-8.880985056037125e-12
162,1,0.9438620406399918,49.49563697317337,0.0,0.0,0.85,0.24,0.0,-5.4441558029286226e-12
163,1,1.0038032995147022,31.983183726159286,0.0,0.0,0.0,0.004,0.0,-9.64918822727521e-12
164,1,0.9118796709144859,39.59203085178677,0.0,0.0,0.0,0.0,0.0,-7.739157191727262e-12
165,1,0.9742675203679642,57.822228548504214,0.0,0.0,0.0,0.0,0.0,-3.770902577496008e-12
166,1,0.9830501541328475,61.88507447385148,0.0,0.0,0.0,0.0,0.0,-2.6748063023610896e-12
167,1,0.9817854111791683,20.403111393624393,0.0,0.0,2.9989999999999997,0.9570000000000001,0.0,-7.52236211196848e-13
168,1,1.0077986884322532,23.1050099056136,0.0,0.0,0.0,0.0,0.0,-1.6128604693829292e-12
169,1,0.989781819304725,21.71272479872247,0.0,0.0,0.0,0.0,0.0,-1.6109366267883987e-12
170,2,0.9219999998478878,22.96681191832027,2.05,0.7538464836273023,4.8180000000000005,2.05,0.0,-5.5126015393005e-12
171,2,0.9720000001748877,18.219130245282738,0.0,0.6944030698453478,7.636,2.911,0.0,-3.727441239927471e-13
172,1,1.0182174059845754,19.919907069433965,0.0,0.0,0.265,0.0,0.0,-7.556301178691407e-12
173,1,0.9588756051167923,11.2371743096581,0.0,0.0,1.635,0.43,0.0,-8.857599546573086e-12
174,1,1.065899022364033,23.198424408088226,0.0,0.0,0.0,0.0,0.0,-9.916398398699606e-12
175,1,0.90528772464773,15.308092340816915,0.0,0.0,1.76,0.83,0.0,-1.1746210408941801e-11
176,2,1.0520000002287333,27.042809944750427,2.28,0.6212475188077895,0.05,0.04,0.0,-2.448129309024403e-12
177,2,1.0079999997064537,22.745491334238523,0.84,0.2979842827338494,0.28,0.12,0.0,-1.5677706331248882e-11
178,1,0.9461713558660104,15.26111930079308,0.0,0.0,4.274,1.736,0.0,-5.631256875298761e-12
179,1,0.9339930931256221,12.06316512276206,0.0,0.0,0.74,0.29,0.0,-1.21616514566146e-11
180,1,1.0078436627292306,18.933833964560215,0.0,0.0,0.695,0.493,0.0,-6.840608220899374e-12
181,1,1.046630744830899,27.281151294238654,0.0,0.0,0.7340000000000001,0.0,0.0,-1.2132153039538988e-11
182,1,1.0391878867371613,23.116062427967517,0.0,0.0,2.407,0.89,0.0,-6.4833347944076435e-12
183,1,0.9938149640542948,35.56093719844792,0.0,0.0,0.4,0.04,0.0,-9.19142081195387e-12
184,1,1.037653548289373,23.805540808748706,0.0,0.0,1.368,0.166,0.0,1.2483449689583697e-12
185,2,1.0519999999063325,26.318549461343235,2.0,0.3640371411819696,0.0,0.0,0.0,0.0
186,2,1.0650000015324728,30.717156806199366,12.0,3.478935433041358,0.598,0.243,0.0,-1.5643770373881601e-12
187,2,1.0649999963604675,29.993393497351096,12.0,3.9638243131002358,0.598,0.243,0.0,-2.5314212920792354e-11
188,1,1.0491048205950708,27.87315589293959,0.0,0.0,1.8259999999999998,0.436,0.0,-9.838170830783291e-12
189,1,1.0249460060767899,-25.955521448586914,0.0,0.0,0.07,0.02,0.0,-7.839013614389186e-12
190,2,1.0550000019240857,-17.6235430028166,4.75,1.3279312041868934,0.0,0.0,0.0,0.0
191,2,1.0440000000561858,15.747297130109684,19.73,7.465849677580014,4.89,0.53,0.0,-3.1119554129173284e-13
192,1,0.9256065954449363,-7.9775505755996035,0.0,0.0,8.0,0.72,0.0,-1.2194688632629802e-12
193,1,1.0235369902884714,-25.720887684847987,0.0,0.0,0.0,0.0,0.0,-8.180355392133631e-12
194,1,1.0638399435420776,-15.086940637582462,0.0,0.0,0.0,0.0,0.0,-5.203816442907382e-12
195,1,1.009201132331038,-17.671372849181676,0.0,0.0,0.0,0.0,0.0,-9.431951264317038e-12
196,1,1.0187123424646145,-26.01561519066925,0.0,0.0,0.1,0.03,0.0,-1.1578070373321426e-11
197,1,0.9975134056964763,-24.039522484338796,0.0,0.0,0.43,0.14,0.0,-1.0127199710951922e-11
198,2,1.0150000006479987,-20.82655797534039,4.24,1.1193606698541587,0.64,0.21,0.0,-3.749987226998931e-13
199,1,1.0187861879861915,-26.615731459558337,0.0,0.0,0.35,0.12,0.0,-5.500034361742912e-12
200,1,1.0225705095876838,-26.413601208573663,0.0,0.0,0.27,0.12,0.0,-5.076729380369965e-12
201,1,1.0892792200094923,-27.50923727829065,0.0,0.0,0.41,0.14,0.0,-2.1880422818595226e-12
202,1,0.9672036256795318,-24.92565903895096,0.0,0.0,0.38,0.13,0.0,-1.3991480815981296e-11
203,1,0.9897692913179233,-22.4280017118489,0.0,0.0,0.42,0.14,0.0,-6.688880676685815e-12
204,1,1.0293681123549308,-25.407160465530882,0.0,0.0,0.72,0.24,0.0,-1.7747813095887986e-12
205,1,1.0223984043683658,-25.38752053169477,0.0,0.0,0.0,-0.05,0.0,-5.3904595153635565e-12
206,1,0.9478221773093758,-21.859357435499074,0.0,0.0,0.12,0.02,0.0,-3.6073419291368007e-12
207,1,0.9324418133803252,-19.169484170995535,0.0,0.0,-0.21,-0.142,0.0,1.5013695502663422e-13
208,1,1.0127137702165632,-25.703890321403247,0.0,0.0,0.07,0.02,0.0,-8.00454197425272e-12
209,1,1.0187434119146241,-25.786844760751805,0.0,0.0,0.38,0.13,0.0,-3.535828148508931e-12
210,1,1.0418911767326353,-25.0912460603461,0.0,0.0,0.0,0.0,0.0,-9.002635424220962e-12
211,1,0.970705661413317,-23.20837877038397,0.0,0.0,0.96,0.07,0.0,-1.6051423715418902e-11
212,1,0.918984163081416,-22.02688118211366,0.0,0.0,0.0,0.0,0.0,-2.298900861628354e-11
213,2,1.010000000113191,-10.325624522952907,2.72,0.6065576698897012,0.0,0.0,0.0,0.0
214,1,0.9856179706861241,-16.19763657260585,0.0,0.0,0.22,0.16,0.0,-4.552224941073086e-12
215,1,0.9665273982303682,-18.828659803725387,0.0,0.0,0.47,0.26,0.0,-1.0902359238222603e-11
216,1,0.9602036604644876,-20.719341407900597,0.0,0.0,1.76,1.05,0.0,-1.5367526013771802e-11
217,1,1.0159067648423032,-19.413454850301882,0.0,0.0,1.0,0.75,0.0,-2.4248504984653916e-11
218,1,1.0035480359081603,-19.738641578153334,0.0,0.0,1.31,0.96,0.0,-2.9129433101101345e-11
219,1,1.049929449069689,-18.062343903812028,0.0,0.0,0.0,0.0,0.0,-7.484433966400426e-12
220,2,1.0079999843333751,-18.964404263360088,1.0,0.5855926544024301,2.85,1.0,0.0,-6.321443434965627e-11
221,2,1.0000000004560183,-19.799244628043457,4.5,3.1714709001141506,1.71,0.7,0.0,-3.218893641528417e-11
222,2,1.0500000000717578,-20.133308510270023,2.5,1.8891127080599266,3.28,1.88,0.0,-6.41703192007328e-13
223,1,0.9945010104942276,-19.98609629065552,0.0,0.0,4.28,2.32,0.0,-3.107051776348534e-11
224,1,0.962259103735197,-18.630745435356914,0.0,0.0,1.73,0.99,0.0,-1.7195074612635943e-11
225,1,0.9316540616414246,-8.125841319672507,0.0,0.0,4.1,0.4,0.0,-2.5223557051099128e-12
226,1,0.9894764843651143,-18.735360515150877,0.0,0.0,0.0,0.0,0.0,-1.565450184143482e-11
227,2,0.999999999979328,-24.20965340945615,3.03,2.8126242444426106,5.38,3.69,0.0,-4.764364769333199e-12
228,1,1.0408003069804403,-18.032567102232193,0.0,0.0,2.23,1.48,0.0,-5.052894097578307e-12
229,1,1.0482290489558042,-17.049878167696146,0.0,0.0,0.96,0.46,0.0,-5.308133210357046e-12
230,2,1.0399999999078733,-10.643347569881048,3.45,2.389586674801004,0.0,0.0,0.0,0.0
231,1,1.0493224382509616,-18.185149472437995,0.0,0.0,1.59,1.07,0.0,-3.8894887253129524e-12
232,1,1.0377171766435036,-20.1749688784749,0.0,0.0,4.48,1.43,0.0,-3.3835987570484415e-12
233,2,1.0000000000552234,-22.893634835613206,3.0,1.4028618456705206,4.04,2.12,0.0,-1.1237246058238317e-13
234,1,1.0371827455747449,-17.985609104467443,0.0,0.0,5.72,2.44,0.0,-5.680017953048592e-12
235,1,1.0094993337650942,-18.26345427302036,0.0,0.0,2.69,1.57,0.0,-3.2182620960685386e-12
236,2,1.0159999998120717,-12.490953662310723,6.0,2.895899009707507,0.0,0.0,0.0,0.0
237,1,1.0512879838960685,-18.05120114345374,0.0,0.0,0.0,0.0,0.0,-4.765159805445173e-12
238,2,1.010000013445149,-18.179781428906264,2.5,1.7325470596250945,2.55,1.49,0.0,-3.201939984194719e-12
239,2,0.999999999663928,-12.92084651108396,5.5,3.897599058268633,0.0,0.0,0.0,0.0
240,1,1.0236806465928503,-17.14070991483835,0.0,0.0,0.0,0.0,0.0,-8.760163963036436e-14
241,2,1.050000000306413,-13.4505153880609,5.747999999999999,-0.043485742594374995,0.0,0.0,0.0,0.0
242,2,0.9929999998911245,-16.282171127057396,1.7,0.802407949915727,0.0,0.0,0.0,0.0
243,2,1.0100000002937475,-18.03151090224239,0.84,0.42646018234886823,0.08,0.03,0.0,3.2405838292621516e-11
244,1,0.9946265152664222,-19.01407637971673,0.0,0.0,0.0,0.0,0.0,2.8369957047681342e-11
245,1,0.9759149065313197,-19.720541624795242,0.0,0.0,0.61,0.3,0.0,1.4756755615435704e-11
246,1,0.971489395113357,-20.602525703817616,0.0,0.0,0.77,0.33,0.0,2.1692271604956034e-11
247,1,0.9866385212058002,-20.710017847061955,0.0,0.0,0.61,0.3,0.0,8.875145470065731e-12
248,1,1.0419543553127237,-25.34942121696726,0.0,0.0,0.29,0.14,0.0,-6.538557280214481e-13
249,1,1.0414094594387209,-25.721877949522856,0.0,0.0,0.29,0.14,0.0,4.7770609347083595e-12
250,1,1.0832077437472813,-24.084194148628132,0.0,0.0,-0.23,-0.17,0.0,7.920065128168326e-12
281,1,1.0250298592034848,-17.06788602195258,0.0,0.0,-0.331,-0.294,0.0,-1.1376515192896535e-13
319,1,1.0152152288705194,20.31978540792507,0.0,0.0,1.158,-0.24,0.0,-2.207324427710416e-13
320,1,1.003946399043018,16.44816465930794,0.0,0.0,0.024,-0.126,0.0,-1.7608173783893516e-12
322,1,0.9793445689873534,-4.978580611397087,0.0,0.0,0.024,-0.039,0.0,-2.6877569684156392e-12
323,1,0.9469782155996396,-0.07283061898831072,0.0,0.0,-0.149,0.265,0.0,1.8229268633651184e-13
324,1,0.9749449224422754,-11.527048365424262,0.0,0.0,0.247,-0.012,0.0,5.881237641857393e-13
526,1,0.9425377838293566,-18.836774401865018,0.0,0.0,1.453,-0.349,0.0,-4.9833570273294636e-12
528,1,0.972297911146737,-31.772525691069376,0.0,0.0,0.281,-0.205,0.0,-1.1640084970535386e-10
531,1,0.9616698999565825,-23.860111375287268,0.0,0.0,0.14,0.025,0.0,-2.7590544447168116e-11
552,1,1.0024153292261504,-18.59137329851772,0.0,0.0,-0.111,-0.013999999999999999,0.0,-4.577938182747341e-12
562,1,0.964158379771885,-20.71771276535915,0.0,0.0,0.505,0.174,0.0,-3.5465892547790063e-13
609,1,0.9598884239070774,-24.003611150124236,0.0,0.0,0.29600000000000004,0.006,0.0,-4.731330622870573e-12
664,1,1.046367409444194,-12.933001754285288,0.0,0.0,-1.14,0.767,0.0,-4.347196082376844e-12
1190,1,1.036326855035516,56.11995807188482,0.0,0.0,1.003,0.2917,0.0,3.2881992465790893e-13
1200,1,1.0199369132948606,55.43149493912247,0.0,0.0,-1.0,0.3417,0.0,-1.3223937752990924e-11
1201,1,1.009451263913754,70.1302101244926,0.0,0.0,0.0,0.0,0.0,-3.107318747546101e-11
2040,1,1.0082598982780369,-15.523070205055612,0.0,0.0,0.0,0.0,0.0,-1.124429543362097e-11
7001,2,1.05099999989057,29.230885683450097,4.67,1.8473551746429617,0.0,0.0,0.0,0.0
7002,2,1.050999999869948,30.54341252338751,6.23,2.4812624949174045,0.0,0.0,0.0,0.0
7003,2,1.0289999999745003,31.9752366093654,12.1,0.45613299588933615,0.0,0.0,0.0,0.0
7011,2,1.0150000000274446,22.83641253560108,2.34,-0.15238790284035814,0.0,0.0,0.0,0.0
7012,2,1.0509999999432607,30.26451264406346,3.72,1.2162726453304507,0.0,0.0,0.0,0.0
7017,2,1.0489999960147165,2.669154989428468,3.3,3.4943160234336452,0.0,0.0,0.0,0.0
7023,2,1.050999999967021,25.010882721563497,1.85,0.6790388790519231,0.0,0.0,0.0,0.0
7024,2,1.0289999999646313,31.439942433660804,4.1,1.0664755720608756,0.0,0.0,0.0,0.0
