ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
119,2,1.0922173307490592,95.98638102777021,19.3,13.073156771886154,0.0,0.0,0.0,0.0
120,1,1.053845493285891,93.43953413266478,0.0,0.0,0.0,0.0,0.0,0.014878464112518306
121,1,0.8999999900011459,72.3984164388005,0.0,0.0,5.35,0.55,0.0,-0.015044380964217865
122,1,0.9415416634419755,67.03135653713366,0.0,0.0,2.291,0.11800000000000001,0.0,-0.006311867640009466
123,1,0.9256668463690428,62.11578033035361,0.0,0.0,0.78,0.013999999999999999,0.0,0.000690182480993488
124,2,0.9276474879373304,73.51219930631777,2.4,-0.6000000099051866,2.764,0.593,0.0,0.004794105259518434
125,2,0.9765974174942147,52.40204063232391,0.0,2.000000019737035,5.148,0.8270000000000001,0.0,-0.0017285398808096649
126,1,0.9772736200546094,56.866394731056246,0.0,0.0,0.579,0.051,0.0,-0.0012759914492595306
127,1,1.0054579472329033,52.51683136537934,0.0,0.0,3.8080000000000003,0.37,0.0,-0.0007276718561952881
128,1,1.018594841748148,54.183890003309415,0.0,0.0,0.0,0.0,0.0,-0.0007051422384384522
129,1,1.0172761646432094,54.876856194326585,0.0,0.0,0.0,0.0,0.0,-0.0007478957254607024
130,1,1.0516580571585583,57.70254992172138,0.0,0.0,0.0,0.0,0.0,-0.004154899012635818
131,1,1.0168633074228652,54.81965074230466,0.0,0.0,0.0,0.0,0.0,-0.006764257895182898
132,1,1.0364671834365826,56.5771412436686,0.0,0.0,0.0,0.0,0.0,-0.003528131383010482
133,1,1.0126715371535289,53.849769489174605,0.0,0.0,0.0,0.0,0.0,0.0002926065766082497
134,1,1.0352891497012469,54.26680254640509,0.0,0.0,0.0,0.0,0.0,-0.0005195026903975531
135,1,1.0324843684186484,54.99609638246754,0.0,0.0,1.692,0.41600000000000004,0.0,6.232212955285662e-5
136,1,1.056444196299361,62.015020231102646,0.0,0.0,0.552,0.182,0.0,0.00023527139765907942
137,1,1.0717385948962455,57.78069680232139,0.0,0.0,2.736,0.998,0.0,-0.00016377242092820282
138,2,1.0791567178754242,54.21077626851877,0.0,1.6824927337601923,8.267000000000001,1.3519999999999999,0.0,-9.508968454138281e-14
139,1,1.0238655383709783,54.57846975068133,0.0,0.0,5.95,0.833,0.0,-0.00011284981887090521
140,1,1.0622104889893167,54.78681383829756,0.0,0.0,3.877,1.147,0.0,-0.00026053280549317173
141,2,1.0534134232704062,57.13656529345714,2.81,0.4772706392965293,1.45,0.58,0.0,-1.2015365777643332e-12
142,1,1.0489729155556569,50.16888323364623,0.0,0.0,0.565,0.245,0.0,-0.0032388053968459597
143,2,1.0931914002631697,53.71576597119338,6.96,3.0000000299323095,0.895,0.355,0.0,-0.006715088885113245
144,1,1.0673217830021346,41.190755357587896,0.0,0.0,0.0,0.0,0.0,-0.024538493860328126
145,1,1.021134328253923,52.448550822110015,0.0,0.0,0.24,0.14,0.0,0.0001006293385150371
146,2,1.0470499940750302,58.982643590922514,0.84,-0.1500000085913724,0.0,0.0,0.0,0.0
147,2,1.050898051168478,63.47559056465102,2.17,-0.5000000094877751,0.0,0.0,0.0,0.0
148,1,1.0984909813843178,50.58182578635117,0.0,0.0,0.63,0.25,0.0,-0.0073172512937972715
149,2,1.1000000109939394,55.90391754439744,1.03,0.3168145575687862,0.0,0.0,0.0,0.0
150,1,1.015870126483333,55.12884253613135,0.0,0.0,0.0,0.0,0.0,-0.007595938732992439
151,1,1.038303669542797,56.55093159249861,0.0,0.0,0.0,0.0,0.0,-0.003549475688390403
152,2,1.050927698098492,69.59762390924855,3.72,-0.5000000093050967,0.17,0.09,0.0,0.0006541131762565706
153,2,1.0125853778897627,70.67062841000927,2.16,-0.38223433328750517,0.0,0.0,0.0,0.0
154,1,0.923903482160687,57.34451942945429,0.0,0.0,0.7,0.05,0.0,-0.004697804975862343
155,1,0.9788785702706673,66.45354917339418,0.0,0.0,2.0,0.5,0.0,0.0013251873466351579
156,2,0.918616165922862,64.7342307338889,0.0,-0.10000000928717472,0.75,0.5,0.0,0.0006376674142115382
157,1,0.9568265146943882,68.59511223427319,0.0,0.0,1.235,-0.243,0.0,-0.0043440227242896754
158,1,0.9485477282920581,68.18095902426144,0.0,0.0,0.0,0.0,0.0,-0.0011601772261360269
159,1,0.9459615809524492,72.5860524235286,0.0,0.0,0.33,0.165,0.0,-0.004273059858679471
160,1,0.9285459751631531,71.09407264428403,0.0,0.0,0.0,0.0,0.0,0.002381811873046045
161,1,1.0020526041430267,68.87161645090677,0.0,0.0,0.35,0.15,0.0,0.00034786291648485805
162,1,0.950021972394134,79.04003497100194,0.0,0.0,0.85,0.24,0.0,0.00196398816360732
163,1,1.0421764722114177,62.174815828640845,0.0,0.0,0.0,0.004,0.0,-0.00037909037039383843
164,1,0.9524836807111293,69.46991060291967,0.0,0.0,0.0,0.0,0.0,0.0017365226819328569
165,1,0.9545138988119231,87.60119758403188,0.0,0.0,0.0,0.0,0.0,0.0013246281233558611
166,1,0.9509486030919053,91.90074567817763,0.0,0.0,0.0,0.0,0.0,0.0007636534707606575
167,1,0.9906406826165187,51.39216871748726,0.0,0.0,2.9989999999999997,0.9570000000000001,0.0,-0.000392175438907049
168,1,1.018531041444253,54.17561615889058,0.0,0.0,0.0,0.0,0.0,-0.0006986828828017126
169,1,0.9999440163541272,52.90248883154555,0.0,0.0,0.0,0.0,0.0,-0.00015904962056209325
170,2,0.9612482498991647,53.28241762359715,2.05,0.9000000098294554,4.8180000000000005,2.05,0.0,-0.0026652574283859646
171,2,0.972619492052519,49.39858160668004,0.0,-0.5000000092741549,7.636,2.911,0.0,0.0006262292366478112
172,1,1.0279887239587262,50.91680637912355,0.0,0.0,0.265,0.0,0.0,-9.801386217310324e-5
173,1,0.9811523340039952,42.53304314195782,0.0,0.0,1.635,0.43,0.0,2.0269264653601925e-6
174,1,1.0640733305777847,54.204073094811974,0.0,0.0,0.0,0.0,0.0,-0.0002591106699917176
175,1,0.9920103214358684,46.106483183647754,0.0,0.0,1.76,0.83,0.0,-0.0017091378725256979
176,2,1.0009860045679486,59.60075678764791,2.28,0.059724947897499124,0.05,0.04,0.0,3.5079810954585505e-13
177,2,0.9590780734899287,54.713678315617464,0.84,-0.15000000979378447,0.28,0.12,0.0,0.0022042253684838036
178,1,0.9416210212283594,46.02012226739077,0.0,0.0,4.274,1.736,0.0,0.003731991350630328
179,1,0.9889558189447628,43.05410254821988,0.0,0.0,0.74,0.29,0.0,-0.0017031322718002579
180,1,0.9881845848168438,49.50354845646049,0.0,0.0,0.695,0.493,0.0,0.0008230310057121672
181,1,1.0788376244839557,58.04385703788527,0.0,0.0,0.7340000000000001,0.0,0.0,-0.00030806771651173783
182,1,1.061434205930262,54.03614086333755,0.0,0.0,2.407,0.89,0.0,-0.00019914444254461185
183,1,0.9402048072485513,67.06898365284955,0.0,0.0,0.4,0.04,0.0,0.00012468876777507377
184,1,1.0598662990710115,55.37795117588728,0.0,0.0,1.368,0.166,0.0,-0.00019224744210093807
185,2,1.0782988656547488,57.75407118612106,2.0,0.5519397123233433,0.0,0.0,0.0,0.0
186,2,1.100000010991033,61.25628120005819,12.0,4.000000035104466,0.598,0.243,0.0,-9.284901092396482e-5
187,2,1.0972360452792798,60.59485487605302,12.0,4.00000003883054,0.598,0.243,0.0,-0.00038867966040755173
188,1,1.0819359795276633,58.59704589808581,0.0,0.0,1.8259999999999998,0.436,0.0,-0.0002299364362774523
189,1,1.0805001652354265,10.107894941238168,0.0,0.0,0.07,0.02,0.0,0.0013627967457996502
190,2,1.100000010998873,14.853015818603705,4.75,3.000000029025322,0.0,0.0,0.0,0.0
191,2,0.9982823045200242,50.531710033659955,19.73,6.684474396182727,4.89,0.53,0.0,-1.0985242473620305e-13
192,1,0.8999999900030143,24.93401301718393,0.0,0.0,8.0,0.72,0.0,0.0007717367936614136
193,1,1.06987734402276,10.128744368758651,0.0,0.0,0.0,0.0,0.0,0.0007377841203050578
194,1,1.08747648725593,16.27128015581954,0.0,0.0,0.0,0.0,0.0,-0.010550930227620818
195,1,1.0780776786511062,14.772404635524587,0.0,0.0,0.0,0.0,0.0,-0.008561484423413354
196,1,1.0453521693638854,10.321733976772748,0.0,0.0,0.1,0.03,0.0,0.0002656391487172452
197,1,1.0644653420270143,11.754729220329626,0.0,0.0,0.43,0.14,0.0,-0.0013157236034972621
198,2,1.1000000109951058,14.343509949258015,4.24,1.9050809328201859,0.64,0.21,0.0,-5.532022031721513e-13
199,1,1.0256418314247968,9.82777050304411,0.0,0.0,0.35,0.12,0.0,0.00240747351694049
200,1,1.0199862851733872,10.121865707335422,0.0,0.0,0.27,0.12,0.0,0.002816609717843409
201,1,1.0453434276508304,9.06757246768717,0.0,0.0,0.41,0.14,0.0,-0.0024907809139863173
202,1,1.0600012572177815,10.577057045158883,0.0,0.0,0.38,0.13,0.0,-0.002549413414838821
203,1,1.079528111277623,12.982557342051473,0.0,0.0,0.42,0.14,0.0,-0.001323679950501045
204,1,1.054716567431481,10.801487502815574,0.0,0.0,0.72,0.24,0.0,0.001361078615598382
205,1,1.0654534387900967,10.320698598553305,0.0,0.0,0.0,-0.05,0.0,0.0007901668002150511
206,1,1.0843479844478372,9.26438295367738,0.0,0.0,0.12,0.02,0.0,0.0013364449383527245
207,1,1.1000000109937376,9.322928392992662,0.0,0.0,-0.21,-0.142,0.0,0.0002996733324391283
208,1,1.074945059287009,9.882309357484058,0.0,0.0,0.07,0.02,0.0,0.0014427521406372738
209,1,1.0845769951489475,10.163034460007514,0.0,0.0,0.38,0.13,0.0,0.0013193741786776808
210,1,1.0555672158439657,11.304851253874602,0.0,0.0,0.0,0.0,0.0,0.0007195154048537636
211,1,1.06512854571789,12.329086837576437,0.0,0.0,0.96,0.07,0.0,-0.0035684098311486085
212,1,1.0667874249141005,13.163496406849726,0.0,0.0,0.0,0.0,0.0,-0.004642708564203221
213,2,0.9875758367811496,24.410545154365316,2.72,-0.1779847784248436,0.0,0.0,0.0,0.0
214,1,0.9931168986140464,18.335016187893146,0.0,0.0,0.22,0.16,0.0,0.0004863548061075818
215,1,1.0002100467189186,15.58894925149854,0.0,0.0,0.47,0.26,0.0,-9.846656858439472e-5
216,1,0.9925154895647866,13.267076947414592,0.0,0.0,1.76,1.05,0.0,-0.000238530246005634
217,1,1.0454673865274575,13.442157963346698,0.0,0.0,1.0,0.75,0.0,-0.0018737628449579558
218,1,1.030230531543718,13.007219705980923,0.0,0.0,1.31,0.96,0.0,-0.0019280486752984779
219,1,1.0917836168890067,14.43869226989832,0.0,0.0,0.0,0.0,0.0,-0.0022316876671242135
220,2,1.009278816822827,13.871796994796117,1.0,0.6000000096258075,2.85,1.0,0.0,-0.0012147366801973536
221,2,1.0372762251481251,13.078200979242222,4.5,3.200000031456629,1.71,0.7,0.0,-0.0008365283664650086
222,2,1.0757047723628859,12.544723635702058,2.5,1.543153923638963,3.28,1.88,0.0,-2.119558612549798e-13
223,1,1.033452451593513,12.889529011921162,0.0,0.0,4.28,2.32,0.0,-0.0006550892023113752
224,1,1.02539076190643,14.015389675440476,0.0,0.0,1.73,0.99,0.0,-0.0007766930116771546
225,1,0.9120678784960748,24.728778990767292,0.0,0.0,4.1,0.4,0.0,0.0011100942890858428
226,1,1.0469329525743323,13.93609469359436,0.0,0.0,0.0,0.0,0.0,-0.0018341821691959497
227,2,1.0141580108965775,8.675612995201893,3.03,2.180315668225552,5.38,3.69,0.0,-4.667924399999222e-13
228,1,1.0655155248514476,14.65185270165577,0.0,0.0,2.23,1.48,0.0,-0.0002734802739196839
229,1,1.0725794272762315,15.58948007512663,0.0,0.0,0.96,0.46,0.0,-0.00039772168366863995
230,2,1.0495925277823226,21.545556672377966,3.45,0.013708454063315126,0.0,0.0,0.0,0.0
231,1,1.091863425170109,14.353894990493824,0.0,0.0,1.59,1.07,0.0,-0.0010575905473600557
232,1,1.0760433850821571,12.51602201170671,0.0,0.0,4.48,1.43,0.0,-0.0009251286921940349
233,2,1.004171103077444,9.969446814756104,3.0,0.6903717102264626,4.04,2.12,0.0,-2.559233091984787e-14
234,1,1.055448696245631,14.76303470175967,0.0,0.0,5.72,2.44,0.0,-0.00026526019670897644
235,1,0.9998874999586553,14.760609339638325,0.0,0.0,2.69,1.57,0.0,9.870027747054635e-5
236,2,1.0315765277446503,20.091791672476038,6.0,3.0000000287427073,0.0,0.0,0.0,0.0
237,1,1.0934358255626346,14.475079712312507,0.0,0.0,0.0,0.0,0.0,-0.001345488236590448
238,2,0.9997954955201711,14.864482565106275,2.5,-2.00000001738595,2.55,1.49,0.0,0.00017388554048934597
239,2,0.992869462867566,20.026966519565182,5.5,0.8615729919034967,0.0,0.0,0.0,0.0
240,1,1.0667456302036953,15.297406890337584,0.0,0.0,0.0,0.0,0.0,-0.00045970609138015794
241,2,1.1000000109902608,18.683838297576607,5.747999999999999,0.4928685371234248,0.0,0.0,0.0,0.0
242,2,0.9938992592026411,18.354854476104325,1.7,0.39999999059655184,0.0,0.0,0.0,0.0
243,2,1.004981486411664,16.779612479877088,0.84,0.4322758349840695,0.08,0.03,0.0,1.2847042181984528e-11
244,1,0.9891596586342883,15.799340930200573,0.0,0.0,0.0,0.0,0.0,0.0010606794798073901
245,1,0.9716490959232755,15.041368387564415,0.0,0.0,0.61,0.3,0.0,0.0020137710527562036
246,1,0.9653812770015173,14.211079693534758,0.0,0.0,0.77,0.33,0.0,0.0026047514652469796
247,1,0.9765440227025564,14.23735054820778,0.0,0.0,0.61,0.3,0.0,0.0023026379858094685
248,1,1.0068018463084216,10.49834873443741,0.0,0.0,0.29,0.14,0.0,-0.0008764410432311327
249,1,1.0066030489722526,10.09003001970921,0.0,0.0,0.29,0.14,0.0,-0.000968616459686783
250,1,1.0503726628955408,11.824359497081328,0.0,0.0,-0.23,-0.17,0.0,-0.003886659872319832
281,1,1.0680441454521692,15.364462943310276,0.0,0.0,-0.331,-0.294,0.0,-0.0004834861273464742
319,1,1.067213732317781,48.147236058691426,0.0,0.0,1.158,-0.24,0.0,-0.002153116366777268
320,1,1.066091694543461,44.75086084524663,0.0,0.0,0.024,-0.126,0.0,-0.001878450120567947
322,1,1.0792927972885922,19.891869661774887,0.0,0.0,0.024,-0.039,0.0,-0.00772947250359339
323,1,1.0458901702983021,24.64821374790365,0.0,0.0,-0.149,0.265,0.0,-0.00549209788213237
324,1,1.0709263957598916,13.962336806016683,0.0,0.0,0.247,-0.012,0.0,-0.012153608987415243
526,1,1.0338063135951197,10.485890684895695,0.0,0.0,1.453,-0.349,0.0,-0.022857871803477897
528,1,1.0451153164568785,-0.0884060056244613,0.0,0.0,0.281,-0.205,0.0,-0.014565576365359982
531,1,1.0295099917106074,7.369764205976026,0.0,0.0,0.14,0.025,0.0,-0.011041146619248716
552,1,1.0696016473067613,12.324558888308554,0.0,0.0,-0.111,-0.013999999999999999,0.0,-0.01036517126465525
562,1,1.036807373742379,8.39939984058777,0.0,0.0,0.505,0.174,0.0,-0.02517679765261016
609,1,1.029188619925916,7.593933935556791,0.0,0.0,0.29600000000000004,0.006,0.0,-0.009535443306210598
664,1,1.0711085458706495,18.32731234663814,0.0,0.0,-1.14,0.767,0.0,-0.010689001250548722
1190,1,1.084905206498288,94.88497064446278,0.0,0.0,1.003,0.2917,0.0,8.386997672465583e-5
1200,1,1.0457683586632884,94.63536444816799,0.0,0.0,-1.0,0.3417,0.0,0.015116720710941597
1201,1,1.1000000109981185,106.03791076515512,0.0,0.0,0.0,0.0,0.0,-0.18297897933930382
2040,1,1.0414594415596155,20.770011265485607,0.0,0.0,0.0,0.0,0.0,0.0002459119124058633
7001,2,1.100000010997509,57.46952958080989,4.67,1.847210733968946,0.0,0.0,0.0,0.0
7002,2,1.1000000109986645,58.20598935282897,6.23,1.6760489780815593,0.0,0.0,0.0,0.0
7003,2,1.0562370885968797,60.589718691893104,12.1,4.200000041949118,0.0,0.0,0.0,0.0
7011,2,1.0695974783008924,51.266455473895334,2.34,1.0000000098696065,0.0,0.0,0.0,0.0
7012,2,1.0896031026379445,58.24957327485813,3.72,2.24000002230499,0.0,0.0,0.0,0.0
7017,2,1.0503747225773477,29.51952186779806,3.3,3.5000000349874907,0.0,0.0,0.0,0.0
7023,2,1.0993188280961146,52.37230796662382,1.85,-9.551603848974277e-9,0.0,0.0,0.0,0.0
7024,2,1.0917602990527733,58.154693985874175,4.1,1.5149393229717834,0.0,0.0,0.0,0.0
7039,2,1.06200267828358,37.2613840058996,5.0,2.0000000199911447,0.0,0.0,0.0,0.0
7044,2,1.0440269633058696,20.979755892215817,0.37,0.42000000998724163,0.0,0.0,0.0,0.0
7049,3,0.8999999900002237,0.0,-4.42384701826267,0.0,0.0,0.0,0.0,0.0
7055,2,1.0077790509016333,23.75664701495071,0.45,0.2500000099935391,0.0,0.0,0.0,0.0
7057,2,1.0671844607683532,33.19482633796606,1.65,0.9000000099894948,0.0,0.0,0.0,0.0
7061,2,1.0977905988260965,41.04885496179556,4.0,1.5000000149836472,0.0,0.0,0.0,0.0
7062,2,1.049619592755514,46.39311189908431,4.0,1.5000000149804797,0.0,0.0,0.0,0.0
7071,2,1.0497763776990847,10.679328687396753,1.16,0.8700000099493767,0.0,0.0,0.0,0.0
7130,2,1.1000000109975143,70.15047908602182,12.92,4.164270029070111,0.0,0.0,0.0,0.0
7139,2,1.057959390778346,60.77390559670448,7.0,2.538701752612317,0.0,0.0,0.0,0.0
7166,2,0.9676412071677262,97.21104532215172,5.53,1.3053104114522436,0.0,0.0,0.0,0.0
