ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
27,1,1.0126138320058546,-14.112070571007425,0.0,0.0,0.0,0.0,0.0,-3.464043917230617e-13
28,1,1.0115264717142263,-14.245128062136493,0.0,0.0,0.6293,0.1678,0.0,1.3146037793974197e-9
29,1,1.0085423085888414,-12.417560324448962,0.0,0.0,0.0,0.0,0.0,-0.000175907487283694
30,1,1.007052965887119,-12.594317494977474,0.0,0.0,0.9997,0.2666,0.0,-0.00017622717299262282
31,1,1.0324413050038126,-14.906968869180565,0.0,0.0,0.0,0.0,0.0,-1.8011005414604012e-11
32,1,1.0322956153776401,-14.924095553419152,0.0,0.0,0.09765,0.02604,0.0,-1.0648989276691267e-10
33,1,1.0065552611250357,-13.145627085797377,0.0,0.0,0.0,0.0,0.0,-6.750533581006897e-5
34,1,1.0061825028499942,-13.189715444004358,0.0,0.0,0.25,0.06666,0.0,-6.753564867760894e-5
35,1,1.0181906236090326,-13.736787094171167,0.0,0.0,0.0,0.0,0.0,-2.4750743140035106e-6
36,1,1.0175973123460849,-13.805698284992616,0.0,0.0,0.4335,0.11560000000000001,0.0,-2.4770685659846535e-6
37,1,1.0197954100083195,1.284186945189982,0.0,0.0,0.0,0.0,0.0,-4.065757741861462e-6
38,1,1.0197934602646714,1.2839253527000198,0.0,0.0,0.0012900000000000001,0.00034,0.0,-4.065766291480582e-6
39,1,1.0295917239532668,-5.672801592966805,0.0,0.0,0.0,0.0,0.0,-1.868900790073541e-5
40,1,1.0231477508944233,-6.864778685176057,0.0,0.0,0.0,0.0,0.0,-1.895975663136099e-5
41,1,1.0221942545841587,-6.98405064397161,0.0,0.0,0.5799,0.15460000000000002,0.0,-1.8981950284005162e-5
42,1,1.025233899334286,-11.449077513701377,0.0,0.0,0.0,0.0,0.0,-6.041450503946327e-7
43,1,1.0251741219989559,-11.456310844456848,0.0,0.0,0.044610000000000004,0.011899999999999999,0.0,-6.042048200914209e-7
44,1,1.0195099910232894,-7.603261639496035,0.0,0.0,0.0,0.0,0.0,-3.622418449008201e-5
45,1,1.019476837051991,-7.607412762023327,0.0,0.0,0.02031,0.00542,0.0,-3.622564275485623e-5
46,1,0.9981208564517716,-11.06329514142987,0.0,0.0,0.0,0.0,0.0,-0.00014172854972870508
47,1,0.9974572324964152,-11.14557872718162,0.0,0.0,0.4341,0.1158,0.0,-0.00014184605497981874
48,1,1.0014998432124185,-15.948127123649408,0.0,0.0,0.0,0.0,0.0,8.399945378778862e-7
49,2,1.002996978929399,-15.745233163704324,0.013000000000000001,0.004792628268635786,0.0,0.0,0.0,0.0
50,2,1.0029948564552138,-15.708861244434837,0.026000000000000002,0.008084795817363571,0.0,0.0,0.0,0.0
51,1,1.0014940681996118,-15.94883436669643,0.0,0.0,0.0035399999999999997,0.00094,0.0,8.400026522029709e-7
52,1,1.0011464929006313,-15.990590834060853,0.0,0.0,0.2339,0.06237,0.0,8.404909649434079e-7
53,1,1.014442154247124,-11.074271514322946,0.0,0.0,0.0,0.0,0.0,-0.00020563642625873247
54,1,1.01392841906833,-11.130121377590884,0.0,0.0,0.3481,0.09282,0.0,-0.00020575398114507903
55,1,1.0224082209802137,-10.845689732355511,0.0,0.0,0.0,0.0,0.0,4.374373885474538e-6
56,1,1.0223746210636115,-10.849566099270223,0.0,0.0,0.02253,0.00601,0.0,4.37454399493847e-6
57,1,1.0112381952160288,-7.902098529035403,0.0,0.0,0.0,0.0,0.0,1.5182622013910244e-5
58,1,1.0026410398286352,-10.5398692182811,0.0,0.0,0.0,0.0,0.0,1.1559478662906653e-5
59,1,1.000307916685546,-10.836317760329228,0.0,0.0,1.409,0.37579999999999997,0.0,1.1595288925476404e-5
60,1,1.0196291958759625,-7.399825837882277,0.0,0.0,0.0,0.0,0.0,-1.9342524325848878e-5
61,1,1.0196263415012958,-7.400206170398159,0.0,0.0,0.0020399999999999997,0.00054,0.0,-1.9342592682392383e-5
62,1,1.0089898137460702,-9.731116537683043,0.0,0.0,0.0,0.0,0.0,-0.00018934182973313456
63,2,1.0089898137460702,-9.731116537683043,0.0,0.0,0.0,0.0,0.0,0.0
64,1,1.0084607529480283,-9.791787559870313,0.0,0.0,0.3478,0.09273999999999999,0.0,-0.0001894577230064641
65,1,1.026373897279694,-8.705959003413662,0.0,0.0,0.0,0.0,0.0,7.493941642259125e-6
66,1,1.023344647525471,-10.209000354555581,0.0,0.0,0.0,0.0,0.0,5.664326048013409e-6
67,1,1.0232751097903838,-10.21695566772616,0.0,0.0,0.04569,0.01218,0.0,5.664780152722899e-6
68,1,1.0113884324221507,-10.92493333689512,0.0,0.0,0.0,0.0,0.0,2.0748503887719058e-5
69,1,1.0110971100025936,-10.961230572107846,0.0,0.0,0.1696,0.04523,0.0,2.0756336181828373e-5
70,1,0.9952614682596086,-13.02174187419796,0.0,0.0,0.0,0.0,0.0,9.43184019960306e-7
71,2,0.9959789725311241,-12.919246033397688,0.04,0.015094034992527695,0.0,0.0,0.0,0.0
72,2,0.9959935172360413,-12.855127464728744,0.02,0.004660640023430764,0.0,0.0,0.0,0.0
73,2,0.9969060974541809,-12.804951562165435,0.013999999999999999,0.005379991624078958,0.0,0.0,0.0,0.0
74,1,1.0251699521846724,-14.75068138078736,0.0,0.0,0.0,0.0,0.0,-1.0034619062251727e-5
75,1,1.0250936918806786,-14.759881685235221,0.0,0.0,0.05301,0.01414,0.0,-1.0035594137994074e-5
76,1,1.018217569661382,2.166973980354624,0.0,0.0,0.0,0.0,0.0,-3.606818343410323e-6
77,1,1.018109783887644,2.1549592788971834,0.0,0.0,0.06951,0.01854,0.0,-3.607140891037815e-6
78,1,1.0133567655837339,-7.158573948964833,0.0,0.0,0.0,0.0,0.0,5.9798606466766615e-6
79,1,1.0133511064331444,-7.15923527343396,0.0,0.0,0.00381,0.0010199999999999999,0.0,5.9799017948838285e-6
80,1,1.0324709819590436,-8.150279005602293,0.0,0.0,0.0,0.0,0.0,3.359048564060395e-6
81,1,1.0274811780759787,-10.604469634163307,0.0,0.0,0.0,0.0,0.0,7.497610040732218e-7
82,2,1.0398878122983772,-2.136037683963201,3.6189999999999998,0.3876009756498676,0.0,0.0,0.0,0.0
83,1,1.0045380472651242,-13.589999691160697,0.0,0.0,0.0,0.0,0.0,-7.72758432762799e-5
84,1,1.0035492955580652,-13.711642425167058,0.0,0.0,0.6141,0.1638,0.0,-7.737139349463832e-5
85,1,1.0263252793098623,-13.73124490446879,0.0,0.0,0.0,0.0,0.0,-1.3091245370231756e-5
86,1,1.0260349449783377,-13.766916521744347,0.0,0.0,0.1759,0.04691,0.0,-1.3096086868397505e-5
87,1,1.001267252959413,2.9921230159001704,0.0,0.0,0.0,0.0,0.0,-1.3800379448571058e-6
88,1,1.0011846438013277,2.981907135420463,0.0,0.0,0.05253,0.01401,0.0,-1.3801110933222256e-6
89,1,1.018234994895157,-8.9571337283072,0.0,0.0,0.0,0.0,0.0,-0.00014086796360849958
90,1,1.0181436564751092,-8.969257705446834,0.0,0.0,0.05901,0.01574,0.0,-0.00014088454191038237
91,1,1.0123610072636031,-6.39994005016988,0.0,0.0,0.0,0.0,0.0,4.318071899984116e-6
92,1,1.011370773242835,-6.526025045584033,0.0,0.0,0.6503,0.1734,0.0,4.323605003921903e-6
93,1,1.0162202215879217,-4.226455530316534,0.0,0.0,0.0,0.0,0.0,-1.5971935337607327e-5
94,1,1.0161478694783557,-4.23553600780835,0.0,0.0,0.052140000000000006,0.0139,0.0,-1.5973312680983208e-5
95,1,1.0127891874381003,-6.322471011235352,0.0,0.0,0.0,0.0,0.0,4.7259902666375196e-6
96,1,1.012308277040563,-6.381436855777131,0.0,0.0,0.34,0.09066,0.0,4.7288220641054005e-6
97,1,1.004666548633533,-16.55126568610342,0.0,0.0,0.0,0.0,0.0,1.3668562473040013e-7
98,1,1.0040627754203415,-16.632042097118507,0.0,0.0,0.3709,0.09891,0.0,1.370206351403231e-7
99,1,1.022881106231808,-6.910190509963851,0.0,0.0,0.0,0.0,0.0,5.3479332150997965e-6
100,1,1.0226681396282065,-6.935726778436244,0.0,0.0,0.1352,0.03606,0.0,5.349322058385064e-6
101,1,1.0228673312205674,-6.911706323538117,0.0,0.0,0.00891,0.0023799999999999997,0.0,5.348017209096843e-6
102,1,1.0046083236528487,-14.537983874803068,0.0,0.0,0.0,0.0,0.0,2.587004851233936e-6
103,1,1.0039706273397229,-14.619761632224511,0.0,0.0,0.38799999999999996,0.1035,0.0,2.589250560187994e-6
104,1,1.0187524247582092,-15.29697163686748,0.0,0.0,0.0,0.0,0.0,-2.243576895110659e-6
105,1,1.0174278630277225,-15.45557090480708,0.0,0.0,0.8033,0.21420000000000003,0.0,-2.2479120733840767e-6
106,1,1.0208244537683109,-12.633302619978236,0.0,0.0,0.0,0.0,0.0,-1.5724500182703013e-5
107,1,1.0206002278999782,-12.660166847978099,0.0,0.0,0.16,0.042679999999999996,0.0,-1.572883856686614e-5
108,1,1.0154265152072752,-7.891760274795601,0.0,0.0,0.0,0.0,0.0,-1.3094676157325697e-5
109,1,1.0147407858218662,-7.966743202714975,0.0,0.0,0.4758,0.12689999999999999,0.0,-1.310451950589187e-5
110,1,1.0271019770940562,-2.7452013848954766,0.0,0.0,0.0,0.0,0.0,-2.4703523795829134e-10
111,1,1.026179686981596,-2.866012787985924,0.0,0.0,0.6229,0.1661,0.0,3.3970172626249517e-10
112,1,1.0145913661501944,-11.625293057492225,0.0,0.0,0.0,0.0,0.0,-5.387691998518773e-5
113,1,1.0139211729841862,-11.700797561063025,0.0,0.0,0.45990000000000003,0.1226,0.0,-5.391870887170198e-5
114,1,1.0196634622565883,-14.136059898581408,0.0,0.0,0.0,0.0,0.0,-2.8376247665123097e-6
115,1,1.0195938389830752,-14.145056090740267,0.0,0.0,0.05061,0.013500000000000002,0.0,-2.837906580846113e-6
116,1,1.0196204894458036,-14.141654708905682,0.0,0.0,0.030990000000000004,0.00826,0.0,-2.837799327680012e-6
117,1,1.0043194534614364,-12.0860538322373,0.0,0.0,0.0,0.0,0.0,3.629515096271679e-7
118,1,1.0041733411443408,-12.104528844480434,0.0,0.0,0.08832000000000001,0.02355,0.0,3.630886446057225e-7
119,1,0.9874731110948147,-13.07012903681288,0.0,0.0,0.0,0.0,0.0,7.2462397058539775e-6
120,1,0.987032758137339,-13.12428373080649,0.0,0.0,0.3165,0.08439999999999999,0.0,7.250381860352232e-6
121,1,1.0099034358857832,-11.792542337466156,0.0,0.0,0.0,0.0,0.0,-0.00024956909096202155
122,1,1.009066635342484,-11.903507265270738,0.0,0.0,0.5336,0.1423,0.0,-0.0002498454917408908
123,1,1.0307678570471426,-2.186525282453697,0.0,0.0,0.0,0.0,0.0,9.341541342860403e-6
124,1,1.028596167658406,-2.876291878453603,0.0,0.0,0.0,0.0,0.0,7.81270152290632e-6
125,2,1.0307678570471426,-2.186525282453697,0.0,0.0,0.0,0.0,0.0,0.0
126,2,1.0307678570471426,-2.186525282453697,0.0,0.0,0.0,0.0,0.0,0.0
127,2,1.0397984169940506,1.9621538772982428,1.62,0.24171116525419725,0.0,0.0,0.0,0.0
128,2,1.0393921737253795,-0.8180821892385491,1.62,0.568480014815978,0.0,0.0,0.0,0.0
129,1,0.9846390773060031,-13.79813231863976,0.0,0.0,0.0,0.0,0.0,7.930451714572103e-6
130,1,0.9829990248270044,-13.983529061737919,0.0,0.0,1.032,0.2753,0.0,7.946717307709258e-6
131,1,1.0203520959615837,-7.280147084720913,0.0,0.0,0.0,0.0,0.0,-1.907335829419091e-5
132,1,1.0199472315429148,-7.327812991820669,0.0,0.0,0.252,0.06721,0.0,-1.908232202268272e-5
133,1,1.0135141604798483,-6.305324412974755,0.0,0.0,0.0,0.0,0.0,4.506746810420048e-6
134,1,1.0129505381595463,-6.375430135593029,0.0,0.0,0.4265,0.1137,0.0,4.509952638036137e-6
135,1,1.0144690780120562,-9.147581565260317,0.0,0.0,0.0,0.0,0.0,-0.00019665369506781047
136,1,1.0140669959894286,-9.19996139575713,0.0,0.0,0.2676,0.07135,0.0,-0.00019675504546628507
137,1,1.0065283692551672,-12.18539745494249,0.0,0.0,0.0,0.0,0.0,-1.2080055258034828e-5
138,1,1.0052985183598986,-12.347599896443953,0.0,0.0,0.787,0.20989999999999998,0.0,-1.209919174501244e-5
139,1,1.0160570772645245,-7.8715385088308745,0.0,0.0,0.0,0.0,0.0,-1.8651388150178467e-5
140,1,1.016053499681237,-7.871966820323467,0.0,0.0,0.00255,0.00068,0.0,-1.8651464660594993e-5
141,1,1.0008875080559434,-0.24447316232438457,0.0,0.0,0.0,0.0,0.0,-1.9821839072302596e-6
142,1,0.9982919569372045,-0.5435591336060565,0.0,0.0,1.6130000000000002,0.4302,0.0,-1.986101035583459e-6
143,1,1.018880248935939,8.692442901698955,0.0,0.0,0.0,0.0,0.0,-6.110030441645071e-7
144,2,1.0400166888862445,21.223486888234437,6.025,1.1134637952431587,0.0,0.0,0.0,0.0
145,2,1.0400373596988157,11.369387189268062,2.9819999999999998,1.2692145244088024,0.0,0.0,0.0,0.0
146,1,1.0302293285455333,-5.709996963919884,0.0,0.0,0.0,0.0,0.0,-3.799686179723208e-5
147,1,1.0183359531703957,-6.371908500030769,0.0,0.0,0.0,0.0,0.0,-3.061538426283801e-5
148,1,1.017407178965817,-6.491847003376943,0.0,0.0,0.5742,0.1531,0.0,-3.0651390882566544e-5
149,1,1.0241322882002535,-11.436445971852306,0.0,0.0,0.0,0.0,0.0,4.4450328308877047e-7
150,1,1.0241078447778273,-11.439329285160373,0.0,0.0,0.015029999999999998,0.0040100000000000005,0.0,4.445107658772068e-7
151,1,1.0272127354382248,-5.948593601024797,0.0,0.0,0.0,0.0,0.0,-3.88038514467585e-5
152,1,1.0189060180754177,-8.335566485304405,0.0,0.0,0.0,0.0,0.0,-0.00018497323434993096
153,1,1.017658579268883,-8.488505067682702,0.0,0.0,0.9315000000000001,0.2484,0.0,-0.0001852553873398132
154,1,1.0098094112301848,-8.785477363662588,0.0,0.0,0.0,0.0,0.0,-2.9853209854700264e-5
155,1,1.0089241056123652,-8.893099680109287,0.0,0.0,0.6684,0.1782,0.0,-2.98854441192149e-5
156,1,0.9864599940473255,-12.446170981706675,0.0,0.0,0.0,0.0,0.0,-8.255989486248409e-5
157,1,0.9847915730783943,-12.658956609056789,0.0,0.0,1.055,0.2812,0.0,-8.274015338147084e-5
158,1,1.0101848287704638,-11.36047520772893,0.0,0.0,0.0,0.0,0.0,-0.00016037381491447098
159,1,1.0098154077439527,-11.408133308815403,0.0,0.0,0.2285,0.06094,0.0,-0.0001604499736622248
160,1,1.020165933615073,-12.921001896693944,0.0,0.0,0.0,0.0,0.0,3.459768113071307e-7
161,1,1.0197820678831022,-12.969874201605233,0.0,0.0,0.2595,0.06921000000000001,0.0,3.4600583557385746e-7
162,1,1.030518009881891,-5.671485746121233,0.0,0.0,0.0,0.0,0.0,-3.922977862104404e-5
163,1,1.026597310476169,-6.449455723252674,0.0,0.0,0.0,0.0,0.0,-3.889558539050546e-5
164,1,1.0249504195011574,-6.653302855124003,0.0,0.0,0.9815,0.26170000000000004,0.0,-3.897409226266862e-5
165,1,1.0311488825503043,-1.8562413438754704,0.0,0.0,0.0,0.0,0.0,6.713971079403842e-6
166,1,1.0265394085975699,-3.174297024762237,0.0,0.0,0.0,0.0,0.0,5.420916565496175e-6
167,2,1.0396785265579482,0.36490299911688495,1.935,0.40692860134339043,0.0,0.0,0.0,0.0
168,2,1.0398044241243545,1.8113697633166836,1.935,0.2996573119144786,0.0,0.0,0.0,0.0
169,2,1.0397278508816896,3.432853273107636,3.87,0.4742014961938856,0.0,0.0,0.0,0.0
170,1,1.0123054530181987,-6.464305453324451,0.0,0.0,0.0,0.0,0.0,4.696037241982587e-6
171,1,1.0121195838078034,-6.489487789330904,0.0,0.0,0.12380000000000001,0.033,0.0,4.6972149508742785e-6
172,1,1.0050092173864864,-10.799518585411596,0.0,0.0,0.0,0.0,0.0,1.1969846318916176e-5
173,1,1.004962036546768,-10.804771286214704,0.0,0.0,0.031349999999999996,0.00836,0.0,1.1970526618723613e-5
174,1,1.0049076596983633,-10.811464670680596,0.0,0.0,0.07305,0.01948,0.0,1.1971369285368362e-5
175,1,1.0346125908332127,-1.3588830866729114,0.0,0.0,0.0,0.0,0.0,-5.511662776648611e-6
176,1,1.0236116822629768,-0.5230581044613007,0.0,0.0,0.0,0.0,0.0,-5.004064793473552e-6
177,1,1.023480349517765,-0.5398687503706131,0.0,0.0,0.08781,0.02342,0.0,-5.004779001113259e-6
178,1,1.0235100994538797,-0.5341361007895974,0.0,0.0,0.06813,0.01817,0.0,-5.004514655825333e-6
179,1,1.0032733173391402,-12.586507485138746,0.0,0.0,0.0,0.0,0.0,-0.0001817810889388231
180,1,1.0030518724707527,-12.611609793277337,0.0,0.0,0.1414,0.0377,0.0,-0.00018182780645794878
181,1,1.0109768771423238,-16.406893264124705,0.0,0.0,0.0,0.0,0.0,-2.9725827341286785e-13
182,1,1.0096456793467392,-16.57137096189526,0.0,0.0,0.8261,0.22030000000000002,0.0,5.220292409831705e-10
183,1,1.024760924495976,-4.513686668094524,0.0,0.0,0.0,0.0,0.0,-8.865929997252958e-6
184,1,1.024364665016359,-4.560860424572263,0.0,0.0,0.3018,0.08047,0.0,-8.869859953078434e-6
185,1,1.0096379107073101,-7.994051746686591,0.0,0.0,0.0,0.0,0.0,2.9614648242983646e-6
186,1,1.0090172208403758,-8.068424192061544,0.0,0.0,0.4535,0.1209,0.0,2.963788158357351e-6
187,1,1.0174323152287994,-9.34304105351971,0.0,0.0,0.0,0.0,0.0,-0.0001418355131208479
188,1,1.0172688731768371,-9.361190939930104,0.0,0.0,0.1105,0.02946,0.0,-0.00014186130596588635
189,1,1.0278829451035139,-15.033198222159413,0.0,0.0,0.0,0.0,0.0,-5.041674550415788e-6
190,1,1.027678586435425,-15.054767864830977,0.0,0.0,0.1407,0.03752,0.0,-5.042942279907519e-6
191,1,1.0202980983348362,-13.599760664719238,0.0,0.0,0.0,0.0,0.0,-4.219920714961625e-6
192,1,1.0200259797895617,-13.632174875940429,0.0,0.0,0.16440000000000002,0.043840000000000004,0.0,-4.221415291409918e-6
193,1,1.015760516178387,-12.112873429611257,0.0,0.0,0.0,0.0,0.0,-4.510569541453187e-5
194,1,1.0152770191474814,-12.170521490881061,0.0,0.0,0.2869,0.07652,0.0,-4.51321873835791e-5
195,1,1.030536691280019,-5.7012356175339765,0.0,0.0,0.0,0.0,0.0,-3.7257173307461805e-5
196,1,1.0209983341233184,-7.955936087755159,0.0,0.0,0.0,0.0,0.0,-4.086001686228375e-5
197,2,1.0412442780663258,-0.8460979372924516,2.9360000000000004,0.42675113175757107,0.0,0.0,0.0,0.0
198,2,1.0417601076353538,-3.2943277270993163,2.073,0.541824036040506,0.0,0.0,0.0,0.0
199,1,1.0196592792131274,-8.104631642424685,0.0,0.0,0.8639,0.2304,0.0,-4.092139395583569e-5
200,1,1.0219591936545882,-7.205422304030268,0.0,0.0,0.0,0.0,0.0,-3.72963509689261e-5
201,1,1.0218259786667137,-7.2200126790487635,0.0,0.0,0.08889,0.023700000000000002,0.0,-3.730173755879071e-5
202,1,1.0025661696174775,-10.211540084942575,0.0,0.0,0.0,0.0,0.0,1.9175465957356628e-5
203,1,1.0024908810742885,-10.220750907429105,0.0,0.0,0.04689,0.0125,0.0,1.9177302883094723e-5
204,1,1.0018396602848396,-10.309020946646308,0.0,0.0,0.4567,0.12179999999999999,0.0,1.9194604272115553e-5
205,1,1.022087648289378,-14.532418361355354,0.0,0.0,0.0,0.0,0.0,-2.073046686031179e-6
206,1,1.0220475673998046,-14.537172087255414,0.0,0.0,0.03009,0.008020000000000001,0.0,-2.0731660391281193e-6
207,1,1.0217250753054261,-14.57608403614807,0.0,0.0,0.2257,0.06019,0.0,-2.0741378488575445e-6
208,1,1.006692766197789,-14.34370921787512,0.0,0.0,0.0,0.0,0.0,-1.0586880421428167e-11
209,1,1.0054888929653474,-14.504214951740755,0.0,0.0,0.8186,0.2183,0.0,8.736055659755978e-10
210,1,1.0019175334413073,-9.955974771945625,0.0,0.0,0.0,0.0,0.0,-4.650840432138047e-5
211,1,1.0013392366098672,-10.02649152321291,0.0,0.0,0.3428,0.09141,0.0,-4.65415047117465e-5
212,1,1.0203342120249501,-12.741067653964324,0.0,0.0,0.0,0.0,0.0,5.045495835525296e-7
213,1,1.0187874560486478,-12.93008012773971,0.0,0.0,0.9748,0.26,0.0,5.049273722053187e-7
214,1,1.0036894025144392,-13.000552585004991,0.0,0.0,0.0,0.0,0.0,-3.715443965942954e-5
215,1,1.0023402067731402,-13.17659681363081,0.0,0.0,0.8448,0.2253,0.0,-3.7219736374113355e-5
216,1,0.9912224338893921,-13.36465237571631,0.0,0.0,0.0,0.0,0.0,4.146944975926864e-6
217,1,0.9904231083501969,-13.460138720962421,0.0,0.0,0.551,0.1469,0.0,4.151455816356062e-6
218,1,1.0267374786630368,-13.480876949895592,0.0,0.0,0.0,0.0,0.0,6.164413250106178e-8
219,1,1.0267324248994225,-13.481510827252066,0.0,0.0,0.00333,0.00089,0.0,6.164230415343096e-8
220,1,1.0365690540077341,-1.70676272813582,0.0,0.0,0.0,0.0,0.0,-5.72912448264713e-6
221,1,1.021468846143217,-4.818153188000841,0.0,0.0,0.0,0.0,0.0,1.4217792145140504e-5
222,2,1.0365380266209756,-1.6449986186914494,0.052000000000000005,-0.0025499318934363874,0.0,0.0,0.0,0.0
223,2,1.0381939749358111,-1.4149146518862485,0.18,0.052172307083974676,0.0,0.0,0.0,0.0
224,2,1.040495449632758,1.554302349178594,5.112,0.3816853539493066,0.0,0.0,0.0,0.0
225,2,1.0409572052091054,-0.012491137431610351,5.148,0.7369217553655805,0.0,0.0,0.0,0.0
226,1,1.0127620286464463,-6.473230118252409,0.0,0.0,0.0,0.0,0.0,4.620053553702083e-6
227,1,1.0126784887418747,-6.482834097309258,0.0,0.0,0.054240000000000003,0.014459999999999999,0.0,4.620509074670639e-6
228,1,1.0085280193116497,-7.13955346912747,0.0,0.0,0.0,0.0,0.0,1.647256459049715e-7
229,1,1.0076962475091606,-7.2442112796640625,0.0,0.0,0.5409,0.1442,0.0,1.649604434888209e-7
230,1,1.0110261197017625,-11.41326581231144,0.0,0.0,0.0,0.0,0.0,1.5076251542064344e-6
231,2,1.01299192445879,-11.10907906086622,0.028999999999999998,0.010060167810279371,0.0,0.0,0.0,0.0
232,1,1.0309168411442673,-6.580494128180128,0.0,0.0,0.0,0.0,0.0,-6.00560799033689e-5
233,1,1.0184072817371914,-9.90260579196691,0.0,0.0,0.0,0.0,0.0,-0.00014765224652658036
234,1,1.017544603187427,-10.010945482117439,0.0,0.0,0.5996,0.15990000000000001,0.0,-0.00014781184327836584
235,1,1.0300551725132376,-10.493440312935798,0.0,0.0,0.0,0.0,0.0,-1.060395413167711e-5
236,1,1.0228089980975996,-11.703612310952021,0.0,0.0,0.0,0.0,0.0,-2.371690631915861e-5
237,1,1.022766937020046,-11.708310982928971,0.0,0.0,0.027120000000000002,0.0072299999999999994,0.0,-2.37180482014497e-5
238,1,1.008485339223762,-9.696267307363076,0.0,0.0,0.0,0.0,0.0,-0.00016811546084239846
239,1,1.0079111861903034,-9.773067244020641,0.0,0.0,0.39130000000000004,0.10439999999999999,0.0,-0.00016824287765065742
240,1,1.0232991955492783,-14.418240689361935,0.0,0.0,0.0,0.0,0.0,-1.3800206130972483e-5
241,1,1.0229897643770447,-14.459718951033516,0.0,0.0,0.1974,0.05264,0.0,-1.3806036256610168e-5
242,1,1.0037743185052603,-13.732613703956284,0.0,0.0,0.0,0.0,0.0,-0.0007851367670671238
243,1,1.0025903306369788,-13.882764172262124,0.0,0.0,0.7447,0.1986,0.0,-0.0007863259139827005
244,1,1.0078949574564016,-11.088473861558743,0.0,0.0,0.0,0.0,0.0,6.17738830476789e-6
245,1,1.0077259066428752,-11.10846583613722,0.0,0.0,0.1184,0.031560000000000005,0.0,6.178742461363558e-6
246,1,1.031607641051415,-5.438054935978512,0.0,0.0,0.0,0.0,0.0,-2.3482475025984327e-5
247,1,1.0260348099889038,-4.722105600669305,0.0,0.0,0.0,0.0,0.0,-1.20616685812712e-5
248,2,1.031607641051415,-5.438054935978512,0.0,0.0,0.0,0.0,0.0,0.0
249,2,1.031607641051415,-5.438054935978512,0.0,0.0,0.0,0.0,0.0,0.0
250,2,1.031607641051415,-5.438054935978512,0.0,0.0,0.0,0.0,0.0,0.0
251,1,0.9905878299030183,-11.912394542475035,0.0,0.0,0.0,0.0,0.0,-1.8588185552854164e-5
