ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM,Slack_VLIM
31,1,1.0324413050038115,-14.906968869180348,0.0,0.0,0.0,0.0,0.0,-1.8011005414059324e-11
32,1,1.0322956153776388,-14.924095553418939,0.0,0.0,0.09765,0.02604,0.0,-1.064898927660478e-10
33,1,1.006555261125045,-13.14562708579733,0.0,0.0,0.0,0.0,0.0,-6.750533580959694e-5
34,1,1.0061825028500035,-13.189715444004314,0.0,0.0,0.25,0.06666,0.0,-6.753564867713666e-5
35,1,1.0181906236090326,-13.736787094170985,0.0,0.0,0.0,0.0,0.0,-2.4750743139879993e-6
36,1,1.0175973123460846,-13.805698284992438,0.0,0.0,0.4335,0.11560000000000001,0.0,-2.4770685659691304e-6
37,1,1.019795410008324,1.2841869451898607,0.0,0.0,0.0,0.0,0.0,-4.06575774185803e-6
38,1,1.0197934602646759,1.2839253526998986,0.0,0.0,0.0012900000000000001,0.00034,0.0,-4.065766291477151e-6
39,1,1.0295917239532684,-5.672801592966836,0.0,0.0,0.0,0.0,0.0,-1.8689007900691017e-5
40,1,1.0231477508944276,-6.864778685176096,0.0,0.0,0.0,0.0,0.0,-1.8959756631311515e-5
41,1,1.022194254584163,-6.984050643971651,0.0,0.0,0.5799,0.15460000000000002,0.0,-1.8981950283955617e-5
42,1,1.025233899334287,-11.449077513701189,0.0,0.0,0.0,0.0,0.0,-6.041450503813176e-7
43,1,1.025174121998957,-11.45631084445666,0.0,0.0,0.044610000000000004,0.011899999999999999,0.0,-6.042048200781054e-7
44,1,1.019509991023287,-7.603261639496254,0.0,0.0,0.0,0.0,0.0,-3.622418449006586e-5
45,1,1.0194768370519889,-7.607412762023549,0.0,0.0,0.02031,0.00542,0.0,-3.622564275484007e-5
46,1,0.998120856451764,-11.063295141429936,0.0,0.0,0.0,0.0,0.0,-0.00014172854972866304
47,1,0.9974572324964073,-11.14557872718169,0.0,0.0,0.4341,0.1158,0.0,-0.00014184605497977667
48,1,1.00149984321242,-15.948127123649208,0.0,0.0,0.0,0.0,0.0,8.399945378792078e-7
49,2,1.002996978929399,-15.74523316370412,0.013000000000000001,0.004792628268629832,0.0,0.0,0.0,0.0
50,2,1.0029948564552138,-15.708861244434635,0.026000000000000002,0.008084795817353373,0.0,0.0,0.0,0.0
51,1,1.0014940681996134,-15.94883436669623,0.0,0.0,0.0035399999999999997,0.00094,0.0,8.400026522042923e-7
52,1,1.0011464929006328,-15.990590834060653,0.0,0.0,0.2339,0.06237,0.0,8.404909649447304e-7
53,1,1.0144421542471258,-11.074271514323055,0.0,0.0,0.0,0.0,0.0,-0.00020563642625869664
54,1,1.0139284190683318,-11.130121377590998,0.0,0.0,0.3481,0.09282,0.0,-0.00020575398114504307
55,1,1.0224082209802183,-10.845689732355332,0.0,0.0,0.0,0.0,0.0,4.37437388548147e-6
56,1,1.0223746210636164,-10.84956609927004,0.0,0.0,0.02253,0.00601,0.0,4.374543994945399e-6
57,1,1.0112381952160272,-7.902098529035372,0.0,0.0,0.0,0.0,0.0,1.5182622013943895e-5
58,1,1.002641039828634,-10.539869218281089,0.0,0.0,0.0,0.0,0.0,1.1559478662984766e-5
59,1,1.0003079166855449,-10.836317760329214,0.0,0.0,1.409,0.37579999999999997,0.0,1.159528892555475e-5
60,1,1.0196291958759698,-7.3998258378823225,0.0,0.0,0.0,0.0,0.0,-1.9342524325792265e-5
61,1,1.0196263415013034,-7.400206170398206,0.0,0.0,0.0020399999999999997,0.00054,0.0,-1.9342592682335764e-5
62,1,1.008989813746072,-9.73111653768315,0.0,0.0,0.0,0.0,0.0,-0.0001893418297330371
63,2,1.008989813746072,-9.73111653768315,0.0,0.0,0.0,0.0,0.0,0.0
64,1,1.0084607529480303,-9.791787559870423,0.0,0.0,0.3478,0.09273999999999999,0.0,-0.00018945772300636655
65,1,1.0263738972796936,-8.705959003413545,0.0,0.0,0.0,0.0,0.0,7.493941642264089e-6
66,1,1.0233446475254744,-10.209000354555416,0.0,0.0,0.0,0.0,0.0,5.664326048019248e-6
67,1,1.0232751097903874,-10.216955667725994,0.0,0.0,0.04569,0.01218,0.0,5.664780152728738e-6
68,1,1.0113884324221485,-10.924933336895322,0.0,0.0,0.0,0.0,0.0,2.074850388772088e-5
69,1,1.0110971100025916,-10.961230572108049,0.0,0.0,0.1696,0.04523,0.0,2.0756336181830206e-5
70,1,0.9952614682596055,-13.021741874197955,0.0,0.0,0.0,0.0,0.0,9.431840199153472e-7
71,2,0.995978972531125,-12.919246033397686,0.04,0.015094034992615541,0.0,0.0,0.0,0.0
72,2,0.9959935172360417,-12.855127464728742,0.02,0.004660640023453896,0.0,0.0,0.0,0.0
73,2,0.9969060974541779,-12.804951562165428,0.013999999999999999,0.005379991624078959,0.0,0.0,0.0,0.0
74,1,1.0251699521846844,-14.750681380787203,0.0,0.0,0.0,0.0,0.0,-1.003461906223026e-5
75,1,1.0250936918806908,-14.759881685235065,0.0,0.0,0.05301,0.01414,0.0,-1.003559413797261e-5
76,1,1.0182175696613853,2.166973980354492,0.0,0.0,0.0,0.0,0.0,-3.6068183434074466e-6
77,1,1.0181097838876476,2.154959278897049,0.0,0.0,0.06951,0.01854,0.0,-3.607140891034938e-6
78,1,1.0133567655837288,-7.1585739489648,0.0,0.0,0.0,0.0,0.0,5.979860646681906e-6
79,1,1.013351106433139,-7.159235273433924,0.0,0.0,0.00381,0.0010199999999999999,0.0,5.979901794889073e-6
80,1,1.032470981959044,-8.15027900560216,0.0,0.0,0.0,0.0,0.0,3.3590485640701834e-6
81,1,1.0274811780759805,-10.604469634163133,0.0,0.0,0.0,0.0,0.0,7.497610040851909e-7
82,2,1.039887812298377,-2.1360376839630675,3.6189999999999998,0.387600975649842,0.0,0.0,0.0,0.0
83,1,1.0045380472651348,-13.58999969116062,0.0,0.0,0.0,0.0,0.0,-7.727584327553277e-5
84,1,1.0035492955580756,-13.71164242516698,0.0,0.0,0.6141,0.1638,0.0,-7.737139349389028e-5
85,1,1.0263252793098647,-13.731244904468632,0.0,0.0,0.0,0.0,0.0,-1.309124537020394e-5
86,1,1.0260349449783401,-13.76691652174419,0.0,0.0,0.1759,0.04691,0.0,-1.3096086868369678e-5
87,1,1.0012672529594127,2.9921230159000265,0.0,0.0,0.0,0.0,0.0,-1.3800379448606828e-6
88,1,1.0011846438013272,2.9819071354203186,0.0,0.0,0.05253,0.01401,0.0,-1.3801110933258026e-6
89,1,1.0182349948951595,-8.957133728307317,0.0,0.0,0.0,0.0,0.0,-0.00014086796360845283
90,1,1.0181436564751116,-8.969257705446951,0.0,0.0,0.05901,0.01574,0.0,-0.00014088454191033567
91,1,1.0123610072636162,-6.39994005016983,0.0,0.0,0.0,0.0,0.0,4.31807190000255e-6
92,1,1.0113707732428483,-6.526025045583979,0.0,0.0,0.6503,0.1734,0.0,4.323605003940359e-6
93,1,1.0162202215879155,-4.226455530316587,0.0,0.0,0.0,0.0,0.0,-1.5971935337600087e-5
94,1,1.016147869478349,-4.2355360078084,0.0,0.0,0.052140000000000006,0.0139,0.0,-1.5973312680975975e-5
95,1,1.0127891874381125,-6.322471011235326,0.0,0.0,0.0,0.0,0.0,4.725990266656512e-6
96,1,1.0123082770405754,-6.381436855777104,0.0,0.0,0.34,0.09066,0.0,4.728822064124403e-6
97,1,1.0046665486335329,-16.55126568610325,0.0,0.0,0.0,0.0,0.0,1.366856247306169e-7
98,1,1.004062775420341,-16.632042097118337,0.0,0.0,0.3709,0.09891,0.0,1.3702063514054076e-7
99,1,1.0228811062318088,-6.910190509963856,0.0,0.0,0.0,0.0,0.0,5.347933215143156e-6
100,1,1.022668139628207,-6.935726778436249,0.0,0.0,0.1352,0.03606,0.0,5.349322058428434e-6
101,1,1.022867331220568,-6.911706323538122,0.0,0.0,0.00891,0.0023799999999999997,0.0,5.34801720914021e-6
102,1,1.0046083236528525,-14.537983874802862,0.0,0.0,0.0,0.0,0.0,2.5870048512380276e-6
103,1,1.0039706273397269,-14.619761632224302,0.0,0.0,0.38799999999999996,0.1035,0.0,2.589250560192091e-6
104,1,1.0187524247582087,-15.296971636867257,0.0,0.0,0.0,0.0,0.0,-2.2435768951017114e-6
105,1,1.017427863027722,-15.455570904806855,0.0,0.0,0.8033,0.21420000000000003,0.0,-2.2479120733751117e-6
106,1,1.0208244537683122,-12.633302619978098,0.0,0.0,0.0,0.0,0.0,-1.572450018266467e-5
107,1,1.0206002278999795,-12.660166847977958,0.0,0.0,0.16,0.042679999999999996,0.0,-1.572883856682778e-5
108,1,1.0154265152072808,-7.8917602747956215,0.0,0.0,0.0,0.0,0.0,-1.3094676157267184e-5
109,1,1.014740785821872,-7.9667432027149925,0.0,0.0,0.4758,0.12689999999999999,0.0,-1.3104519505833307e-5
110,1,1.027101977094055,-2.7452013848955725,0.0,0.0,0.0,0.0,0.0,-2.470352379626394e-10
111,1,1.0261796869815947,-2.8660127879860187,0.0,0.0,0.6229,0.1661,0.0,3.397017262580459e-10
112,1,1.0145913661502013,-11.6252930574922,0.0,0.0,0.0,0.0,0.0,-5.387691998508563e-5
113,1,1.0139211729841935,-11.700797561063006,0.0,0.0,0.45990000000000003,0.1226,0.0,-5.391870887159975e-5
114,1,1.0196634622565897,-14.13605989858119,0.0,0.0,0.0,0.0,0.0,-2.837624766498353e-6
115,1,1.0195938389830763,-14.145056090740049,0.0,0.0,0.05061,0.013500000000000002,0.0,-2.837906580832154e-6
116,1,1.0196204894458045,-14.14165470890546,0.0,0.0,0.030990000000000004,0.00826,0.0,-2.837799327666056e-6
117,1,1.0043194534614297,-12.086053832237242,0.0,0.0,0.0,0.0,0.0,3.629515096101008e-7
118,1,1.0041733411443345,-12.104528844480374,0.0,0.0,0.08832000000000001,0.02355,0.0,3.630886445886524e-7
119,1,0.9874731110948176,-13.07012903681287,0.0,0.0,0.0,0.0,0.0,7.2462397061005996e-6
120,1,0.9870327581373421,-13.124283730806482,0.0,0.0,0.3165,0.08439999999999999,0.0,7.250381860598986e-6
121,1,1.009903435885784,-11.792542337466271,0.0,0.0,0.0,0.0,0.0,-0.0002495690909619728
122,1,1.0090666353424844,-11.903507265270852,0.0,0.0,0.5336,0.1423,0.0,-0.00024984549174084195
123,1,1.0307678570471424,-2.1865252824536734,0.0,0.0,0.0,0.0,0.0,9.341541342875838e-6
124,1,1.028596167658407,-2.876291878453581,0.0,0.0,0.0,0.0,0.0,7.812701522928916e-6
125,2,1.0307678570471424,-2.1865252824536734,0.0,0.0,0.0,0.0,0.0,0.0
126,2,1.0307678570471424,-2.1865252824536734,0.0,0.0,0.0,0.0,0.0,0.0
127,2,1.0397984169940504,1.9621538772982676,1.62,0.24171116525419684,0.0,0.0,0.0,0.0
128,2,1.0393921737253784,-0.8180821892385237,1.62,0.5684800148159145,0.0,0.0,0.0,0.0
129,1,0.9846390773060033,-13.798132318639768,0.0,0.0,0.0,0.0,0.0,7.930451714718446e-6
130,1,0.9829990248270045,-13.983529061737926,0.0,0.0,1.032,0.2753,0.0,7.946717307855884e-6
131,1,1.020352095961589,-7.280147084720958,0.0,0.0,0.0,0.0,0.0,-1.9073358294136542e-5
132,1,1.01994723154292,-7.327812991820713,0.0,0.0,0.252,0.06721,0.0,-1.9082322022628325e-5
133,1,1.0135141604798634,-6.30532441297471,0.0,0.0,0.0,0.0,0.0,4.5067468104387094e-6
134,1,1.0129505381595616,-6.375430135592981,0.0,0.0,0.4265,0.1137,0.0,4.509952638054812e-6
135,1,1.014469078012055,-9.14758156526041,0.0,0.0,0.0,0.0,0.0,-0.00019665369506774682
136,1,1.0140669959894275,-9.199961395757223,0.0,0.0,0.2676,0.07135,0.0,-0.0001967550454662214
137,1,1.0065283692551592,-12.185397454942397,0.0,0.0,0.0,0.0,0.0,-1.2080055257880526e-5
138,1,1.0052985183598906,-12.347599896443864,0.0,0.0,0.787,0.20989999999999998,0.0,-1.2099191744857888e-5
139,1,1.016057077264529,-7.871538508830874,0.0,0.0,0.0,0.0,0.0,-1.8651388150105964e-5
140,1,1.0160534996812411,-7.871966820323463,0.0,0.0,0.00255,0.00068,0.0,-1.8651464660522493e-5
141,1,1.0008875080559432,-0.24447316232451832,0.0,0.0,0.0,0.0,0.0,-1.9821839072360554e-6
142,1,0.9982919569372044,-0.5435591336061902,0.0,0.0,1.6130000000000002,0.4302,0.0,-1.9861010355892727e-6
143,1,1.0188802489359385,8.692442901698806,0.0,0.0,0.0,0.0,0.0,-6.110030441652353e-7
144,2,1.0400166888862445,21.223486888234294,6.025,1.1134637952431736,0.0,0.0,0.0,0.0
145,2,1.040037359698816,11.369387189267913,2.9819999999999998,1.2692145244088588,0.0,0.0,0.0,0.0
146,1,1.030229328545533,-5.709996963919975,0.0,0.0,0.0,0.0,0.0,-3.7996861797216516e-5
147,1,1.0183359531703926,-6.371908500030865,0.0,0.0,0.0,0.0,0.0,-3.061538426282527e-5
148,1,1.017407178965814,-6.491847003377039,0.0,0.0,0.5742,0.1531,0.0,-3.06513908825538e-5
149,1,1.0241322882002568,-11.436445971852118,0.0,0.0,0.0,0.0,0.0,4.4450328310068415e-7
150,1,1.024107844777831,-11.43932928516019,0.0,0.0,0.015029999999999998,0.0040100000000000005,0.0,4.445107658891207e-7
151,1,1.027212735438225,-5.94859360102482,0.0,0.0,0.0,0.0,0.0,-3.880385144671289e-5
152,1,1.0189060180754146,-8.335566485304446,0.0,0.0,0.0,0.0,0.0,-0.0001849732343499315
153,1,1.0176585792688801,-8.488505067682746,0.0,0.0,0.9315000000000001,0.2484,0.0,-0.00018525538733981373
154,1,1.0098094112301867,-8.785477363662602,0.0,0.0,0.0,0.0,0.0,-2.9853209854628206e-5
155,1,1.0089241056123675,-8.893099680109302,0.0,0.0,0.6684,0.1782,0.0,-2.988544411914276e-5
156,1,0.9864599940473233,-12.446170981706711,0.0,0.0,0.0,0.0,0.0,-8.255989486238669e-5
157,1,0.9847915730783919,-12.658956609056824,0.0,0.0,1.055,0.2812,0.0,-8.274015338137322e-5
158,1,1.0101848287704631,-11.360475207729053,0.0,0.0,0.0,0.0,0.0,-0.00016037381491443932
159,1,1.009815407743952,-11.408133308815524,0.0,0.0,0.2285,0.06094,0.0,-0.00016044997366219317
160,1,1.0201659336150786,-12.92100189669377,0.0,0.0,0.0,0.0,0.0,3.45976811320914e-7
161,1,1.019782067883108,-12.969874201605059,0.0,0.0,0.2595,0.06921000000000001,0.0,3.460058355876481e-7
162,1,1.0305180098818905,-5.671485746121324,0.0,0.0,0.0,0.0,0.0,-3.9229778621028865e-5
163,1,1.0265973104761676,-6.449455723252794,0.0,0.0,0.0,0.0,0.0,-3.889558539049011e-5
164,1,1.024950419501156,-6.653302855124121,0.0,0.0,0.9815,0.26170000000000004,0.0,-3.897409226265324e-5
165,1,1.0311488825503041,-1.8562413438754481,0.0,0.0,0.0,0.0,0.0,6.713971079420094e-6
166,1,1.0265394085975703,-3.17429702476222,0.0,0.0,0.0,0.0,0.0,5.420916565539328e-6
167,2,1.0396785265579473,0.36490299911691004,1.935,0.40692860134334813,0.0,0.0,0.0,0.0
168,2,1.039804424124354,1.8113697633167072,1.935,0.29965731191447303,0.0,0.0,0.0,0.0
169,2,1.039727850881689,3.432853273107663,3.87,0.4742014961938717,0.0,0.0,0.0,0.0
170,1,1.0123054530182098,-6.464305453324427,0.0,0.0,0.0,0.0,0.0,4.696037242001559e-6
171,1,1.0121195838078143,-6.48948778933088,0.0,0.0,0.12380000000000001,0.033,0.0,4.6972149508932555e-6
172,1,1.005009217386484,-10.799518585411583,0.0,0.0,0.0,0.0,0.0,1.196984631890196e-5
173,1,1.0049620365467655,-10.80477128621469,0.0,0.0,0.031349999999999996,0.00836,0.0,1.1970526618709395e-5
174,1,1.0049076596983606,-10.811464670680582,0.0,0.0,0.07305,0.01948,0.0,1.1971369285354148e-5
175,1,1.0346125908332138,-1.3588830866729882,0.0,0.0,0.0,0.0,0.0,-5.511662776641744e-6
176,1,1.0236116822629828,-0.523058104461391,0.0,0.0,0.0,0.0,0.0,-5.004064793468961e-6
177,1,1.0234803495177711,-0.5398687503707035,0.0,0.0,0.08781,0.02342,0.0,-5.0047790011086645e-6
178,1,1.023510099453886,-0.5341361007896896,0.0,0.0,0.06813,0.01817,0.0,-5.004514655820737e-6
179,1,1.0032733173391324,-12.58650748513888,0.0,0.0,0.0,0.0,0.0,-0.00018178108893878413
180,1,1.0030518724707447,-12.611609793277468,0.0,0.0,0.1414,0.0377,0.0,-0.00018182780645790986
181,1,1.0109768771423238,-16.40689326412451,0.0,0.0,0.0,0.0,0.0,-2.9725827341190935e-13
182,1,1.009645679346739,-16.571370961895056,0.0,0.0,0.8261,0.22030000000000002,0.0,5.220292409844823e-10
183,1,1.0247609244959794,-4.513686668094535,0.0,0.0,0.0,0.0,0.0,-8.865929997210691e-6
184,1,1.0243646650163625,-4.560860424572272,0.0,0.0,0.3018,0.08047,0.0,-8.869859953036147e-6
185,1,1.009637910707307,-7.994051746686571,0.0,0.0,0.0,0.0,0.0,2.9614648243008058e-6
186,1,1.0090172208403725,-8.068424192061526,0.0,0.0,0.4535,0.1209,0.0,2.963788158359794e-6
187,1,1.0174323152288023,-9.343041053519832,0.0,0.0,0.0,0.0,0.0,-0.00014183551312080392
188,1,1.0172688731768402,-9.361190939930227,0.0,0.0,0.1105,0.02946,0.0,-0.00014186130596584236
189,1,1.0278829451035207,-15.033198222159255,0.0,0.0,0.0,0.0,0.0,-5.04167455040503e-6
190,1,1.0276785864354319,-15.054767864830824,0.0,0.0,0.1407,0.03752,0.0,-5.042942279896757e-6
191,1,1.0202980983348364,-13.59976066471904,0.0,0.0,0.0,0.0,0.0,-4.219920714944768e-6
192,1,1.0200259797895619,-13.632174875940233,0.0,0.0,0.16440000000000002,0.043840000000000004,0.0,-4.221415291393053e-6
193,1,1.015760516178394,-12.112873429611197,0.0,0.0,0.0,0.0,0.0,-4.5105695414444734e-5
194,1,1.0152770191474885,-12.170521490881,0.0,0.0,0.2869,0.07652,0.0,-4.513218738349192e-5
195,1,1.030536691280019,-5.701235617534064,0.0,0.0,0.0,0.0,0.0,-3.72571733074456e-5
196,1,1.0209983341233198,-7.955936087755233,0.0,0.0,0.0,0.0,0.0,-4.086001686225228e-5
197,2,1.0412442780663254,-0.8460979372925371,2.9360000000000004,0.4267511317575532,0.0,0.0,0.0,0.0
198,2,1.0417601076353529,-3.294327727099403,2.073,0.5418240360404661,0.0,0.0,0.0,0.0
199,1,1.0196592792131285,-8.104631642424755,0.0,0.0,0.8639,0.2304,0.0,-4.092139395580421e-5
200,1,1.021959193654584,-7.2054223040304715,0.0,0.0,0.0,0.0,0.0,-3.729635096891035e-5
201,1,1.0218259786667092,-7.2200126790489705,0.0,0.0,0.08889,0.023700000000000002,0.0,-3.730173755877496e-5
202,1,1.0025661696174788,-10.211540084942609,0.0,0.0,0.0,0.0,0.0,1.9175465957333778e-5
203,1,1.0024908810742899,-10.22075090742914,0.0,0.0,0.04689,0.0125,0.0,1.917730288307187e-5
204,1,1.001839660284841,-10.309020946646344,0.0,0.0,0.4567,0.12179999999999999,0.0,1.919460427209269e-5
205,1,1.0220876482893784,-14.532418361355111,0.0,0.0,0.0,0.0,0.0,-2.0730466860210514e-6
206,1,1.022047567399805,-14.537172087255168,0.0,0.0,0.03009,0.008020000000000001,0.0,-2.0731660391179926e-6
207,1,1.0217250753054268,-14.57608403614782,0.0,0.0,0.2257,0.06019,0.0,-2.0741378488474127e-6
208,1,1.0066927661977862,-14.343709217875167,0.0,0.0,0.0,0.0,0.0,-1.0586880421352974e-11
209,1,1.0054888929653447,-14.504214951740805,0.0,0.0,0.8186,0.2183,0.0,8.736055659784462e-10
210,1,1.0019175334413077,-9.955974771945627,0.0,0.0,0.0,0.0,0.0,-4.6508404321224554e-5
211,1,1.0013392366098677,-10.02649152321291,0.0,0.0,0.3428,0.09141,0.0,-4.654150471159047e-5
212,1,1.0203342120249514,-12.74106765396415,0.0,0.0,0.0,0.0,0.0,5.045495835665781e-7
213,1,1.0187874560486487,-12.930080127739535,0.0,0.0,0.9748,0.26,0.0,5.049273722193963e-7
214,1,1.0036894025144356,-13.00055258500489,0.0,0.0,0.0,0.0,0.0,-3.715443965895455e-5
215,1,1.0023402067731366,-13.17659681363071,0.0,0.0,0.8448,0.2253,0.0,-3.721973637363753e-5
216,1,0.9912224338893879,-13.364652375716313,0.0,0.0,0.0,0.0,0.0,4.146944975910402e-6
217,1,0.9904231083501925,-13.460138720962423,0.0,0.0,0.551,0.1469,0.0,4.1514558163395855e-6
218,1,1.026737478663038,-13.480876949895398,0.0,0.0,0.0,0.0,0.0,6.164413250963149e-8
219,1,1.0267324248994236,-13.48151082725187,0.0,0.0,0.00333,0.00089,0.0,6.164230416200084e-8
220,1,1.0365690540077337,-1.7067627281358873,0.0,0.0,0.0,0.0,0.0,-5.729124482639327e-6
221,1,1.021468846143216,-4.818153188000946,0.0,0.0,0.0,0.0,0.0,1.4217792145130169e-5
222,2,1.0365380266209754,-1.6449986186915164,0.052000000000000005,-0.0025499318934363874,0.0,0.0,0.0,0.0
223,2,1.038193974935811,-1.4149146518863156,0.18,0.052172307083976396,0.0,0.0,0.0,0.0
224,2,1.0404954496327572,1.5543023491785302,5.112,0.38168535394926906,0.0,0.0,0.0,0.0
225,2,1.0409572052091043,-0.012491137431674376,5.148,0.7369217553654362,0.0,0.0,0.0,0.0
226,1,1.0127620286464605,-6.473230118252392,0.0,0.0,0.0,0.0,0.0,4.620053553720931e-6
227,1,1.012678488741889,-6.482834097309244,0.0,0.0,0.054240000000000003,0.014459999999999999,0.0,4.620509074689487e-6
228,1,1.0085280193116521,-7.139553469127458,0.0,0.0,0.0,0.0,0.0,1.6472564604388306e-7
229,1,1.007696247509163,-7.24421127966405,0.0,0.0,0.5409,0.1442,0.0,1.649604436278776e-7
230,1,1.0110261197017707,-11.413265812311307,0.0,0.0,0.0,0.0,0.0,1.5076251542129919e-6
231,2,1.01299192445879,-11.10907906086608,0.028999999999999998,0.010060167810236857,0.0,0.0,0.0,0.0
232,1,1.0309168411442668,-6.58049412818022,0.0,0.0,0.0,0.0,0.0,-6.0056079903353955e-5
233,1,1.0184072817371925,-9.902605791967009,0.0,0.0,0.0,0.0,0.0,-0.0001476522465265533
234,1,1.0175446031874285,-10.010945482117537,0.0,0.0,0.5996,0.15990000000000001,0.0,-0.0001478118432783388
235,1,1.0300551725132396,-10.49344031293569,0.0,0.0,0.0,0.0,0.0,-1.0603954131643279e-5
236,1,1.0228089980976014,-11.703612310951932,0.0,0.0,0.0,0.0,0.0,-2.37169063191055e-5
237,1,1.0227669370200478,-11.708310982928884,0.0,0.0,0.027120000000000002,0.0072299999999999994,0.0,-2.3718048201396595e-5
238,1,1.0084853392237556,-9.696267307363128,0.0,0.0,0.0,0.0,0.0,-0.00016811546084238182
239,1,1.0079111861902967,-9.773067244020696,0.0,0.0,0.39130000000000004,0.10439999999999999,0.0,-0.00016824287765064073
240,1,1.023299195549292,-14.41824068936179,0.0,0.0,0.0,0.0,0.0,-1.3800206130942944e-5
241,1,1.0229897643770587,-14.459718951033368,0.0,0.0,0.1974,0.05264,0.0,-1.3806036256580616e-5
242,1,1.0037743185052637,-13.732613703956416,0.0,0.0,0.0,0.0,0.0,-0.0007851367670669503
243,1,1.0025903306369823,-13.882764172262256,0.0,0.0,0.7447,0.1986,0.0,-0.0007863259139825261
244,1,1.0078949574563965,-11.088473861558683,0.0,0.0,0.0,0.0,0.0,6.177388304760572e-6
245,1,1.0077259066428699,-11.108465836137162,0.0,0.0,0.1184,0.031560000000000005,0.0,6.17874246135624e-6
246,1,1.0316076410514161,-5.438054935978542,0.0,0.0,0.0,0.0,0.0,-2.3482475025925973e-5
247,1,1.0260348099889065,-4.722105600669318,0.0,0.0,0.0,0.0,0.0,-1.2061668581225403e-5
248,2,1.0316076410514161,-5.438054935978542,0.0,0.0,0.0,0.0,0.0,0.0
249,2,1.0316076410514161,-5.438054935978542,0.0,0.0,0.0,0.0,0.0,0.0
250,2,1.0316076410514161,-5.438054935978542,0.0,0.0,0.0,0.0,0.0,0.0
251,1,0.9905878299030225,-11.912394542475017,0.0,0.0,0.0,0.0,0.0,-1.8588185552517516e-5
252,1,0.9885475976933423,-12.168456038831495,0.0,0.0,1.187,0.3165,0.0,-1.8636929875574583e-5
