caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
500bus.pwf,17,87,372,112,1.5266758260886932,0.31632961688127337,-1.5217418879633777,-0.2750515233228198,0.004933938125315507,0.04127809355845358
500bus.pwf,17,88,139,376,0.8315596735271392,0.22331300335564858,-0.8295448011093519,-0.21208774064321229,0.0020148724177873056,0.01122526271243629
500bus.pwf,17,89,200,163,-0.47516667263079726,-0.02685892218601872,0.47589623484653054,0.022770327756933786,0.0007295622157332815,-0.004088594429084935
500bus.pwf,17,90,238,46,0.8246165039073314,0.26255754481601723,-0.8221867305944872,-0.24853991940050144,0.002429773312844219,0.014017625415515794
500bus.pwf,17,91,203,202,-0.04688999999999501,-0.012467596402638548,0.04689159261799338,0.012476549712426333,1.5926179983694055e-6,8.953309787784747e-6
500bus.pwf,17,92,417,474,-0.727099310820199,-0.0778079836237123,0.7290232015349926,0.08594644122550762,0.0019238907147935969,0.008138457601795324
500bus.pwf,17,93,15,230,1.1463371225504466,-0.04960536490553462,-1.1320900337722701,0.15251663884360572,0.014247088778176487,0.1029112739380711
500bus.pwf,17,94,142,141,-1.6130000000000002,-0.43006563858198793,1.6149763859977149,0.43989921661954573,0.001976385997714658,0.0098335780375578
500bus.pwf,17,95,190,189,-0.1406999999999978,-0.037519047698965524,0.14071503896416246,0.03758470439211803,1.5038964164659774e-5,6.565669315250489e-5
500bus.pwf,17,96,317,316,-0.03752999999998521,-0.010373850915720604,0.03753101594282795,0.010378460499020557,1.015942842741424e-6,4.6095832999526465e-6
500bus.pwf,17,97,206,205,-0.030089999999986464,-0.008021674523748622,0.030090560749342746,0.008024737303602357,5.607493562820309e-7,3.0627798537352646e-6
500bus.pwf,17,98,406,405,-0.05249999999999786,-0.013894397747576549,0.052501768615644685,0.013905161296831992,1.7686156468244008e-6,1.076354925544365e-5
500bus.pwf,17,99,186,185,-0.4534999999999756,-0.1208481956392021,0.45362631575988965,0.12153749116275922,0.00012631575991406407,0.0006892955235571208
500bus.pwf,17,100,23,471,-1.256303108473772,-0.1203161347270315,1.2571385450643635,-0.01812637454242129,0.0008354365905915984,-0.13844250926945278
500bus.pwf,17,101,344,342,-0.02430000000000373,-0.006434949439367153,0.024300373287694264,0.0064374811986316095,3.732876905360172e-7,2.531759264456923e-6
500bus.pwf,17,102,154,488,0.7370334984253389,0.2013114197738018,-0.7321897924952226,-0.18170300179013116,0.004843705930116293,0.019608417983670634
500bus.pwf,17,103,104,31,-0.16103110259598116,-0.24674421422134807,0.16151173163422913,0.23480860311297058,0.00048062903824797054,-0.011935611108377486
500bus.pwf,17,104,398,387,-0.16770000000002228,-0.04470405407266668,0.16772078550570513,0.04479732005717011,2.078550568285209e-5,9.326598450343226e-5
500bus.pwf,17,105,322,58,-1.5785601422201285,-0.05059285622215154,1.5837970423373893,0.09483333793264731,0.0052369001172607454,0.04424048171049577
500bus.pwf,17,106,428,246,-0.0022064411250995453,-0.09397936957710627,0.0022106180241448503,-0.21782711828568993,4.176899045305049e-6,-0.3118064878627962
500bus.pwf,17,107,221,493,0.9032734470313907,0.11848207785845859,-0.9004030959209125,-0.10130377094352298,0.0028703511104781754,0.017178306914935604
500bus.pwf,17,108,287,415,0.4590617080886984,0.10565562243054517,-0.4581041087070491,-0.11068755214664906,0.0009575993816492989,-0.005031929716103889
500bus.pwf,17,109,373,372,-0.28840000000000054,-0.07689749128684675,0.28845238854425526,0.07718415476790974,5.238854425471118e-5,0.00028666348106298756
500bus.pwf,17,110,376,495,-0.1273381519154505,-0.004983833966026677,0.12739366561111176,-0.0045020507863280015,5.5513695661257856e-5,-0.009485884752354679
500bus.pwf,17,111,405,300,-0.34929551619815796,-0.024267229976920865,0.3497197838661224,0.018143146818988973,0.0004242676679644397,-0.006124083157931892
500bus.pwf,17,112,15,473,0.20734276804470228,0.01787607044250844,-0.20693844212287646,-0.04418762798218839,0.00040432592182582106,-0.026311557539679953
500bus.pwf,17,113,210,24,-1.263180650363643,-0.3432675328316013,1.2671431295480937,0.37264032420311577,0.003962479184450807,0.029372791371514495
500bus.pwf,17,114,62,3,0.12051315585858023,0.010713179450665179,-0.1204731585457287,-0.018764772327305435,3.999731285153629e-5,-0.008051592876640257
500bus.pwf,17,115,191,205,0.3257758363943305,-0.06063552600449834,-0.32516950077970586,0.05064646569241499,0.0006063356146246424,-0.009989060312083353
500bus.pwf,17,116,485,454,-0.7737736776096844,-0.0939059117186418,0.7750440411731099,0.0998563106780623,0.0012703635634254695,0.005950398959420511
500bus.pwf,17,117,31,85,-0.4150931764038696,0.10370321494355576,0.4160932822830436,-0.11015630801780145,0.0010001058791739847,-0.006453093074245686
500bus.pwf,17,118,235,271,0.845552329487271,-0.04292855041651421,-0.8453237410648083,-0.03924107549673807,0.00022858842246265,-0.08216962591325228
500bus.pwf,17,119,110,316,-1.1208261073790722,0.28644906851065755,1.1253854215626864,-0.2534018026341991,0.004559314183614216,0.033047265876458454
500bus.pwf,17,120,143,401,2.107592956798907,0.24496879983868772,-2.0896982273958753,-0.08579294181896549,0.017894729403031828,0.15917585801972223
500bus.pwf,17,121,307,304,-0.7603999999999876,-0.20279575277302722,0.7607639018647111,0.2051023276752907,0.0003639018647234593,0.002306574902263492
500bus.pwf,17,122,290,289,-0.036899999999994736,-0.009792436710741642,0.03690077486795831,0.009797872782231482,7.748679635710687e-7,5.436071489839378e-6
500bus.pwf,17,123,356,382,-0.10977302007802044,-0.18755221698428706,0.10990491550191868,0.18007341749442,0.00013189542389824283,-0.007478799489867072
500bus.pwf,17,124,429,466,0.31536459473083456,0.09340825919419028,-0.3151623112799933,-0.09753683302174788,0.00020228345084127852,-0.004128573827557602
500bus.pwf,17,125,358,310,-0.31645503673070974,0.15407279686144473,0.316830271947645,-0.15992770979615326,0.00037523521693527684,-0.005854912934708523
500bus.pwf,17,126,471,464,0.9420561748383224,-0.07713297365613637,-0.9416800868717184,-0.028050347173530707,0.00037608796660393295,-0.10518332082966708
500bus.pwf,17,127,80,65,0.7947739583775771,-0.3635516219831192,-0.7940949719584328,0.13185185681670822,0.0006789864191443229,-0.23169976516641097
500bus.pwf,17,128,21,112,0.5226168094125501,-0.0027623694393654544,-0.5211931082512096,0.0010539670939508708,0.001423701161340496,-0.0017084023454145836
500bus.pwf,17,129,4,3,-1.3269999999999968,-0.3537885591456493,1.3283102940583604,0.36044964658237494,0.0013102940583635814,0.006661087436725666
500bus.pwf,17,130,244,426,0.02585534549773154,-0.14274669448675478,-0.02578072842141159,0.13179045329154146,7.46170763199494e-5,-0.010956241195213323
500bus.pwf,17,131,60,131,-0.12030650444701185,-0.012673511774145359,0.12033562781849516,0.006533478766065278,2.9123371483308347e-5,-0.006140033008080081
500bus.pwf,17,132,321,320,-1.5040000000000182,-0.4010567497372027,1.5055776906868052,0.41017952301812427,0.0015776906867870366,0.009122773280921592
500bus.pwf,17,133,445,461,-0.01142636314838777,0.1348371872423884,0.011493126955901795,-0.14416648446816765,6.676380751402533e-5,-0.009329297225779243
500bus.pwf,17,134,472,99,0.011689210885426373,-0.04182827596518052,-0.011684261849328994,0.03162763755436543,4.949036097379178e-6,-0.010200638410815088
500bus.pwf,17,135,492,336,-0.2989986674708585,-0.13901051761433764,0.29969096361129816,0.12647033777003686,0.000692296140439641,-0.01254017984430078
500bus.pwf,17,136,448,447,-0.5756000000000024,-0.15361998488245798,0.5758097577101974,0.15501501707627052,0.0002097577101949355,0.0013950321938125398
500bus.pwf,17,137,235,407,-1.6455317632127713,-0.07910514315526368,1.6489677323550271,-0.21296836492603094,0.003435969142255857,-0.2920735080812946
500bus.pwf,17,138,19,112,-0.2051246265308343,0.009984756763168397,0.20533059967318124,-0.022228990019351576,0.00020597314234693798,-0.012244233256183179
500bus.pwf,17,139,56,55,-0.022530000000008224,-0.006048026532437961,0.022530358118790852,0.006049875788574626,3.581187826284804e-7,1.8492561366656446e-6
500bus.pwf,17,140,313,312,-0.12440000000000584,-0.03317117197448953,0.12441117864039786,0.03324038833335623,1.1178640392017769e-5,6.921635886669719e-5
500bus.pwf,17,141,34,33,-0.2500000000000083,-0.06663809007060437,0.2500437469373379,0.06686814683454387,4.374693732955848e-5,0.00023005676393950125
500bus.pwf,17,142,429,139,0.8352172799773219,0.23007789660386238,-0.8341096777458419,-0.2239527351864186,0.0011076022314799872,0.006125161417443792
500bus.pwf,17,143,376,429,-1.2534095538173822,-0.3151252816528372,1.2581226688852731,0.3520123279972696,0.004713115067890961,0.036887046344432406
500bus.pwf,17,144,44,200,-0.38596076582533456,-0.007215480266148398,0.38627093978951166,0.0031346560527947473,0.0003101739641770962,-0.004080824213353651
500bus.pwf,17,145,240,74,0.14524766030959496,-0.04801214837374138,-0.1451432221556917,0.035017379932389105,0.0001044381539032635,-0.012994768441352278
500bus.pwf,17,146,68,314,-0.5592526069399547,0.11017794507277434,0.5598445465117609,-0.11004312655454063,0.0005919395718061438,0.0001348185182337147
500bus.pwf,17,147,343,342,-0.02511000000000528,-0.006654949511024502,0.025110401560937343,0.006657479965618809,4.015609320617841e-7,2.53045459430723e-6
500bus.pwf,17,148,162,232,2.216720342005751,-0.2915242021365048,-2.21415450210996,0.18908540517948774,0.0025658398957908446,-0.10243879695701708
500bus.pwf,17,149,166,228,1.6579510655861163,0.4041570551406385,-1.644319695454456,-0.2950830438866082,0.013631370131660159,0.10907401125403027
500bus.pwf,17,150,92,91,-0.6503000000000091,-0.1734168093550176,0.6505629158829228,0.17508030302607783,0.0002629158829137168,0.0016634936710602233
500bus.pwf,17,151,174,172,-0.07304999999999029,-0.019428577057669358,0.0730534993061791,0.0194467269835054,3.499306188814444e-6,1.8149925836041803e-5
500bus.pwf,17,152,475,269,-0.3585017925574565,0.08235848308579893,0.3589852690491888,-0.08860780575336666,0.0004834764917323042,-0.006249322667567725
500bus.pwf,17,153,65,297,-0.09466292154466371,-0.19988787532172503,0.09467791047030838,-0.03204777358483191,1.4988925644665585e-5,-0.23193564890655693
500bus.pwf,17,154,89,457,-0.40595613033117617,-0.07134806261805796,0.40745598325154686,0.05527345146996968,0.0014998529203706923,-0.016074611148088273
500bus.pwf,17,155,201,200,-0.08888999999997696,-0.023698869611178428,0.08889573284129329,0.02372539611975569,5.73284131633045e-6,2.6526508577262575e-5
500bus.pwf,17,156,140,139,-0.002549999999998641,-0.0006598546878648268,0.0025500042186969206,0.0006598770543290631,4.218698279601085e-9,2.2366464236256434e-8
500bus.pwf,17,157,221,478,-0.374381894303042,0.08196056643941158,0.3748355280016025,-0.08689377791600189,0.0004536336985605516,-0.004933211476590316
500bus.pwf,17,158,138,137,-0.7869999999999894,-0.20982000668473016,0.7873846732909203,0.21244265323991168,0.00038467329093094804,0.002622646555181518
500bus.pwf,17,159,143,452,1.2927550175470957,0.06296104940233424,-1.2803822013602482,0.03224131541344735,0.01237281618684749,0.09520236481578159
500bus.pwf,17,160,407,80,-1.5157098433627842,0.14144663161827087,1.5176817351489253,-0.33852066608174003,0.0019718917861411,-0.19707403446346916
500bus.pwf,17,161,175,220,0.38533400669096884,-0.1313328862419177,-0.3851720579689769,-0.14689629362967688,0.00016194872199193355,-0.27822917987159457
500bus.pwf,17,162,153,152,-0.9314999999999921,-0.24839507147959858,0.9319982716321314,0.25132391119229336,0.0004982716321393355,0.0029288397126947807
500bus.pwf,17,163,421,354,-0.5552061376715591,-0.21728816430128425,0.5568575403177398,0.21793756660007155,0.0016514026461806885,0.0006494022987872938
500bus.pwf,17,164,454,29,1.140585167012756,0.1258184155428713,-1.1372863395360155,-0.10343549885523848,0.0032988274767404846,0.022382916687632815
500bus.pwf,17,165,228,474,0.7326308823461213,0.09814187638439335,-0.7290232015349908,-0.08580039228693152,0.003607680811130498,0.01234148409746183
500bus.pwf,17,166,194,193,-0.2869000000000021,-0.07651665000455773,0.2869633547583838,0.07686289282026701,6.335475838170623e-5,0.0003462428157092745
500bus.pwf,17,167,360,417,0.1800062786930038,-0.018258027188921857,-0.17973208510712904,-0.0032899422483392594,0.00027419358587477127,-0.021547969437261116
500bus.pwf,17,168,462,477,0.4370887812391306,0.012121326745154065,-0.4361271721924204,-0.01835341449132774,0.0009616090467101657,-0.006232087746173676
500bus.pwf,17,169,159,158,-0.22850000000000203,-0.060937954603795745,0.22853418082971,0.06115830944671934,3.418082970796377e-5,0.00022035484292359797
500bus.pwf,17,170,273,272,-0.09491999999999898,-0.02530811726969221,0.09492562589263961,0.025347752347631904,5.625892640637176e-6,3.9635077939692565e-5
500bus.pwf,17,171,310,281,-0.7552610817157618,0.5122912264748088,0.7571969215206563,-0.5004232503793639,0.0019358398048945347,0.011867976095444988
500bus.pwf,17,172,375,374,-0.24769999999999304,-0.06603658207035713,0.2477339896166183,0.06624057403411533,3.39896166252629e-5,0.00020399196375819884
500bus.pwf,17,173,378,318,-0.49330153102165597,-0.057316215642678296,0.4936236129823206,0.056387187014826916,0.000322081960664633,-0.0009290286278513804
500bus.pwf,17,174,114,191,-0.182929090674377,-0.012519280120576824,0.18312411821093352,-0.0020645325171474126,0.0001950275365565357,-0.014583812637724236
500bus.pwf,17,175,112,236,0.012856037416127493,-0.0045220342629317956,-0.012854797473540664,-0.014524749969076767,1.2399425868281355e-6,-0.019046784232008562
500bus.pwf,17,176,202,172,0.24909069326373384,-0.10135232769340527,-0.2487861223207824,0.0922304270427042,0.00030457094295144316,-0.009121900650701065
500bus.pwf,17,177,459,496,-0.2658798524560095,-0.1325832022473917,0.26606065474120094,0.12747970846610732,0.00018080228519146146,-0.005103493781284385
500bus.pwf,17,178,233,53,0.9847189055283425,0.08118947938636413,-0.9824129154402628,-0.06768917548788213,0.0023059900880797457,0.013500303898482002
500bus.pwf,17,179,59,58,-1.408999999999995,-0.37580694743652016,1.4103657231821987,0.38427865777568554,0.0013657231822037375,0.008471710339165384
500bus.pwf,17,180,160,212,-0.13067828844663382,0.006688740207178906,0.13072464762827712,-0.013816816016008144,4.635918164330732e-5,-0.007128075808829237
500bus.pwf,17,181,243,242,-0.7446999999999964,-0.19851965831094437,0.7450697059637026,0.20077877592115262,0.0003697059637062239,0.00225911761020825
500bus.pwf,17,182,284,283,-0.32650000000001367,-0.08705801958910163,0.3265763859718086,0.08753021086297329,7.638597179493445e-5,0.00047219127387165827
500bus.pwf,17,183,87,141,3.176635115875243,-0.08232929217998836,-3.157596063464343,0.25956333764667155,0.01903905241089987,0.1772340454666832
500bus.pwf,17,184,83,342,-0.4602197142633462,-0.1401665968733649,0.4612123144039306,0.13744875484854296,0.0009926001405844431,-0.002717842024821948
500bus.pwf,17,185,338,459,0.47927473359983763,0.0638113471987184,-0.4788201475439907,-0.06600590058638589,0.00045458605584691725,-0.002194553387667497
500bus.pwf,17,186,402,401,-0.8835000000000008,-0.23573233017197226,0.8839321940992833,0.23887133959465445,0.0004321940992824125,0.003139009422682193
